ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
CLNFF,56.95,55.0,3.55,OPTIMAL,95,1.48,0.9,59.93,-4.97,,,,0.41,143.4,77.2,57.0,clean,49.1,CAUTION,-8.6,3,Parabolic,-7.85,17.93,37.13,XLB,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.17, 'median_ttg': 1.0, 'prob_good': 38.9, 'prob_bad': 40.3}",75.0
CLMT,28.89,28.05,3.01,OPTIMAL,95,1.48,0.9,29.18,-0.99,,,,0.002,-5.4,92.2,4.0,clean,31.1,CAUTION,-8.0,3,Parabolic,0.14,0.98,41.2,,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",74.9
NTR,79.48,73.85,7.61,OPTIMAL,90,1.5,1.11,77.95,1.96,,,,0.807,182.3,88.0,9.0,stalling,40.9,CAUTION,-6.9,3,Parabolic,4.45,12.24,26.48,XLE,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.56, 'median_ttg': 2.0, 'prob_good': 35.1, 'prob_bad': 38.1}",74.6
PL,26.38,24.12,9.38,OPTIMAL,90,1.5,1.11,25.33,4.16,,,,0.35,96.9,88.3,8.0,clean,32.1,CAUTION,-14.6,3,Parabolic,3.86,17.66,44.63,XLK,equity,Equity,11.0,False,False,"{'grade': 'OK', 'median_mae': -3.8, 'median_ttg': 2.0, 'prob_good': 31.2, 'prob_bad': 42.9}",72.0
CME,314.81,304.43,3.41,OPTIMAL,95,1.48,0.9,310.42,1.42,,,,0.393,57.0,80.7,35.0,clean,34.4,CAUTION,-4.4,2,Sustained Uptrend,2.77,3.87,15.08,,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",71.8
SOYB,24.1,23.72,1.6,OPTIMAL,95,1.48,0.9,24.31,-0.86,,,,0.656,61.8,66.1,127.0,stalling,50.3,CAUTION,-3.8,1,Basing,-1.43,2.82,7.02,DBA,commodity,Commodity,21.0,True,False,"{'grade': 'OK', 'median_mae': -3.17, 'median_ttg': 1.0, 'prob_good': 38.9, 'prob_bad': 40.3}",71.5
TGT,116.91,116.1,0.69,OPTIMAL,95,1.48,0.9,118.79,-1.59,,,,0.185,37.6,75.3,74.0,clean,37.8,CAUTION,-7.2,3,Parabolic,-3.18,0.99,20.41,XLP,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -3.12, 'median_ttg': 1.0, 'prob_good': 39.2, 'prob_bad': 38.3}",71.0
ROST,208.83,201.84,3.46,OPTIMAL,95,1.48,0.9,210.78,-0.93,,,,0.551,82.3,67.4,119.0,clean,44.0,CAUTION,-3.7,3,Parabolic,-1.93,6.25,14.69,XLY,equity,Equity,37.0,False,False,"{'grade': 'OK', 'median_mae': -3.12, 'median_ttg': 1.0, 'prob_good': 39.2, 'prob_bad': 38.3}",70.0
SII,149.97,144.01,4.14,OPTIMAL,95,1.48,0.12,157.93,-5.04,,,,0.259,195.4,66.6,124.0,clean,44.0,CAUTION,-11.6,3,Parabolic,-9.87,21.75,59.88,IAU,miner,Miner,5.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.19, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 52.7}",69.8
MAMA,16.67,16.08,3.7,OPTIMAL,95,1.48,0.9,16.27,2.46,,,,0.096,58.3,83.5,24.0,clean,24.0,CAUTION,-6.6,3,Parabolic,3.22,7.34,25.06,XLP,equity,Equity,37.0,False,False,"{'grade': 'OK', 'median_mae': -3.12, 'median_ttg': 1.0, 'prob_good': 39.2, 'prob_bad': 38.3}",69.7
