ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
XBI,LQD,16.0,86.9,148.0,77.9,,,,,,3.7,,,,89.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
RVMD,--,27.0,84.6,17.0,87.8,,,,,,,5.0,,,91.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Healthcare
MUFG,VGK,81.0,77.5,29.0,85.6,,,,,,,5.0,,,87.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Financial Services
SMFG,VXUS,122.0,74.0,63.0,82.6,,,,,,,5.0,,,86.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Financial Services
HACK,XLK,144.0,72.0,74.0,82.0,,,,,,3.3,,,,86.2,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
MRNA,IAU,1.0,97.3,,,,,,,,,6.0,,,85.4,HEALTHY,none,3,"['ranker', 'stock_secrot', 'pullback_health']",Healthcare
NVRI,XLY,11.0,87.8,80.0,81.5,,,,,,,,,,90.0,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
LINC,DBA,14.0,87.2,35.0,84.7,,,,,,,,,,82.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CRS,XLI,25.0,84.9,43.0,84.4,,,,,,,3.0,,,90.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
DVA,--,26.0,84.8,5.0,91.3,,,,,,,,,,84.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
WLFC,VGK,28.0,84.5,48.0,83.8,,,,,,,,,,94.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CURN,--,30.0,83.9,66.0,82.5,,,,,,,,,,81.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DINO,XLE,32.0,83.2,26.0,86.3,,,,,,,,,,86.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
FROG,--,33.0,83.0,102.0,80.6,,,,,,,,,,85.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PANW,XLK,39.0,81.7,6.0,90.8,,,,,,,0.0,,,88.4,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
XPH,LQD,42.0,81.4,,,,,,,,3.5,,,,89.1,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
ASND,XLI,45.0,81.0,31.0,85.3,,,,,,,4.0,,,86.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
BEN,XLF,48.0,80.8,,,,,,,,2.0,3.0,,,85.7,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",Financial Services
VLO,XLE,49.0,80.7,12.0,89.3,,,,,,,4.0,,,93.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
