ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
AJG,217.26,216.22,0.48,OPTIMAL,95,1.48,0.9,214.51,1.28,,,,0.026,-18.8,73.5,102.0,clean,88.4,WARNING,-18.6,0,Deep Decline,3.32,-3.69,-16.05,XLF,index,Index,10.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",85.5
BBY,64.55,62.88,2.66,OPTIMAL,95,1.48,0.9,63.02,2.43,,,,0.003,-4.6,73.5,102.0,clean,83.0,WARNING,-12.1,0,Deep Decline,2.12,-4.21,-3.56,XLF,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -4.25, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 46.1}",83.9
RYN,21.02,20.68,1.67,OPTIMAL,95,1.48,0.9,20.35,3.3,,,,0.019,-14.1,69.2,154.0,clean,85.3,WARNING,-15.3,1,Basing,4.34,-5.93,-2.89,XLRE,index,Index,10.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",83.1
NTR,75.75,75.43,0.42,OPTIMAL,95,1.48,0.9,74.89,1.15,,,,0.095,-43.2,87.3,16.0,clean,61.2,WARNING,-11.3,3,Parabolic,2.8,2.94,22.73,XLE,sector,Sector,34.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.51, 'median_ttg': 1.0, 'prob_good': 23.4, 'prob_bad': 54.9}",82.2
JNK,95.53,95.44,0.09,OPTIMAL,95,1.48,0.9,94.82,0.75,,,,0.247,-11.0,62.4,268.0,clean,88.6,WARNING,-2.6,1,Basing,0.61,-1.32,-1.73,HYG,bond,Bond,20.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.24, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 53.4}",81.7
FOX,52.95,52.41,1.02,OPTIMAL,95,1.48,0.9,52.73,0.4,,,,0.035,-10.2,63.8,233.0,clean,86.5,WARNING,-22.4,0,Deep Decline,0.75,-0.55,-18.46,,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.85, 'median_ttg': 1.5, 'prob_good': 29.4, 'prob_bad': 55.9}",81.5
HYG,79.41,79.35,0.08,OPTIMAL,95,1.48,0.9,78.87,0.68,,,,0.25,-10.8,62.6,260.0,clean,86.4,WARNING,-2.2,1,Basing,0.62,-1.23,-1.51,HYG,bond,Bond,20.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.24, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 53.4}",81.1
PANW,162.43,158.85,2.25,OPTIMAL,95,1.48,0.9,157.86,2.9,,,,0.337,-88.3,59.3,333.0,clean,89.6,WARNING,-17.2,0,Deep Decline,3.88,2.44,-11.82,,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",80.9
EQR,60.26,60.26,0.0,OPTIMAL,95,1.48,0.9,58.51,2.99,,,,0.371,-57.5,61.1,295.0,clean,87.2,WARNING,-9.0,1,Basing,1.26,-4.01,-4.41,XLRE,sector,Sector,14.0,False,False,"{'grade': 'OK', 'median_mae': -3.14, 'median_ttg': 1.0, 'prob_good': 36.4, 'prob_bad': 36.4}",80.8
OBYCF,25.41,25.29,0.49,OPTIMAL,95,1.48,0.9,24.3,4.59,,,,0.188,-69.4,85.1,25.0,clean,58.9,CAUTION,-14.1,3,Parabolic,4.78,1.64,17.64,XLI,index,Index,15.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",80.7
