target_date,window,similar_date,correlation
2026-03-02,25Y,2026-02-27,0.8133
2026-03-02,25Y,2026-02-26,0.7215
2026-03-02,25Y,2026-02-25,0.6813
2026-03-02,25Y,2026-02-23,0.6201
2026-03-02,25Y,2026-02-24,0.6178
2026-03-02,25Y,2026-02-20,0.5296
2026-03-02,25Y,2026-02-19,0.478
2026-03-02,25Y,2014-05-05,0.3538
2026-03-02,25Y,2024-04-12,0.3507
2026-03-02,25Y,2026-02-18,0.3464
2026-03-02,25Y,2026-02-17,0.346
2026-03-02,25Y,2020-07-01,0.3417
2026-03-02,25Y,2014-05-06,0.333
2026-03-02,25Y,2020-06-30,0.3312
2026-03-02,25Y,2022-12-30,0.3258
2026-03-02,25Y,2010-11-30,0.3256
2026-03-02,25Y,2020-07-02,0.3164
2026-03-02,25Y,2020-09-25,0.313
2026-03-02,25Y,2024-04-11,0.3123
2026-03-02,25Y,2014-05-07,0.3103
2026-03-02,25Y,2000-04-27,0.3066
2026-03-02,25Y,2014-05-02,0.3064
2026-03-02,25Y,2010-11-29,0.3056
2026-03-02,25Y,2021-02-01,0.3025
2026-03-02,25Y,2024-04-10,0.3019
2026-03-02,25Y,2009-07-13,0.3003
2026-03-02,25Y,2009-07-10,0.2989
2026-03-02,25Y,2024-04-16,0.2981
2026-03-02,25Y,2016-05-19,0.297
2026-03-02,25Y,2016-05-23,0.297
2026-03-02,25Y,2025-03-21,0.2965
2026-03-02,25Y,2019-03-27,0.2953
2026-03-02,25Y,2010-12-01,0.2945
2026-03-02,25Y,2026-02-13,0.2942
2026-03-02,25Y,2015-06-09,0.2936
2026-03-02,25Y,2015-06-10,0.2907
2026-03-02,25Y,2019-03-26,0.2905
2026-03-02,25Y,2022-12-15,0.2901
2026-03-02,25Y,2020-09-18,0.2895
2026-03-02,25Y,2020-06-19,0.289
2026-03-02,25Y,2025-03-24,0.2885
2026-03-02,25Y,2009-10-07,0.2876
2026-03-02,25Y,2005-02-02,0.2864
2026-03-02,25Y,2026-02-05,0.2838
2026-03-02,25Y,2025-07-14,0.2834
2026-03-02,25Y,2015-12-08,0.2833
2026-03-02,25Y,2020-08-06,0.2832
2026-03-02,25Y,2007-06-12,0.2823
2026-03-02,25Y,2022-12-23,0.2823
2026-03-02,25Y,2019-03-25,0.2821
2026-03-02,25Y,2022-12-27,0.281
2026-03-02,25Y,2009-10-08,0.2803
2026-03-02,25Y,2020-09-21,0.2791
2026-03-02,25Y,2012-10-10,0.2787
2026-03-02,25Y,2019-03-28,0.2776
2026-03-02,25Y,2010-11-11,0.2774
2026-03-02,25Y,2024-04-15,0.2769
2026-03-02,25Y,2017-11-09,0.2764
2026-03-02,25Y,2009-10-09,0.2761
2026-03-02,25Y,2014-05-08,0.2757
2026-03-02,25Y,2016-05-20,0.2751
2026-03-02,25Y,2007-06-13,0.2742
2026-03-02,25Y,2025-11-04,0.2734
2026-03-02,25Y,2009-10-12,0.2727
2026-03-02,25Y,2016-05-18,0.2726
