ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
FORM,97.54,0.69,1.48,33.02,81.17,230.2,195.93,2.14,22.35,2.46,2.84,2.41,4,True,True,True,True,True,1.29,34.5,179.07,0.87,36.88,174.98,-0.57,33.98,110.34,4.3477,XLI,0.38,-1.52,stalling,0.935,normal,none,87.58142169357124,94.85981308411215,99.4052676295667,93.9,1
AU,128.49,1.11,6.08,20.06,44.52,132.77,338.08,5.48,3.3,2.22,2.98,7.59,5,True,True,True,True,True,5.89,21.55,321.22,5.48,23.93,317.13,4.04,21.03,252.49,0.885,IAU,0.74,0.16,clean,0.721,thin,none,90.57632398753894,99.70263381478335,90.65420560747664,93.6,2
SLGL,88.11,-1.55,8.91,44.8,116.54,302.33,1419.14,-5.74,5.03,2.6,2.59,12.18,4,True,True,True,True,True,8.72,46.29,1402.28,8.3,48.67,1398.19,6.86,45.76,1333.55,2.5245,,,-0.76,clean,0.874,normal,buy_today,86.38487680543756,94.85981308411215,98.98045879354291,93.4,3
KPELY,20.62,0.44,3.25,17.43,35.12,55.04,113.24,7.42,5.35,2.02,1.57,3.22,5,True,True,True,True,True,3.06,18.92,96.38,2.65,21.3,92.29,1.21,18.39,27.65,2.145,,,-0.97,clean,0.223,thin,none,81.54205607476636,99.70263381478335,98.3857264231096,93.2,4
TERN,41.66,0.3,1.96,21.81,44.9,489.25,1029.0,6.54,11.14,2.06,10.9,22.92,5,True,True,True,True,True,1.77,23.3,1012.14,1.35,25.68,1008.05,-0.09,22.78,943.41,1.0672,,,-0.16,clean,0.469,thin,none,86.6043613707165,99.70263381478335,92.86321155480034,93.1,5
TIGO,73.02,0.56,8.87,17.36,36.05,50.28,168.95,15.73,1.96,2.08,1.39,4.69,4,True,True,True,True,True,8.68,18.85,152.09,8.26,21.23,148.0,6.82,18.32,83.36,2.5849,XLRE,0.37,1.75,clean,0.983,normal,none,85.42905692438403,94.85981308411215,99.06542056074767,93.1,5
CAMT,169.48,2.72,10.69,8.9,62.56,92.99,126.58,3.93,0.83,7.03,1.49,2.02,4,True,True,True,True,True,10.5,10.39,109.72,10.08,12.77,105.63,8.64,9.86,40.99,1.3588,XLK,0.49,-0.37,clean,0.83,normal,none,89.43642027754179,94.85981308411215,95.07221750212405,93.1,5
MTSI,251.53,3.18,2.44,10.45,49.67,87.86,123.09,0.77,4.28,4.75,1.77,2.48,4,True,True,True,True,True,2.25,11.94,106.22,1.83,14.32,102.14,0.39,11.42,37.5,1.432,XLK,0.43,-0.51,clean,0.482,thin,none,85.79014443500425,94.85981308411215,95.5819881053526,92.1,8
SCCO,218.98,0.86,5.76,6.21,64.61,126.4,146.84,6.72,1.08,10.41,1.96,2.27,4,True,True,True,True,True,5.57,7.7,129.98,5.15,10.08,125.89,3.71,7.17,61.25,1.5212,IAU,0.67,-0.23,clean,0.755,normal,none,85.45029736618521,94.85981308411215,95.92183517417162,92.1,8
SITM,407.56,4.98,2.92,11.48,40.88,67.74,166.31,0.59,3.94,3.56,1.66,4.07,4,True,True,True,True,True,2.72,12.97,149.45,2.31,15.35,145.36,0.87,12.45,80.72,0.9852,XLK,0.32,-0.7,clean,0.605,thin,none,86.85216652506374,94.85981308411215,91.75870858113849,91.2,10
