ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
USO,DBA,5.0,89.1,34.0,85.7,,,,,,2.3,,,,80.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
NORW,VGK,19.0,82.5,43.0,83.6,,,,,,3.7,,,,82.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
GUNR,IAU,21.0,81.2,60.0,82.3,,,,,,3.9,,,,86.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
DBC,IAU,26.0,80.4,20.0,88.0,,,,,,2.3,,,,82.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
GNR,XLB,27.0,80.3,75.0,81.4,,,,,,3.5,,,,86.8,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
LVHI,VGK,32.0,79.4,103.0,80.1,,,,,,3.1,,,,83.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
PDBC,IAU,34.0,79.1,101.0,80.2,,,,,,2.4,,,,81.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
CW,XLI,63.0,74.9,32.0,86.1,,,,,,,5.0,,,82.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
PBR,XLE,86.0,72.9,10.0,89.8,,,,,,,7.0,,,82.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
CLMT,--,1.0,95.6,3.0,92.6,,,,,,,,,,84.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CENX,IAU,2.0,90.0,4.0,92.2,,,,,,,,,,84.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
GSG,DBA,4.0,89.4,41.0,83.9,,,,,,0.2,,,,78.3,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
BNO,XLE,8.0,86.7,32.0,86.1,,,,,,3.2,,,,73.8,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
NMM,XLI,9.0,86.3,49.0,83.1,,,,,,,,,,84.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TIGO,XLI,10.0,85.5,10.0,89.8,,,,,,,,,,85.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
FTI,XLI,12.0,84.7,14.0,88.7,,,,,,,4.0,,,84.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
ROST,XLY,15.0,83.6,16.0,88.5,,,,,,,3.0,,,88.0,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
MRK,XLP,20.0,82.0,41.0,83.9,,,,,,,3.0,,,82.8,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
INSW,LQD,22.0,81.1,64.0,82.1,,,,,,,,,,87.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ANRO,XLI,23.0,81.0,136.0,78.6,,,,,,,,,,84.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TEN,SPY,23.0,81.0,26.0,87.0,,,,,,,,,,84.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
LINC,XLI,25.0,80.8,1.0,95.2,,,,,,,,,,85.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TNGX,--,27.0,80.3,67.0,81.9,,,,,,,,,,80.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DNTH,HYG,31.0,79.5,136.0,78.6,,,,,,,,,,81.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TYRA,--,38.0,78.3,103.0,80.1,,,,,,,,,,87.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
HAL,XLE,44.0,77.2,112.0,79.7,,,,,,,6.0,,,67.3,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Energy
AL,HYG,45.0,77.1,63.0,82.2,,,,,,,,,,81.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MTZ,XLI,52.0,75.8,30.0,86.2,,,,,,,3.0,,,80.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
NYT,XLC,52.0,75.8,28.0,86.5,,,,,,,4.0,,,87.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Communication Services
TJX,XLY,55.0,75.7,29.0,86.4,,,,,,,1.0,,,88.9,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
AZN,XLU,57.0,75.4,49.0,83.1,,,,,,,3.0,,,80.4,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
