ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
TNGX,18.68,4.47,13.21,44.81,99.79,173.9,857.95,2.95,3.39,2.23,1.74,8.6,4,True,True,True,True,True,14.17,46.42,838.78,13.94,44.57,832.16,17.06,45.51,790.81,1.3227,,,0.45,clean,1.004,normal,none,98.38449111470113,97.65751211631664,97.49596122778675,97.8,1
LINC,39.5,5.98,8.76,36.68,79.38,90.91,165.64,1.46,4.19,2.16,1.15,2.09,4,True,True,True,True,True,9.71,38.3,146.46,9.48,36.44,139.85,12.61,37.39,98.5,2.4865,,,0.77,clean,1.103,normal,none,96.54684975767367,97.65751211631664,99.19224555735056,97.8,1
TYRA,37.92,2.46,9.15,35.48,67.57,208.04,229.74,3.72,3.88,1.9,3.08,3.4,4,True,True,True,True,True,10.11,37.09,210.57,9.88,35.24,203.95,13.01,36.18,162.6,1.5068,,,0.53,clean,1.202,normal,none,96.35837372105546,97.65751211631664,97.98061389337641,97.3,3
TERN,46.47,0.87,2.61,22.97,3.27,551.75,1361.32,3.0,8.82,0.14,168.9,416.73,4,True,True,True,True,True,3.56,24.59,1342.15,3.33,22.73,1335.53,6.46,23.68,1294.19,0.9188,,,0.81,clean,1.131,normal,none,83.218901453958,97.65751211631664,96.12277867528272,92.3,4
PARXF,19.04,0.93,10.87,25.98,44.43,44.87,105.79,11.65,2.39,1.71,1.01,2.38,3,True,True,True,True,True,11.82,27.6,86.62,11.59,25.74,80.01,14.72,26.69,38.66,1.7505,XLE,0.44,-0.26,clean,0.92,normal,none,88.50969305331178,81.30048465266559,98.22294022617125,89.3,5
PL,27.08,10.08,6.61,20.79,48.46,174.65,550.96,0.66,3.14,2.33,3.6,11.37,4,True,True,True,True,True,7.57,22.4,531.79,7.34,20.55,525.17,10.47,21.49,483.83,-0.8571,XLK,0.44,0.41,clean,0.787,normal,none,97.13247172859451,97.65751211631664,71.40549273021001,88.7,6
NTR,79.58,2.3,4.59,12.39,26.64,39.37,56.68,1.99,2.7,2.15,1.48,2.13,3,True,True,True,True,True,5.54,14.0,37.51,5.31,12.15,30.9,8.44,13.09,-10.45,1.2425,XLE,0.53,-1.77,stalling,1.888,confirmed,none,86.12008616047389,81.30048465266559,97.33441033925686,88.3,7
MAMA,16.43,-2.2,1.73,5.8,23.26,68.69,161.21,-0.79,3.34,4.01,2.95,6.93,4,True,True,True,True,True,2.69,7.41,142.03,2.46,5.56,135.42,5.59,6.5,94.07,0.5202,XLP,0.38,0.5,clean,0.687,thin,buy_today,73.69413031771676,97.65751211631664,93.21486268174475,88.2,8
PBR,19.5,1.72,8.39,28.37,60.1,51.75,45.2,4.88,3.38,2.12,0.86,0.75,3,True,True,True,True,True,9.35,29.99,26.02,9.12,28.13,19.41,12.25,29.08,-21.94,0.6249,XLE,0.54,0.18,clean,1.434,normal,none,88.49623047926764,81.30048465266559,94.34571890145395,88.0,9
CENX,56.46,1.46,5.41,22.63,78.9,116.9,183.01,3.72,4.18,3.49,1.48,2.32,5,True,True,True,True,True,6.37,24.25,163.83,6.14,22.39,157.22,9.27,23.34,115.87,-0.9311,XLK,0.47,-0.91,clean,1.021,normal,none,93.06677436725903,100.0,69.78998384491115,87.6,10
