ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,4.5,10,bullish,-2.64,-8.87,-8.37,-2.38,5.03,-0.46,-1.16,-2.0,-2.0,,,65,,,65,,,65
ACWI,ACWI,4.5,10,bullish,-1.87,-4.33,-4.49,-2.75,-0.48,-0.9,-1.16,-1.94,-2.0,,,69,,,69,,,69
ACWX,ACWX,4.8,10,bullish,-2.92,-7.9,-7.49,-3.69,2.94,-1.08,-1.74,-2.0,-2.0,,,69,,,69,,,69
AFK,Africa,4.0,10,bullish,-3.62,-12.96,-10.8,-5.94,6.49,-1.21,-2.0,-2.0,-2.0,,,65,,,65,,,65
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,-0.06,-0.06,,,52,,,52,,,52
AGG,Agg Bond,0.0,10,bullish,-0.64,-1.45,-0.97,0.29,-0.45,-0.98,0.08,-1.5,-2.0,,,93,,,93,,,93
AIA,AIA,4.6,10,bullish,-3.54,-10.46,-8.9,-1.1,9.86,-0.11,-0.75,-2.0,-2.0,,,69,,,69,,,69
AIQ,AIQ,5.9,10,bullish,0.16,-2.73,-1.98,-0.99,-3.84,-0.98,-0.41,-0.64,-0.96,,,32,,,32,,,32
AIRR,AIRR,5.0,10,bullish,-6.07,-6.92,-9.78,-3.14,11.48,0.15,-1.12,-2.0,-2.0,,,47,,,47,,,47
ALAI,ALAI,5.1,10,bullish,0.51,-1.84,-3.56,-2.24,-8.73,-0.99,-0.52,-0.88,-0.65,,,7,,,7,,,7
AMG,AMG,3.4,10,bullish,-7.73,-6.49,-0.48,-8.01,5.44,-0.63,-1.92,-0.6,-1.91,,,100,,,100,,,100
APIE,APIE,5.5,10,bullish,-2.93,-7.17,-7.53,-4.59,-1.57,-1.92,-1.7,-2.0,-2.0,,,13,,,13,,,13
APO,APO,5.7,10,bullish,-1.76,0.57,-12.13,-20.78,-21.78,-1.33,-1.95,-1.53,0.18,,,58,,,58,,,58
ARES,ARES,7.5,10,bullish,-2.68,-2.13,-10.99,-20.11,-32.35,-1.71,-1.41,-1.15,-0.26,,,47,,,47,,,47
ARGT,ARGT,6.6,10,bullish,-0.46,-4.32,-10.07,-9.93,-9.32,-0.89,-1.04,-1.32,-0.77,,,58,,,58,,,58
ARKF,ARKF,6.8,10,bullish,2.68,4.45,5.86,3.52,-18.83,-0.97,0.25,0.71,0.79,,,30,,,30,,,30
ARKG,ARKG,6.2,10,bullish,-2.92,-5.87,-2.05,-3.29,-8.47,-0.9,-0.44,-0.38,-1.17,,,47,,,47,,,47
ARKK,ARKK,6.2,10,bullish,0.19,-0.7,1.27,3.44,-10.34,-0.78,0.1,-0.01,-0.26,,,47,,,47,,,47
ARKQ,ARKQ,5.8,10,bullish,-1.86,-3.14,-5.11,-0.69,5.55,-0.42,-0.49,-1.11,-0.9,,,47,,,47,,,47
ARKW,ARKW,6.6,10,bullish,1.47,2.2,3.16,2.45,-17.08,-0.94,0.08,0.29,0.31,,,47,,,47,,,47
ARKX,ARKX,5.9,10,bullish,-2.15,-2.94,-4.7,-0.26,11.5,-0.09,-0.45,-1.05,-0.87,,,24,,,24,,,24
ARTY,ARTY,6.0,10,bullish,-0.04,-5.68,-6.13,-1.17,-1.72,-0.63,-0.43,-1.32,-1.57,,,30,,,30,,,30
ASEA,ASEA,4.5,10,bullish,-2.95,-7.14,-7.95,-4.18,3.7,-0.17,-1.6,-2.0,-2.0,,,58,,,58,,,58
ASHR,ASHR,4.2,10,bullish,-0.09,-3.11,-3.14,-1.34,1.41,-0.66,-0.86,-1.36,-1.52,,,50,,,50,,,50
AVDE,AVDE,6.2,10,bullish,-3.06,-7.57,-6.84,-3.53,5.08,-0.72,-1.78,-2.0,-2.0,,,30,,,30,,,30
AVDV,AVDV,5.5,10,bullish,-3.21,-7.45,-6.26,-1.46,10.0,-0.15,-1.4,-2.0,-2.0,,,30,,,30,,,30
AVEM,AVEM,4.2,10,bullish,-2.89,-8.99,-8.56,-2.83,4.97,-0.54,-1.4,-2.0,-2.0,,,30,,,30,,,30
AVES,AVES,4.9,10,bullish,-3.21,-8.72,-8.68,-3.91,3.66,-0.59,-1.75,-2.0,-2.0,,,24,,,24,,,24
AVIV,AVIV,6.5,10,bullish,-3.18,-7.66,-6.92,-3.78,6.03,-0.69,-1.9,-2.0,-2.0,,,24,,,24,,,24
AVNM,AVNM,5.8,10,bullish,-2.7,-7.62,-6.92,-3.03,5.91,-0.54,-1.69,-2.0,-2.0,,,13,,,13,,,13
BAI,BAI,4.9,10,bullish,-1.34,-5.63,-6.06,1.23,-4.67,-0.63,-0.12,-1.22,-1.43,,,5,,,5,,,5
BAM,BAM,5.7,10,bullish,-2.65,-3.03,-10.33,-8.75,-14.58,-1.11,-0.88,-1.49,-0.6,,,13,,,13,,,13
BATT,BATT,3.5,10,bullish,-3.96,-10.58,-7.03,-4.4,6.29,-0.53,-1.27,-1.74,-2.0,,,32,,,32,,,32
BBCA,BBCA,4.8,10,bullish,-1.69,-3.15,-1.8,1.79,6.9,-0.05,-0.22,-1.26,-1.94,,,30,,,30,,,30
BBEU,BBEU,6.0,10,bullish,-3.01,-7.96,-7.78,-5.48,1.48,-1.36,-2.0,-2.0,-2.0,,,32,,,32,,,32
BBIN,BBIN,6.4,10,bullish,-2.79,-7.69,-7.4,-4.68,2.0,-1.22,-1.89,-2.0,-2.0,,,30,,,30,,,30
BBJP,BBJP,5.8,10,bullish,-2.92,-8.82,-7.94,-3.66,0.6,-1.14,-1.39,-2.0,-2.0,,,32,,,32,,,32
BEN,BEN,2.0,10,bearish,-1.66,-1.81,-5.82,-6.36,13.26,0.45,-1.1,-1.32,-0.66,,,100,,,100,,,100
BIL,BIL,0.0,10,neutral,0.05,-0.19,-0.13,0.04,-0.05,-0.26,0.43,-0.72,-1.32,,,74,,,74,,,74
BINV,BINV,5.4,10,bullish,-2.03,-6.94,-6.99,-3.27,4.39,-1.01,-1.57,-2.0,-2.0,,,7,,,7,,,7
BITO,BITO,3.6,10,bullish,0.74,4.53,1.18,-6.7,-31.03,-0.89,-0.06,0.47,0.97,,,24,,,24,,,24
BITQ,BITQ,5.3,10,bullish,0.96,1.22,4.79,4.74,-13.29,-0.69,0.1,0.27,0.03,,,24,,,24,,,24
BK,BK,4.0,10,bullish,-4.12,-5.04,-4.31,-6.78,0.0,-1.19,-1.64,-1.34,-1.83,,,100,,,100,,,100
BKCH,BKCH,4.6,10,bullish,0.79,-2.29,-1.19,-4.07,-22.01,-0.82,-0.38,-0.26,-0.37,,,24,,,24,,,24
BKGI,BKGI,5.4,10,bullish,-2.1,-4.68,-1.64,3.2,8.74,0.18,0.12,-1.24,-2.0,,,13,,,13,,,13
BKIE,BKIE,6.2,10,bullish,-2.66,-7.31,-6.62,-3.76,2.93,-0.95,-1.68,-2.0,-2.0,,,24,,,24,,,24
BLK,BLK,3.9,10,bullish,-7.16,-8.09,-10.64,-9.19,-9.5,-1.05,-1.61,-2.0,-2.0,,,100,,,100,,,100
BLOK,BLOK,5.6,10,bullish,0.51,-1.01,-0.6,-2.29,-14.72,-0.92,-0.34,-0.22,-0.3,,,42,,,42,,,42
BN,BN,3.9,10,bullish,-5.79,-7.6,-11.9,-11.7,-12.92,-1.45,-1.75,-2.0,-1.88,,,100,,,100,,,100
BND,Total Bond,0.0,10,bullish,-0.64,-1.44,-0.97,0.25,-0.46,-0.98,0.05,-1.52,-2.0,,,74,,,74,,,74
BNDX,BNDX,2.0,10,bearish,-0.93,-1.68,-1.24,-0.22,-2.15,-1.26,-0.17,-1.76,-2.0,,,52,,,52,,,52
BNO,BNO,0.0,10,bearish,12.43,24.71,28.13,34.35,49.69,2.0,2.0,2.0,2.0,,,58,,,58,,,58
BOTZ,BOTZ,5.5,10,bullish,-2.6,-7.89,-7.89,-1.83,1.21,-0.23,-0.45,-1.73,-2.0,,,42,,,42,,,42
BUZZ,BUZZ,5.7,10,bullish,1.09,0.83,1.59,-1.2,-8.85,-0.92,-0.31,0.07,0.04,,,24,,,24,,,24
BWX,BWX,3.0,10,bullish,-0.96,-3.28,-2.86,-1.61,-1.22,-0.78,-1.13,-2.0,-2.0,,,69,,,69,,,69
BX,BX,4.0,10,bullish,-1.0,-3.14,-9.45,-18.38,-27.53,-1.31,-1.47,-1.15,-0.52,,,74,,,74,,,74
CCNR,CCNR,6.1,10,bullish,-1.78,-4.29,-2.79,1.07,16.54,0.67,-0.67,-1.28,-1.76,,,6,,,6,,,6
CEF,CEF,3.9,10,bullish,0.0,-6.95,-1.0,2.22,24.84,0.54,-0.53,-0.72,-1.88,,,100,,,100,,,100
CG,CG,4.3,10,bullish,-6.29,-6.89,-9.06,-17.09,-13.23,-0.72,-1.32,-1.08,-1.21,,,55,,,55,,,55
