ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
AJG,217.1,215.57,0.71,OPTIMAL,95,1.48,0.9,211.1,2.84,,,,0.324,-82.8,70.6,116.0,clean,86.9,WARNING,-18.6,0,Deep Decline,3.8,1.29,-14.32,XLF,index,Index,10.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",84.0
AON,327.12,325.4,0.53,OPTIMAL,95,1.48,0.9,321.57,1.72,,,,0.186,-45.8,76.0,73.0,clean,77.5,WARNING,-8.8,1,Basing,1.85,3.75,-6.55,XLF,equity,Equity,30.0,True,False,"{'grade': 'OK', 'median_mae': -4.67, 'median_ttg': 2.0, 'prob_good': 30.1, 'prob_bad': 50.7}",83.1
FOUR,52.5,49.98,5.04,OPTIMAL,90,1.5,1.11,44.78,17.25,EXIT WATCH,1.59,0.49,0.362,-221.3,62.8,263.0,overextended,98.8,BREAKDOWN,-23.4,0,Deep Decline,16.49,-8.65,-18.06,,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.64, 'median_ttg': 1.0, 'prob_good': 22.2, 'prob_bad': 53.7}",83.1
ALLY,39.52,39.44,0.19,OPTIMAL,95,1.48,0.9,37.6,5.11,,,,0.36,-105.7,64.1,227.0,clean,87.7,WARNING,-16.4,1,Basing,5.78,-1.13,-13.5,XLF,equity,Equity,19.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.24, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 53.4}",82.0
JD,27.45,27.35,0.37,OPTIMAL,95,1.48,0.9,27.99,-1.92,,,,0.263,73.7,69.0,135.0,clean,80.4,WARNING,-11.4,1,Basing,-3.82,0.81,-4.75,VXUS,index,Index,6.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",81.5
MS,165.87,165.67,0.12,OPTIMAL,95,1.48,0.9,159.28,4.14,,,,0.399,-92.8,67.7,152.0,clean,77.0,WARNING,-13.9,1,Basing,5.09,-0.56,-6.28,XLF,equity,Equity,19.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.24, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 53.4}",80.1
FOXA,58.75,57.3,2.53,OPTIMAL,95,1.48,0.9,57.78,1.67,,,,0.264,47.9,57.9,375.0,clean,81.2,WARNING,-23.1,0,Deep Decline,0.77,6.16,-18.14,XLF,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.85, 'median_ttg': 1.5, 'prob_good': 29.4, 'prob_bad': 55.9}",77.9
NTR,76.83,74.86,2.63,OPTIMAL,95,1.48,0.9,78.18,-1.73,,,,0.184,69.8,76.9,67.0,clean,55.8,CAUTION,-10.0,3,Parabolic,-3.42,6.84,23.36,XLE,sector,Sector,34.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.51, 'median_ttg': 1.0, 'prob_good': 23.4, 'prob_bad': 54.9}",76.9
FOX,52.52,52.17,0.67,OPTIMAL,95,1.48,0.9,52.26,0.49,,,,0.067,21.5,49.2,630.0,clean,84.7,WARNING,-23.0,0,Deep Decline,-0.36,3.28,-17.42,XLF,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.85, 'median_ttg': 1.5, 'prob_good': 29.4, 'prob_bad': 55.9}",75.9
SAIC,95.31,91.41,4.28,OPTIMAL,95,1.48,0.9,94.52,0.84,,,,0.52,88.7,54.5,480.0,clean,77.8,WARNING,-17.5,1,Basing,0.78,10.27,-6.55,XLF,equity,Equity,11.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.13, 'median_ttg': 2.0, 'prob_good': 27.5, 'prob_bad': 53.2}",75.7
INTU,432.55,423.22,2.21,OPTIMAL,95,1.48,0.9,447.43,-3.33,,,,0.405,187.8,47.4,674.0,clean,84.4,WARNING,-36.3,0,Deep Decline,-5.82,20.3,-35.57,XLF,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",75.1
XPEV,18.87,18.15,3.98,OPTIMAL,95,1.48,0.9,19.17,-1.56,,,,0.245,139.5,54.1,493.0,clean,74.2,WARNING,-14.2,0,Deep Decline,-1.51,7.46,-4.98,VXUS,index,Index,6.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",74.4
GBTC,53.97,53.82,0.27,OPTIMAL,95,1.48,0.9,55.48,-2.73,,,,0.313,78.7,38.5,964.0,clean,91.7,WARNING,-29.4,0,Deep Decline,-7.08,7.45,-21.6,XLK,equity,Equity,8.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",74.2
DDOG,122.58,121.34,1.03,OPTIMAL,95,1.48,0.9,127.27,-3.69,,,,0.673,218.8,43.6,800.0,clean,84.2,WARNING,-16.0,0,Deep Decline,-4.88,19.45,-12.69,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",73.8
SOYB,24.07,23.93,0.59,OPTIMAL,95,1.48,0.9,24.29,-0.94,,,,0.238,29.7,71.4,103.0,clean,51.7,CAUTION,-3.9,2,Sustained Uptrend,-0.02,2.54,9.34,DBA,commodity,Commodity,21.0,True,False,"{'grade': 'OK', 'median_mae': -4.67, 'median_ttg': 2.0, 'prob_good': 30.1, 'prob_bad': 50.7}",73.8
FBTC,60.36,60.16,0.34,OPTIMAL,95,1.48,0.9,62.04,-2.71,,,,0.32,80.0,38.5,964.0,clean,90.0,WARNING,-29.3,0,Deep Decline,-7.05,7.54,-21.29,XLK,equity,Equity,8.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",73.7
IBIT,39.3,39.15,0.37,OPTIMAL,95,1.48,0.9,40.38,-2.67,,,,0.32,80.0,38.6,960.0,clean,89.9,WARNING,-29.3,0,Deep Decline,-7.03,7.52,-21.26,XLK,equity,Equity,8.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",73.7
MSTR,136.35,134.96,1.03,OPTIMAL,95,1.48,0.9,140.22,-2.76,,,,0.231,81.4,40.0,930.0,clean,88.1,WARNING,-28.3,0,Deep Decline,-9.27,10.22,-17.27,SPY,equity,Equity,8.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",73.7
WEAT,22.7,22.27,1.95,OPTIMAL,95,1.48,0.9,22.94,-1.04,,,,0.443,68.1,81.2,31.0,stalling,40.2,CAUTION,-4.5,2,Sustained Uptrend,0.42,3.63,13.64,DBA,commodity,Commodity,21.0,True,False,"{'grade': 'OK', 'median_mae': -4.67, 'median_ttg': 2.0, 'prob_good': 30.1, 'prob_bad': 50.7}",73.7
FIVE,231.06,218.63,5.69,OPTIMAL,90,1.5,1.11,220.82,4.64,,,,0.01,12.1,79.1,53.0,clean,48.0,CAUTION,-2.7,3,Parabolic,7.97,5.37,26.91,SPY,equity,Equity,37.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.04, 'median_ttg': 2.0, 'prob_good': 23.6, 'prob_bad': 61.3}",73.6
SCHW,95.7,94.36,1.42,OPTIMAL,95,1.48,0.9,93.75,2.08,,,,0.087,-18.0,57.2,385.0,clean,66.7,WARNING,-11.0,1,Basing,1.88,3.18,-3.16,XLF,equity,Equity,19.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.24, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 53.4}",73.3
BKNG,4290.85,4252.2,0.91,OPTIMAL,95,1.48,0.9,4320.41,-0.68,,,,0.173,52.2,43.1,820.0,clean,82.6,WARNING,-22.2,0,Deep Decline,-3.41,10.85,-20.45,XLY,index,Index,1.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",73.1
BROS,52.69,51.49,2.33,OPTIMAL,95,1.48,0.9,50.58,4.17,,,,0.066,-38.0,41.3,880.0,clean,84.5,WARNING,-19.5,0,Deep Decline,2.73,11.44,-18.73,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",73.0
AMD,205.4,201.76,1.8,OPTIMAL,95,1.48,0.9,200.3,2.55,,,,0.036,-21.3,45.2,753.0,clean,78.5,WARNING,-23.1,1,Basing,4.63,4.48,-3.76,XLK,equity,Equity,16.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",72.6
NFLX,90.95,89.11,2.07,OPTIMAL,95,1.48,0.9,93.67,-2.9,,,,0.082,72.9,50.1,604.0,clean,69.7,WARNING,-9.2,0,Deep Decline,-3.61,19.64,-3.64,XLC,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.85, 'median_ttg': 1.5, 'prob_good': 29.4, 'prob_bad': 55.9}",71.7
ILMN,125.98,122.75,2.63,OPTIMAL,95,1.48,0.9,121.98,3.28,,,,0.149,-57.5,39.1,955.0,clean,82.3,WARNING,-19.0,1,Basing,4.25,4.51,-6.53,,equity,Equity,7.0,True,False,"{'grade': 'ROUGH', 'median_mae': -5.42, 'median_ttg': 1.0, 'prob_good': 27.3, 'prob_bad': 52.7}",71.6
IOT,32.12,30.03,6.95,OPTIMAL,90,1.5,1.11,32.77,-1.99,,,,0.614,262.7,50.3,597.0,clean,74.5,WARNING,-17.1,0,Deep Decline,-4.72,29.94,-15.89,,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.64, 'median_ttg': 1.0, 'prob_good': 22.2, 'prob_bad': 53.7}",71.5
EFXT,21.34,20.87,2.24,OPTIMAL,95,1.48,0.9,21.25,0.42,,,,0.033,-30.4,77.4,60.0,clean,37.0,CAUTION,-10.4,3,Parabolic,0.28,10.51,42.36,XLI,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.45, 'median_ttg': 2.0, 'prob_good': 21.1, 'prob_bad': 59.9}",71.4
SEA,16.81,16.68,0.78,OPTIMAL,95,1.48,0.9,16.59,1.35,,,,0.31,-39.3,81.3,30.0,clean,31.9,CAUTION,-4.1,2,Sustained Uptrend,1.27,0.78,10.52,XLI,index,Index,1.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",71.3
