ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,4.1,10,bullish,-0.7,-2.05,-1.57,-7.3,8.77,0.14,-2.0,-0.75,-0.95,,,74.0,,,74.0,,,74.0
ACWI,ACWI,4.0,10,bullish,-0.47,-1.71,-2.79,-5.81,-0.47,-0.96,-1.98,-1.29,-0.96,,,79.0,,,79.0,,,79.0
ACWX,ACWX,4.1,10,bullish,-0.63,-2.11,-2.75,-8.04,3.3,-0.99,-2.0,-1.17,-1.05,,,79.0,,,79.0,,,79.0
AFK,Africa,3.5,10,bullish,-2.98,-4.85,-8.1,-15.86,-3.5,-2.0,-2.0,-2.0,-1.64,,,74.0,,,74.0,,,74.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,60.0,,,60.0,,,60.0
AGG,Agg Bond,0.2,10,bullish,-0.35,-0.57,-1.4,-1.85,-1.29,-1.68,-2.0,-1.93,-1.01,,,90.0,,,90.0,,,90.0
AIA,AIA,4.1,10,bullish,-0.62,-1.53,0.2,-5.36,17.5,0.85,-1.34,-0.29,-0.64,,,79.0,,,79.0,,,79.0
AIQ,AIQ,4.1,10,bullish,-0.5,-1.45,-2.42,-2.52,-2.36,-0.86,-0.72,-0.79,-0.6,,,34.0,,,34.0,,,34.0
AIRR,AIRR,5.0,10,bullish,0.16,-0.04,-2.32,-9.38,11.76,0.08,-2.0,-0.99,-0.31,,,41.0,,,41.0,,,41.0
ALAI,ALAI,3.9,10,bullish,-1.2,-2.23,-1.75,-3.27,-5.79,-0.85,-0.78,-0.67,-0.81,,,4.0,,,4.0,,,4.0
AMG,AMG,3.9,10,bullish,-0.25,0.69,-2.33,-4.42,0.05,-1.1,-1.3,-0.86,-0.1,,,100.0,,,100.0,,,100.0
APIE,APIE,4.0,10,bullish,-0.99,-3.1,-3.48,-9.59,-3.88,-2.0,-2.0,-1.24,-1.34,,,11.0,,,11.0,,,11.0
APO,APO,7.1,10,bullish,0.4,7.92,3.24,-6.75,-23.69,-1.45,-0.53,0.54,1.52,,,56.0,,,56.0,,,56.0
ARES,ARES,5.6,10,bullish,1.09,6.59,-1.58,-13.02,-35.72,-1.73,-0.86,-0.07,1.2,,,41.0,,,41.0,,,41.0
ARGT,ARGT,4.5,10,bullish,0.76,1.96,0.59,-8.55,-4.15,-0.51,-0.9,0.01,0.29,,,56.0,,,56.0,,,56.0
ARKF,ARKF,4.1,10,bullish,-0.1,-1.44,-2.34,5.01,-16.38,-0.86,0.3,-0.44,-0.37,,,34.0,,,34.0,,,34.0
ARKG,ARKG,5.1,10,bullish,1.14,0.34,-7.53,-7.53,-8.11,-0.88,-0.95,-1.12,-0.02,,,41.0,,,41.0,,,41.0
ARKK,ARKK,5.4,10,bullish,-0.74,-1.62,-4.59,-0.85,-9.93,-0.78,-0.36,-0.85,-0.46,,,41.0,,,41.0,,,41.0
ARKQ,ARKQ,4.9,10,bullish,-1.21,-1.46,-3.42,-5.98,4.17,-0.56,-1.15,-0.92,-0.57,,,41.0,,,41.0,,,41.0
ARKW,ARKW,5.2,10,bullish,-1.16,-2.03,-2.34,2.71,-15.82,-0.89,0.01,-0.51,-0.53,,,41.0,,,41.0,,,41.0
ARKX,ARKX,3.4,10,bullish,-2.02,-1.98,-4.04,-5.9,9.43,-0.27,-1.09,-0.98,-0.67,,,27.0,,,27.0,,,27.0
ARTY,ARTY,4.4,10,bullish,-1.13,-1.33,-0.22,-4.16,4.96,-0.25,-0.91,-0.35,-0.54,,,34.0,,,34.0,,,34.0
ASEA,ASEA,3.7,10,bullish,0.31,1.09,0.94,-5.69,5.38,0.05,-1.91,0.01,0.28,,,56.0,,,56.0,,,56.0
ASHR,ASHR,4.6,10,bullish,-2.88,-4.33,-3.87,-5.62,-2.38,-1.21,-1.86,-1.56,-1.99,,,41.0,,,41.0,,,41.0
AVDE,AVDE,4.9,10,bullish,-1.06,-2.25,-3.48,-8.83,2.77,-1.3,-2.0,-1.41,-1.13,,,34.0,,,34.0,,,34.0
AVDV,AVDV,4.5,10,bullish,-1.78,-2.53,-4.64,-10.16,5.95,-1.01,-2.0,-1.72,-1.2,,,34.0,,,34.0,,,34.0
AVEM,AVEM,3.7,10,bullish,-0.25,-1.42,-1.71,-7.81,8.44,-0.01,-2.0,-0.84,-0.76,,,34.0,,,34.0,,,34.0
AVES,AVES,3.4,10,bullish,-0.59,-1.57,-2.39,-9.03,5.41,-0.37,-2.0,-1.03,-0.84,,,31.0,,,31.0,,,31.0
