ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
ERAS,15.38,1.71,13.33,45.22,432.12,975.41,1065.03,7.8,3.39,9.56,2.26,2.46,5,True,True,True,True,True,14.49,46.41,1046.92,13.97,47.03,1042.88,15.84,42.74,991.82,1.9765,,,-0.16,clean,0.789,normal,none,98.36666666666667,99.96000000000001,98.48,98.9,1
FSLY,20.34,1.5,13.25,131.4,74.59,176.36,208.18,8.85,9.92,0.57,2.36,2.79,4,True,True,True,True,True,14.41,132.59,190.08,13.89,133.21,186.03,15.76,128.92,134.97,13.3246,TLT,0.31,-0.38,clean,1.405,normal,none,96.80000000000001,98.28,99.92,98.3,2
CLMT,30.29,3.31,0.23,26.26,55.17,80.73,132.29,0.07,113.37,2.1,1.46,2.4,4,True,True,True,True,True,1.39,27.45,114.18,0.87,28.08,110.13,2.74,23.78,59.07,2.2747,,,1.94,clean,1.456,normal,none,91.83333333333333,98.28,98.8,96.3,3
ROIV,29.9,1.29,4.95,36.09,48.76,137.49,189.73,3.84,7.29,1.35,2.82,3.89,4,True,True,True,True,True,6.11,37.29,171.62,5.59,37.91,167.58,7.46,33.62,116.52,0.3729,XLK,0.38,0.76,clean,0.826,normal,none,94.81333333333333,98.28,92.4,95.2,4
BATL,24.6,32.5,492.89,766.37,2039.57,2058.33,1585.27,15.17,1.55,2.66,1.01,0.78,3,True,True,True,True,True,494.05,767.57,1567.17,493.53,768.19,1563.12,495.4,763.9,1512.06,30.6904,,,0.89,clean,5.299,confirmed,none,99.96,85.16,100.0,95.0,5
BNAI,49.57,6.1,89.13,112.56,1449.06,1535.97,1258.08,14.61,1.26,12.87,1.06,0.87,3,True,True,True,True,True,90.29,113.76,1239.98,89.77,114.38,1235.93,91.64,110.09,1184.87,7.7147,,,0.03,clean,0.241,thin,none,99.65333333333335,85.16,99.83999999999999,94.9,6
NYT,81.92,0.99,3.91,13.45,27.79,39.26,74.68,3.94,3.44,2.07,1.41,2.69,5,True,True,True,True,True,5.07,14.65,56.57,4.55,15.27,52.53,6.42,10.98,1.47,0.3903,XLC,0.37,0.29,clean,1.135,normal,none,85.62666666666667,99.96000000000001,92.64,92.7,7
TIGO,71.05,-2.0,0.52,13.14,35.1,42.84,172.64,-0.26,25.1,2.67,1.22,4.92,4,True,True,True,True,True,1.68,14.33,154.53,1.17,14.95,150.49,3.03,10.66,99.43,0.6193,XLRE,0.39,-1.47,clean,1.498,normal,buy_today,81.08,98.28,94.56,91.3,8
GLTO,29.14,-1.82,-2.15,13.78,50.67,881.1,615.94,1.18,-6.4,3.68,17.39,12.16,3,True,True,True,True,True,-0.99,14.97,597.83,-1.51,15.59,593.79,0.36,11.3,542.73,4.1676,,,-0.44,clean,0.991,normal,buy_today,84.83999999999999,85.16,99.2,89.7,9
LINC,35.22,-2.03,2.03,30.83,62.23,79.79,98.76,-1.0,15.2,2.02,1.28,1.59,3,True,True,True,True,True,3.19,32.02,80.65,2.67,32.65,76.61,4.54,28.35,25.55,1.9043,XLV,0.33,-1.6,stalling,1.798,confirmed,none,84.86666666666667,85.16,98.4,89.5,10
