ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
XLE,XLE,8.0,89.6,68.0,81.9,,,,,,4.0,,,,85.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
VDE,XLE,10.0,89.3,71.0,81.7,,,,,,4.1,,,,85.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
LHX,XLI,20.0,85.9,25.0,87.5,,,,,,,8.0,,,87.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
IYZ,XLI,35.0,81.7,131.0,75.0,,,,,,3.6,,,,82.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
GSG,XLE,45.0,79.2,106.0,78.6,,,,,,3.5,,,,83.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
PBR,XLE,46.0,79.0,46.0,84.2,,,,,,,7.0,,,83.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
XLU,XLU,53.0,77.7,38.0,85.2,,,,,,3.5,,,,80.4,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
DBC,IAU,54.0,77.4,65.0,82.5,,,,,,3.4,,,,87.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
AA,XLK,67.0,76.0,61.0,82.7,,,,,,,5.0,,,87.5,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Basic Materials
XOP,XLE,75.0,75.0,121.0,76.1,,,,,,4.7,,,,88.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
NORW,VXUS,81.0,74.4,52.0,83.2,,,,,,3.6,,,,84.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
FAN,VGK,82.0,74.3,61.0,82.7,,,,,,3.0,,,,82.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
BG,XLB,85.0,74.0,76.0,81.4,,,,,,,6.0,,,83.8,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Consumer Defensive
HAL,XLE,108.0,68.8,111.0,78.1,,,,,,,6.0,,,87.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
SNDK,XLI,111.0,68.3,48.0,83.6,,,,,,,6.0,,,85.6,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
RSPT,XLK,114.0,67.8,140.0,73.1,,,,,,3.7,,,,82.9,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
PDBC,IAU,117.0,67.6,145.0,72.2,,,,,,4.3,,,,87.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
MU,XLK,131.0,65.9,86.0,80.4,,,,,,,6.0,,,85.7,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
CW,XLI,134.0,65.6,66.0,82.2,,,,,,,5.0,,,82.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
LINC,--,1.0,94.6,1.0,95.8,,,,,,,,,,81.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TNGX,--,2.0,93.4,56.0,82.8,,,,,,,,,,82.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TYRA,--,4.0,92.8,126.0,75.9,,,,,,,,,,91.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MPC,XLE,5.0,92.7,11.0,89.3,,,,,,,1.0,,,89.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
REX,XLF,6.0,91.1,22.0,87.7,,,,,,,,,,87.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PSX,XLE,7.0,90.8,71.0,81.7,,,,,,,3.0,,,87.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CIEN,XLK,8.0,89.6,75.0,81.5,,,,,,,2.0,,,81.1,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
CACI,--,11.0,89.2,20.0,88.0,,,,,,,5.0,,,70.1,CAUTION,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
PWR,XLI,13.0,88.1,25.0,87.5,,,,,,,3.0,,,89.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
HII,XLI,16.0,87.4,17.0,88.1,,,,,,,7.0,,,74.0,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Industrials
EZPW,XLI,19.0,86.6,7.0,90.4,,,,,,,,,,84.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TTE,XLE,21.0,85.8,117.0,76.7,,,,,,,3.0,,,85.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
FTI,XLI,22.0,85.6,2.0,92.8,,,,,,,4.0,,,85.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
LBRT,XLI,26.0,84.6,134.0,74.5,,,,,,,,,,86.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DVN,XLE,28.0,83.0,61.0,82.7,,,,,,,3.0,,,86.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
SHLD,XLI,29.0,82.7,,,,,,,,5.2,,,,89.8,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
MAZE,--,30.0,82.5,115.0,77.5,,,,,,,,,,84.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EOG,XLE,31.0,82.1,89.0,80.0,,,,,,,2.0,,,88.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
VTR,XLRE,32.0,82.0,51.0,83.4,,,,,,,1.0,,,87.6,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Real Estate
RCAT,IAU,33.0,81.9,32.0,86.4,,,,,,,,,,82.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
BNO,XLE,36.0,81.5,29.0,86.9,,,,,,4.1,,,,74.9,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
CTRA,XLE,37.0,81.4,84.0,80.5,,,,,,,4.0,,,89.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
FPLSF,XLF,38.0,81.2,82.0,80.8,,,,,,,,,,86.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
USO,XLE,39.0,81.0,87.0,80.2,,,,,,4.4,,,,60.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
WOPEF,--,40.0,80.1,133.0,74.7,,,,,,,,,,88.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EQNR,XLE,43.0,79.7,100.0,79.0,,,,,,,3.0,,,84.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
RTX,XLI,44.0,79.3,13.0,88.9,,,,,,,4.0,,,81.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
PARXF,XLE,47.0,78.9,84.0,80.5,,,,,,,,,,81.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TIGO,XLRE,48.0,78.6,41.0,84.5,,,,,,,,,,85.1,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
EWM,VGK,54.0,77.4,150.0,71.4,,,,,,,,,,80.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
LYB,XLE,56.0,77.1,83.0,80.6,,,,,,,4.0,,,82.0,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Basic Materials
BP,XLE,58.0,76.9,128.0,75.8,,,,,,,3.0,,,89.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
VPU,XLU,58.0,76.9,46.0,84.2,,,,,,3.4,,,,79.9,CAUTION,bearish,3,"['ranker', 'ranker_long', 'secrot']",
DOW,XLB,64.0,76.3,120.0,76.2,,,,,,,4.0,,,84.3,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Basic Materials
COP,XLE,65.0,76.2,13.0,88.9,,,,,,,4.0,,,85.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
VRT,XLK,67.0,76.0,,,,,,,,,5.0,,,90.4,HEALTHY,bullish,3,"['ranker', 'stock_secrot', 'pullback_health']",Industrials
CVX,XLE,67.0,76.0,68.0,81.9,,,,,,,4.0,,,85.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
XOM,XLE,71.0,75.9,52.0,83.2,,,,,,,3.0,,,86.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
SHEL,XLE,75.0,75.0,136.0,73.9,,,,,,,3.0,,,89.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
RAAX,IAU,77.0,74.9,139.0,73.3,,,,,,3.7,,,,78.3,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
