date,hyg_price,lqd_price,spy_price,hyglqd_ratio,percentile,change_5d,regime,fwd_5d_avg,fwd_5d_median,fwd_5d_winrate,fwd_5d_n,fwd_10d_avg,fwd_10d_median,fwd_10d_winrate,fwd_10d_n,fwd_20d_avg,fwd_20d_median,fwd_20d_winrate,fwd_20d_n
2026-06-22,79.94,108.78,744.39,0.7348777348777349,47.577639751552795,0.21,Neutral,0.34,0.42,62.1,1487,0.54,0.72,64.9,1482,1.13,1.54,68.5,1472
