target_date,window,similar_date,correlation
2026-03-27,25Y,2026-03-26,0.9168
2026-03-27,25Y,2026-03-25,0.91
2026-03-27,25Y,2026-03-24,0.8093
2026-03-27,25Y,2026-03-23,0.804
2026-03-27,25Y,2026-03-20,0.7826
2026-03-27,25Y,2026-03-19,0.7431
2026-03-27,25Y,2022-05-16,0.6963
2026-03-27,25Y,2022-05-13,0.6939
2026-03-27,25Y,2026-03-18,0.6932
2026-03-27,25Y,2026-03-13,0.673
2026-03-27,25Y,2010-02-11,0.6707
2026-03-27,25Y,2022-05-19,0.6701
2026-03-27,25Y,2010-02-16,0.6693
2026-03-27,25Y,2026-03-17,0.6687
2026-03-27,25Y,2005-04-05,0.6671
2026-03-27,25Y,2010-02-18,0.6636
2026-03-27,25Y,2022-05-06,0.6545
2026-03-27,25Y,2010-02-12,0.6542
2026-03-27,25Y,2010-06-02,0.6488
2026-03-27,25Y,2010-05-28,0.6481
2026-03-27,25Y,2021-10-05,0.6453
2026-03-27,25Y,2010-02-17,0.6385
2026-03-27,25Y,2022-05-17,0.6373
2026-03-27,25Y,2021-10-06,0.6365
2026-03-27,25Y,2023-10-10,0.6362
2026-03-27,25Y,2023-10-13,0.6321
2026-03-27,25Y,2025-01-10,0.6298
2026-03-27,25Y,2013-06-28,0.6288
2026-03-27,25Y,2010-06-01,0.6287
2026-03-27,25Y,2004-05-06,0.6258
2026-03-27,25Y,2023-10-12,0.6251
2026-03-27,25Y,2022-05-18,0.6249
2026-03-27,25Y,2022-05-03,0.6207
2026-03-27,25Y,2004-05-05,0.6191
2026-03-27,25Y,2025-01-08,0.6167
2026-03-27,25Y,2004-05-17,0.6166
2026-03-27,25Y,2016-01-25,0.6161
2026-03-27,25Y,2022-05-02,0.6152
2026-03-27,25Y,2026-03-16,0.6149
2026-03-27,25Y,2022-05-09,0.6148
2026-03-27,25Y,2025-01-07,0.6131
2026-03-27,25Y,2025-01-02,0.6104
2026-03-27,25Y,2016-01-27,0.6101
2026-03-27,25Y,2025-01-13,0.6098
2026-03-27,25Y,2023-10-11,0.6095
2026-03-27,25Y,2022-05-05,0.6093
2026-03-27,25Y,2008-10-30,0.6093
2026-03-27,25Y,2026-03-12,0.609
2026-03-27,25Y,2022-04-29,0.6089
2026-03-27,25Y,2022-05-12,0.6042
2026-03-27,25Y,2013-06-27,0.6037
2026-03-27,25Y,2010-06-11,0.6036
2026-03-27,25Y,2024-12-31,0.6031
2026-03-27,25Y,2004-05-21,0.6031
2026-03-27,25Y,2021-10-08,0.6006
2026-03-27,25Y,2002-10-01,0.6001
2026-03-27,25Y,2016-01-26,0.5984
2026-03-27,25Y,2020-03-27,0.5977
2026-03-27,25Y,2021-10-12,0.5972
2026-03-27,25Y,2021-10-07,0.5961
2026-03-27,25Y,2016-01-28,0.5948
2026-03-27,25Y,2010-06-03,0.5947
2026-03-27,25Y,2007-03-20,0.5942
2026-03-27,25Y,2004-05-18,0.5941
2026-03-27,25Y,2008-10-22,0.5932
2026-03-27,25Y,2018-02-21,0.5918
2026-03-27,25Y,2002-09-26,0.5913
2026-03-27,25Y,2022-05-20,0.5907
2026-03-27,25Y,2013-06-19,0.5901
2026-03-27,25Y,2002-09-30,0.5891
2026-03-27,25Y,2021-12-09,0.589
2026-03-27,25Y,2004-03-31,0.5885
2026-03-27,25Y,2001-10-02,0.5881
2026-03-27,25Y,2001-10-01,0.5876
2026-03-27,25Y,2020-03-25,0.5873
2026-03-27,25Y,2004-03-30,0.5866
2026-03-27,25Y,2008-07-07,0.5861
2026-03-27,25Y,2015-09-14,0.5856
2026-03-27,25Y,2022-02-03,0.5844
2026-03-27,25Y,2008-10-20,0.583
2026-03-27,25Y,2011-11-29,0.5825
2026-03-27,25Y,2008-10-13,0.582
2026-03-27,25Y,2021-12-06,0.5815
2026-03-27,25Y,2021-10-01,0.5801
2026-03-27,25Y,2002-10-10,0.58
2026-03-27,25Y,2010-05-27,0.5784
2026-03-27,25Y,2005-04-01,0.5779
2026-03-27,25Y,2005-04-04,0.577
2026-03-27,25Y,2016-01-22,0.576
2026-03-27,25Y,2001-03-29,0.5758
2026-03-27,25Y,2004-05-14,0.5757
2026-03-27,25Y,2007-03-14,0.575
2026-03-27,25Y,2023-08-28,0.5742
2026-03-27,25Y,2002-10-07,0.5719
2026-03-27,25Y,2021-09-28,0.5718
2026-03-27,25Y,2005-03-31,0.5718
2026-03-27,25Y,2007-03-15,0.5716
2026-03-27,25Y,2007-08-10,0.5711
2026-03-27,25Y,2008-10-31,0.5707
2026-03-27,25Y,2022-05-04,0.5701
2026-03-27,5Y,2026-03-26,0.9168
2026-03-27,5Y,2026-03-25,0.91
2026-03-27,5Y,2026-03-24,0.8093
2026-03-27,5Y,2026-03-23,0.804
2026-03-27,5Y,2026-03-20,0.7826
2026-03-27,5Y,2026-03-19,0.7431
2026-03-27,5Y,2022-05-16,0.6963
2026-03-27,5Y,2022-05-13,0.6939
2026-03-27,5Y,2026-03-18,0.6932
2026-03-27,5Y,2026-03-13,0.673
2026-03-27,5Y,2022-05-19,0.6701
2026-03-27,5Y,2026-03-17,0.6687
2026-03-27,5Y,2022-05-06,0.6545
2026-03-27,5Y,2021-10-05,0.6453
2026-03-27,5Y,2022-05-17,0.6373
2026-03-27,5Y,2021-10-06,0.6365
2026-03-27,5Y,2023-10-10,0.6362
2026-03-27,5Y,2023-10-13,0.6321
2026-03-27,5Y,2025-01-10,0.6298
2026-03-27,5Y,2023-10-12,0.6251
2026-03-27,5Y,2022-05-18,0.6249
