ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.2,10,bullish,-5.12,-7.32,-3.39,-2.62,14.33,0.99,-1.21,-1.41,-2.0,,,89.0,,,89.0,,,89.0
ACWI,ACWI,3.4,10,bullish,-2.85,-3.36,-2.05,-0.5,8.07,0.44,-0.8,-1.34,-2.0,,,93.0,,,93.0,,,93.0
ACWX,ACWX,3.3,10,bullish,-2.82,-3.64,-2.42,-1.4,6.32,-0.02,-0.98,-1.27,-1.98,,,93.0,,,93.0,,,93.0
AFK,Africa,0.1,10,bearish,-4.67,-5.71,-4.61,-7.97,-4.61,-1.6,-1.82,-1.33,-1.87,,,89.0,,,89.0,,,89.0
AGF,AGF,0.2,10,bullish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,69.0,,,69.0,,,69.0
AGG,Agg Bond,3.0,10,bullish,-0.29,-0.34,-0.35,-0.82,-1.74,-1.45,-1.04,-0.58,-0.72,,,97.0,,,97.0,,,97.0
AIA,AIA,3.2,10,bullish,-6.32,-9.36,-3.02,-0.63,23.87,1.44,-0.91,-1.22,-2.0,,,93.0,,,93.0,,,93.0
AIQ,AIQ,3.7,10,bullish,-7.21,-9.95,-3.13,1.36,27.16,1.5,-0.38,-1.1,-2.0,,,45.0,,,45.0,,,45.0
AIRR,AIRR,3.9,10,bullish,-3.1,-0.83,-0.45,-1.47,13.77,-0.1,-1.1,-0.64,-0.63,,,53.0,,,53.0,,,53.0
AIS,AIS,8.0,10,bullish,-9.2,-11.11,-5.01,7.73,65.35,2.0,-0.21,-1.39,-2.0,,,5.0,,,5.0,,,5.0
ALAI,ALAI,4.5,10,bullish,-5.16,-7.05,-2.13,3.37,26.23,0.85,-0.12,-0.88,-2.0,,,7.0,,,7.0,,,7.0
AMG,AMG,3.6,10,bullish,2.18,10.18,10.84,12.99,21.83,0.48,1.16,1.78,2.0,,,99.0,,,99.0,,,99.0
AMLP,AMLP,2.9,10,bullish,-2.1,-1.14,-2.25,-1.94,0.52,-0.25,-0.97,-1.26,-0.86,,,84.0,,,84.0,,,84.0
APIE,APIE,3.2,10,bullish,-2.22,-2.69,-1.4,-0.89,3.69,-0.27,-0.67,-0.79,-1.46,,,17.0,,,17.0,,,17.0
