ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.5,10,bullish,-2.87,-1.89,-3.72,-11.97,1.52,-1.18,-2.0,-1.31,-0.87,,,72.0,,,72.0,,,72.0
ACWI,ACWI,3.5,10,bullish,-2.36,-1.29,-3.41,-8.9,-5.55,-1.83,-2.0,-1.47,-0.74,,,75.0,,,75.0,,,75.0
ACWX,ACWX,3.5,10,bullish,-1.75,-0.08,-2.76,-11.13,-1.38,-2.0,-2.0,-1.13,-0.19,,,75.0,,,75.0,,,75.0
AFK,Africa,3.5,10,bullish,0.36,2.68,-0.47,-17.16,-5.68,-2.0,-2.0,-0.46,0.55,,,72.0,,,72.0,,,72.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,55.0,,,55.0,,,55.0
AGG,Agg Bond,0.2,10,bullish,-0.2,-0.1,-0.66,-2.61,-1.46,-1.77,-2.0,-0.9,-0.18,,,92.0,,,92.0,,,92.0
AIA,AIA,3.5,10,bullish,-4.4,-2.73,-3.88,-12.43,7.52,-0.47,-2.0,-1.11,-0.96,,,75.0,,,75.0,,,75.0
AIQ,AIQ,4.0,10,bullish,-4.58,-4.1,-6.04,-10.08,-11.7,-1.7,-1.84,-1.55,-1.35,,,43.0,,,43.0,,,43.0
AIRR,AIRR,4.1,10,bullish,-2.26,1.88,1.07,-8.44,7.97,-0.26,-2.0,-0.2,0.29,,,52.0,,,52.0,,,52.0
ALAI,ALAI,4.4,10,bullish,-4.73,-3.89,-5.18,-8.71,-13.92,-1.32,-1.48,-1.33,-1.23,,,7.0,,,7.0,,,7.0
AMG,AMG,3.4,10,bullish,-2.13,-3.05,-0.83,-13.82,-7.36,-1.64,-2.0,-0.56,-0.98,,,100.0,,,100.0,,,100.0
APIE,APIE,3.4,10,bullish,-1.55,0.44,-3.05,-11.17,-4.02,-2.0,-2.0,-1.08,0.06,,,13.0,,,13.0,,,13.0
APO,APO,6.9,10,bullish,-2.47,-3.12,3.89,-5.16,-27.11,-1.66,-0.36,0.66,-0.51,,,57.0,,,57.0,,,57.0
ARES,ARES,5.7,10,bullish,1.61,1.78,5.89,-8.75,-36.27,-1.7,-0.53,0.82,0.39,,,52.0,,,52.0,,,52.0
ARGT,ARGT,3.8,10,bullish,0.67,3.16,3.21,-3.12,-4.26,-0.51,-0.38,0.34,0.49,,,57.0,,,57.0,,,57.0
ARKF,ARKF,4.0,10,bullish,-5.98,-7.84,-9.05,-8.29,-26.36,-1.23,-0.85,-1.32,-1.58,,,41.0,,,41.0,,,41.0
ARKG,ARKG,3.1,10,bullish,-6.21,-4.09,-5.22,-18.24,-17.21,-1.46,-2.0,-0.8,-0.81,,,51.0,,,51.0,,,51.0
ARKK,ARKK,3.4,10,bullish,-6.58,-6.78,-8.24,-13.6,-20.07,-1.19,-1.49,-1.31,-1.39,,,51.0,,,51.0,,,51.0
ARKQ,ARKQ,3.5,10,bullish,-5.2,-3.75,-5.89,-11.44,-7.63,-1.25,-1.72,-1.28,-1.03,,,52.0,,,52.0,,,52.0
ARKW,ARKW,3.3,10,bullish,-5.98,-7.21,-8.5,-9.38,-25.3,-1.23,-1.01,-1.32,-1.51,,,52.0,,,52.0,,,52.0
ARKX,ARKX,3.4,10,bullish,-4.35,-4.06,-5.9,-10.73,-3.71,-1.1,-1.56,-1.24,-1.1,,,29.0,,,29.0,,,29.0
ARTY,ARTY,4.1,10,bullish,-5.78,-4.38,-5.64,-11.8,-5.83,-0.98,-1.88,-1.35,-1.27,,,43.0,,,43.0,,,43.0
ASEA,ASEA,4.3,10,bullish,0.21,0.26,0.63,-6.84,1.28,-0.87,-2.0,-0.08,-0.08,,,57.0,,,57.0,,,57.0
ASHR,ASHR,2.7,10,bullish,-0.08,-1.13,-4.55,-6.34,-2.48,-1.22,-1.97,-1.73,-0.64,,,52.0,,,52.0,,,52.0
AVDE,AVDE,4.7,10,bullish,-1.27,0.61,-2.23,-10.99,-0.79,-2.0,-2.0,-0.98,0.07,,,41.0,,,41.0,,,41.0
AVDV,AVDV,4.5,10,bullish,-1.04,1.04,-2.35,-11.95,2.03,-1.74,-2.0,-1.03,0.14,,,41.0,,,41.0,,,41.0
