ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
SYRE,88.34,0.97,9.37,32.6,108.79,167.94,481.95,9.65,3.48,3.34,1.54,4.43,5,True,True,True,True,True,8.16,30.83,456.98,6.1,27.03,441.97,9.12,38.52,457.65,0.6117,HYG,0.48,0.28,clean,1.223,normal,none,89.42470389170897,99.61928934010153,94.54314720812182,94.5,1
AGX,738.85,2.69,18.47,15.52,53.96,130.82,247.17,6.88,0.84,3.48,2.42,4.58,4,True,True,True,True,True,17.25,13.75,222.2,15.19,9.95,207.19,18.22,21.44,222.87,0.9267,IAU,0.42,0.58,clean,0.961,normal,none,89.85300338409475,95.33629441624365,96.51015228426397,93.9,2
NWPX,139.19,0.22,7.72,29.84,94.51,121.85,260.5,35.72,3.87,3.17,1.29,2.76,5,True,True,True,True,True,6.5,28.07,235.53,4.44,24.27,220.52,7.46,35.76,236.2,0.2309,XLI,0.54,0.51,clean,1.189,normal,none,84.81387478849409,99.61928934010153,90.48223350253807,91.6,3
BTSG,66.25,2.82,5.03,16.8,50.6,81.81,210.3,1.78,3.34,3.01,1.62,4.16,4,True,True,True,True,True,3.81,15.03,185.33,1.75,11.23,170.32,4.77,22.72,186.0,0.4938,QQQ,0.48,0.26,clean,1.233,normal,none,85.52770727580372,95.33629441624365,93.71827411167513,91.5,4
MBX,43.03,3.46,15.52,41.59,51.35,55.06,326.04,4.48,2.68,1.23,1.07,6.35,3,True,True,True,True,True,14.3,39.82,301.07,12.24,36.02,286.06,15.26,47.51,301.74,1.2367,QQQ,0.48,0.8,clean,1.852,confirmed,none,91.37584602368867,78.58502538071066,97.84263959390863,89.3,5
MRNA,63.96,3.5,28.85,39.9,22.13,113.98,150.33,8.25,1.38,0.55,5.15,6.79,3,True,True,True,True,True,27.63,38.12,125.36,25.57,34.32,110.35,28.59,45.81,126.03,2.7258,QQQ,0.43,3.05,overextended,1.738,confirmed,none,89.36653976311338,78.58502538071066,99.1751269035533,89.0,6
TRVI,17.21,5.13,27.86,29.98,60.84,38.68,181.21,5.43,1.08,2.03,0.64,2.98,3,True,True,True,True,True,26.64,28.21,156.24,24.58,24.41,141.23,27.61,35.9,156.91,1.0541,HYG,0.42,2.58,overextended,1.565,confirmed,none,90.70960236886633,78.58502538071066,97.27157360406092,88.9,7
DFTX,24.48,0.2,1.53,22.28,31.19,99.67,264.83,7.5,14.52,1.4,3.2,8.49,4,True,True,True,True,True,0.32,20.5,239.86,-1.74,16.71,224.85,1.28,28.2,240.53,0.5972,XLV,0.41,0.26,clean,0.881,normal,none,75.86717428087987,95.33629441624365,94.3527918781726,88.5,8
WDC,746.23,4.79,40.99,63.72,135.46,327.44,1174.08,8.56,1.55,2.13,2.42,8.67,4,True,True,True,True,True,39.77,61.95,1149.11,37.71,58.15,1134.1,40.73,69.64,1149.78,-0.4276,QQQ,0.68,1.07,clean,1.55,confirmed,none,97.73688663282572,95.33629441624365,71.95431472081218,88.3,9
AXGN,44.84,0.61,5.85,5.04,43.9,52.78,370.51,9.66,0.86,8.72,1.2,8.44,4,True,True,True,True,True,4.64,3.26,345.54,2.58,-0.54,330.53,5.6,10.95,346.21,0.4564,XLV,0.43,0.19,clean,1.726,confirmed,none,76.09454314720813,95.33629441624365,93.21065989847716,88.2,10
