ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.1,10,bullish,1.72,4.21,-3.42,5.73,18.26,1.7,0.46,-1.37,1.19,,,83.0,,,83.0,,,83.0
ACWI,ACWI,3.1,10,bullish,0.97,1.77,-1.64,2.12,10.9,1.05,0.05,-1.11,0.77,,,83.0,,,83.0,,,83.0
ACWX,ACWX,3.1,10,bullish,0.37,2.26,-1.46,3.7,9.3,0.8,0.47,-0.89,0.85,,,83.0,,,83.0,,,83.0
AFK,Africa,3.0,10,bullish,4.46,6.82,0.72,3.76,4.89,-0.62,0.11,-0.13,1.77,,,83.0,,,83.0,,,83.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,58.0,,,58.0,,,58.0
AGG,Agg Bond,3.0,10,bearish,0.09,0.61,0.26,0.97,-0.83,-0.78,1.03,0.33,1.17,,,90.0,,,90.0,,,90.0
AIA,AIA,3.1,10,bullish,1.31,4.0,-5.73,7.51,26.36,1.7,0.34,-1.75,0.76,,,83.0,,,83.0,,,83.0
AIQ,AIQ,3.4,10,bullish,1.08,2.34,-7.84,5.9,30.38,1.71,0.24,-2.0,0.41,,,49.0,,,49.0,,,49.0
AIRR,AIRR,3.3,10,bullish,1.46,2.0,1.15,1.96,16.95,0.36,-0.44,-0.23,0.33,,,65.0,,,65.0,,,65.0
AIS,AIS,3.9,10,bullish,2.4,7.14,-4.77,15.11,72.95,2.0,0.43,-1.32,0.94,,,10.0,,,10.0,,,10.0
ALAI,ALAI,3.0,10,bullish,6.04,5.58,-1.87,6.86,32.53,1.24,0.39,-0.78,1.37,,,15.0,,,15.0,,,15.0
AMG,AMG,4.0,10,bullish,3.82,4.5,15.13,21.64,28.2,0.94,2.0,2.0,0.79,,,98.0,,,98.0,,,98.0
AMLP,AMLP,3.0,10,bullish,-2.54,-2.21,-3.32,-5.68,-3.19,-0.91,-2.0,-1.75,-1.5,,,81.0,,,81.0,,,81.0
APIE,APIE,3.0,10,bullish,0.97,2.03,-0.72,3.86,7.11,0.44,0.67,-0.51,0.8,,,24.0,,,24.0,,,24.0
APO,APO,3.0,10,bullish,3.41,4.36,7.55,2.29,27.17,1.99,0.2,1.1,0.93,,,81.0,,,81.0,,,81.0
ARES,ARES,3.6,10,bullish,1.63,3.35,5.22,9.38,27.74,1.58,0.91,0.77,0.68,,,65.0,,,65.0,,,65.0
ARGT,ARGT,3.6,10,bullish,-0.48,4.39,-0.31,12.24,11.42,0.63,1.1,-0.12,0.74,,,81.0,,,81.0,,,81.0
ARKF,ARKF,2.2,10,bullish,3.44,4.49,-2.99,-1.11,-2.99,-0.32,-0.13,-0.42,1.01,,,47.0,,,47.0,,,47.0
ARKG,ARKG,3.2,10,bullish,3.66,3.93,2.59,23.91,28.24,1.59,2.0,0.1,0.56,,,65.0,,,65.0,,,65.0
ARKK,ARKK,3.1,10,bullish,4.8,5.44,-1.04,5.58,8.24,-0.15,0.28,-0.33,1.06,,,65.0,,,65.0,,,65.0
ARKQ,ARKQ,0.0,10,bearish,1.62,2.7,-6.7,0.21,8.62,-0.54,-0.52,-1.42,0.38,,,65.0,,,65.0,,,65.0
ARKW,ARKW,2.2,10,bullish,4.21,5.24,-3.39,1.98,11.37,0.08,0.01,-0.61,1.1,,,65.0,,,65.0,,,65.0
ARKX,ARKX,0.0,10,bearish,0.87,3.12,-5.21,2.69,8.46,-0.5,-0.22,-1.13,0.47,,,30.0,,,30.0,,,30.0
ARMG,ARMG,4.8,10,bearish,30.99,43.71,-9.37,208.71,610.15,2.0,2.0,-0.52,1.72,,,10.0,,,10.0,,,10.0
ARTY,ARTY,3.3,10,bullish,3.55,4.26,-7.05,14.07,49.28,2.0,0.84,-1.53,0.61,,,49.0,,,49.0,,,49.0
ASEA,ASEA,3.2,10,bullish,3.49,4.44,1.34,3.85,4.38,-0.25,0.77,0.26,2.0,,,81.0,,,81.0,,,81.0
ASHR,ASHR,3.6,10,bullish,2.66,2.86,-0.75,1.35,7.19,-0.01,-0.29,-0.69,1.09,,,65.0,,,65.0,,,65.0
AVDE,AVDE,3.0,10,bullish,1.54,3.02,-0.95,1.6,6.07,-0.12,-0.08,-0.67,1.32,,,45.0,,,45.0,,,45.0
AVDV,AVDV,3.1,10,bullish,2.25,3.41,-1.6,0.15,7.53,-0.41,-0.64,-0.92,1.22,,,45.0,,,45.0,,,45.0
AVEM,AVEM,3.0,10,bullish,1.67,4.55,-2.68,5.47,16.52,1.41,0.48,-1.24,1.42,,,45.0,,,45.0,,,45.0
AVES,AVES,0.0,10,bearish,2.33,5.64,-1.05,4.32,10.69,0.66,0.51,-0.67,2.0,,,30.0,,,30.0,,,30.0
AVIV,AVIV,0.0,10,bearish,1.51,3.12,-0.5,1.91,5.95,-0.32,-0.07,-0.57,1.38,,,30.0,,,30.0,,,30.0
AVNM,AVNM,3.0,10,bullish,1.68,2.47,-1.42,2.65,8.71,0.24,0.09,-0.92,0.97,,,24.0,,,24.0,,,24.0
BAGAX,BAGAX,0.2,10,bullish,0.9,0.51,-3.2,4.66,15.25,0.98,0.57,-0.17,0.18,,,83.0,,,83.0,,,83.0
BAI,BAI,0.1,10,bearish,2.35,6.79,-3.72,6.84,45.74,1.82,0.15,-1.07,1.21,,,10.0,,,10.0,,,10.0
BAM,BAM,3.0,10,bearish,4.2,3.03,1.74,1.38,9.17,1.01,0.38,0.47,0.89,,,26.0,,,26.0,,,26.0
BATT,BATT,2.0,10,bearish,4.94,6.54,-5.25,0.96,11.87,-0.59,-0.65,-1.49,1.22,,,49.0,,,49.0,,,49.0
BBCA,BBCA,3.1,10,bullish,1.45,2.27,0.08,3.72,6.36,-0.24,0.56,-0.42,1.11,,,49.0,,,49.0,,,49.0
BBEU,BBEU,3.0,10,bullish,0.63,2.35,1.14,4.98,7.14,0.62,1.05,0.21,1.02,,,49.0,,,49.0,,,49.0
BBIN,BBIN,3.0,10,bullish,1.08,2.78,1.02,4.15,7.16,0.59,0.81,0.15,1.23,,,45.0,,,45.0,,,45.0
BBJP,BBJP,0.0,10,bearish,2.15,3.33,0.75,3.02,9.97,0.89,0.25,-0.05,1.09,,,49.0,,,49.0,,,49.0
BEN,BEN,2.0,10,bullish,4.31,4.34,6.62,4.24,34.77,1.78,0.08,0.9,0.98,,,98.0,,,98.0,,,98.0
BIL,BIL,0.0,10,bullish,0.04,0.07,0.14,-0.01,0.0,0.14,-0.04,0.9,0.49,,,83.0,,,83.0,,,83.0
BINV,BINV,3.0,10,bullish,1.19,1.72,1.03,2.85,4.34,-0.31,0.36,0.12,0.71,,,18.0,,,18.0,,,18.0
BITO,BITO,3.0,10,bearish,3.24,5.69,-2.73,-17.48,-13.06,0.07,-1.02,0.06,1.27,,,30.0,,,30.0,,,30.0
BITQ,BITQ,2.0,10,bearish,5.25,7.25,-2.88,4.85,27.69,0.4,-0.0,-0.46,0.79,,,30.0,,,30.0,,,30.0
BK,BK,0.0,10,bearish,0.51,1.12,3.26,6.66,23.94,1.63,0.57,0.39,0.07,,,98.0,,,98.0,,,98.0
BKCH,BKCH,2.0,10,bearish,5.19,7.21,-5.27,3.82,32.57,0.22,-0.17,-0.59,0.57,,,32.0,,,32.0,,,32.0
BKGI,BKGI,0.0,10,bearish,-1.05,-0.18,0.33,0.8,0.22,-1.3,-0.3,-0.2,-0.36,,,26.0,,,26.0,,,26.0
BKIE,BKIE,3.0,10,bullish,0.96,2.56,0.6,3.73,6.69,0.37,0.69,-0.03,1.18,,,40.0,,,40.0,,,40.0
BLK,BLK,2.0,10,bullish,3.51,3.98,3.27,-2.74,8.36,0.51,-0.51,0.66,1.17,,,98.0,,,98.0,,,98.0
BLOK,BLOK,2.4,10,bullish,4.73,6.23,-2.5,5.48,21.96,0.48,0.26,-0.49,1.06,,,50.0,,,50.0,,,50.0
BN,BN,2.5,10,bullish,1.42,0.35,0.18,0.29,15.01,0.81,-0.17,-0.1,0.0,,,98.0,,,98.0,,,98.0
BND,Total Bond,3.0,10,bearish,0.11,0.6,0.29,0.92,-0.77,-0.74,1.0,0.38,1.19,,,83.0,,,83.0,,,83.0
BNDX,BNDX,3.0,10,bearish,0.31,0.71,0.27,1.6,0.06,0.49,1.95,0.55,1.53,,,67.0,,,67.0,,,67.0
BNO,BNO,4.1,10,bullish,-10.67,-13.02,-17.02,-23.92,-11.15,-1.04,-2.0,-2.0,-2.0,,,81.0,,,81.0,,,81.0
BOTZ,BOTZ,3.2,10,bullish,1.66,0.69,-6.79,-5.84,7.07,0.07,-1.21,-1.61,0.08,,,57.0,,,57.0,,,57.0
BUZZ,BUZZ,0.0,10,bearish,1.41,1.44,-8.04,2.33,18.96,0.5,-0.1,-1.43,0.17,,,32.0,,,32.0,,,32.0
BWX,BWX,3.0,10,bearish,0.55,1.29,0.18,1.15,-0.45,0.06,0.88,0.31,1.34,,,83.0,,,83.0,,,83.0
BX,BX,2.2,10,bullish,5.78,6.3,11.28,8.47,14.17,0.87,0.81,1.68,1.35,,,83.0,,,83.0,,,83.0
CCNR,CCNR,0.0,10,bearish,-0.05,1.05,-5.73,-4.23,0.38,-2.0,-1.92,-2.0,0.09,,,15.0,,,15.0,,,15.0
CEF,CEF,3.5,10,bullish,4.07,5.01,-4.48,-5.93,-11.2,-1.56,-1.09,-0.9,0.79,,,98.0,,,98.0,,,98.0
CEV,CEV,2.0,10,bearish,-0.87,0.29,-0.1,1.68,-1.44,-0.68,0.39,-0.2,0.09,,,98.0,,,98.0,,,98.0
CG,CG,2.0,10,bearish,5.12,3.74,5.26,-2.48,-2.17,-0.31,-0.25,0.71,0.74,,,71.0,,,71.0,,,71.0
