ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
MNMD,20.98,20.51,2.27,OPTIMAL,95,1.48,0.9,22.6,-7.18,,,,0.679,277.0,80.0,90.0,stalling,49.6,CAUTION,-20.1,3,Parabolic,-9.49,10.77,27.07,SPY,commodity,Commodity,35.0,True,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",76.1
CNQ,47.21,46.92,0.62,OPTIMAL,95,1.48,0.9,44.98,4.95,,,,0.334,-83.5,85.2,50.0,clean,43.1,CAUTION,-8.0,3,Parabolic,5.66,-4.38,27.25,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",76.0
LEA,123.84,122.27,1.29,OPTIMAL,95,1.48,0.9,126.16,-1.84,,,,0.38,76.1,75.7,131.0,clean,50.9,WARNING,-13.3,1,Basing,-3.3,6.35,3.78,XLB,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.14, 'median_ttg': 1.0, 'prob_good': 37.3, 'prob_bad': 38.8}",75.0
APA,40.32,39.43,2.26,OPTIMAL,95,1.48,0.9,37.81,6.64,,,,0.293,-121.5,77.4,112.0,clean,46.6,CAUTION,-11.7,3,Parabolic,5.94,-7.82,55.02,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",74.3
CAMT,187.83,173.86,8.03,OPTIMAL,90,1.5,1.11,187.68,0.08,,,,0.809,284.4,88.0,31.0,clean,40.0,CAUTION,-10.6,3,Parabolic,1.05,30.02,25.08,XLK,equity,Equity,16.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.55, 'median_ttg': 2.0, 'prob_good': 24.7, 'prob_bad': 57.5}",74.3
USB,56.17,54.2,3.63,OPTIMAL,95,1.48,0.9,56.34,-0.3,,,,0.566,85.1,71.8,183.0,clean,49.8,CAUTION,-8.2,1,Basing,-0.76,10.4,0.77,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",73.3
SENEM,140.0,130.86,6.98,OPTIMAL,90,1.5,1.11,142.0,-1.41,,,,0.526,208.4,70.2,199.0,clean,55.1,WARNING,-12.5,2,Sustained Uptrend,0.0,12.0,23.88,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",72.6
NEE,94.17,92.62,1.68,OPTIMAL,95,1.48,0.9,93.35,0.88,,,,0.049,17.0,77.7,110.0,clean,40.0,CAUTION,-3.5,2,Sustained Uptrend,4.63,2.3,7.54,XLU,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",72.4
RRX,203.82,197.39,3.26,OPTIMAL,95,1.48,0.9,208.27,-2.14,,,,0.54,155.0,77.1,116.0,clean,40.0,CAUTION,-11.1,3,Parabolic,-3.47,14.38,30.04,XLI,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.14, 'median_ttg': 1.0, 'prob_good': 37.3, 'prob_bad': 38.8}",72.2
ORANY,20.53,20.49,0.22,OPTIMAL,95,1.48,0.9,20.66,-0.61,,,,0.014,-6.7,81.7,77.0,clean,34.3,CAUTION,-4.4,3,Parabolic,1.13,2.7,9.9,XLU,index,Index,1.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",72.1
MARUY,374.0,367.29,1.83,OPTIMAL,95,1.48,0.9,372.39,0.43,,,,0.056,-17.1,74.9,140.0,clean,41.8,CAUTION,-12.2,3,Parabolic,1.03,3.59,12.99,XLB,index,Index,15.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",72.0
CIEN,475.39,457.33,3.95,OPTIMAL,95,1.48,0.9,500.28,-4.98,,,,0.519,220.0,76.1,129.0,stalling,40.0,CAUTION,-9.9,3,Parabolic,-4.73,30.24,84.76,VXUS,equity,Equity,27.0,False,False,"{'grade': 'OK', 'median_mae': -5.17, 'median_ttg': 1.0, 'prob_good': 32.4, 'prob_bad': 53.1}",71.9
ZION,62.58,59.64,4.93,OPTIMAL,95,1.48,0.9,62.36,0.35,,,,0.729,98.2,74.6,142.0,clean,39.7,CAUTION,-5.4,1,Basing,1.03,12.57,7.29,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",71.3
XLE,59.03,58.34,1.18,OPTIMAL,95,1.48,0.9,56.64,4.21,,,,0.294,-64.4,72.1,175.0,clean,42.4,CAUTION,-7.0,3,Parabolic,4.4,-4.73,17.94,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",71.2
FITB,49.79,48.07,3.58,OPTIMAL,95,1.48,0.9,50.35,-1.11,,,,0.637,93.4,63.3,297.0,clean,52.0,WARNING,-10.2,1,Basing,-1.52,11.44,0.2,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",71.0
UPS,106.61,101.37,5.17,OPTIMAL,90,1.5,1.11,106.38,0.22,,,,0.823,133.1,70.2,199.0,clean,49.8,CAUTION,-12.9,1,Basing,1.24,12.28,2.81,XLI,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -3.2, 'median_ttg': 2.0, 'prob_good': 37.0, 'prob_bad': 37.9}",71.0
DOV,222.25,215.21,3.27,OPTIMAL,95,1.48,0.9,221.71,0.24,,,,0.747,108.5,80.5,85.0,clean,31.6,CAUTION,-6.4,2,Sustained Uptrend,2.81,9.59,7.89,XLI,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.14, 'median_ttg': 1.0, 'prob_good': 37.3, 'prob_bad': 38.8}",70.9
CCNR,40.69,39.96,1.83,OPTIMAL,95,1.48,0.9,40.39,0.74,,,,0.237,14.2,76.5,122.0,clean,36.0,CAUTION,-7.2,2,Sustained Uptrend,0.44,3.38,6.07,XLB,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",70.8
CLMT,32.53,32.26,0.82,OPTIMAL,95,1.48,0.9,31.9,1.98,,,,0.775,-169.8,73.0,157.0,clean,40.0,CAUTION,-11.9,3,Parabolic,0.15,-7.16,50.67,,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",70.8
VDE,168.13,165.49,1.59,OPTIMAL,95,1.48,0.9,161.11,4.36,,,,0.242,-56.5,72.6,164.0,clean,40.2,CAUTION,-6.2,3,Parabolic,4.59,-3.93,19.19,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",70.7
FN,643.46,617.18,4.26,OPTIMAL,95,1.48,0.9,682.37,-5.7,,,,0.594,316.3,72.4,169.0,clean,40.0,CAUTION,-12.4,3,Parabolic,-6.75,30.82,28.44,XLK,equity,Equity,16.0,False,False,"{'grade': 'OK', 'median_mae': -5.17, 'median_ttg': 1.0, 'prob_good': 32.4, 'prob_bad': 53.1}",70.6
MTSI,269.63,251.33,7.28,OPTIMAL,90,1.5,1.11,276.89,-2.62,,,,0.783,281.2,77.4,112.0,clean,40.0,CAUTION,-8.3,3,Parabolic,-2.66,28.71,19.17,XLI,equity,Equity,16.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.55, 'median_ttg': 2.0, 'prob_good': 24.7, 'prob_bad': 57.5}",70.6
SKM,36.37,33.74,7.78,OPTIMAL,90,1.5,1.11,37.71,-3.55,,,,0.68,321.4,77.4,112.0,clean,40.0,CAUTION,-10.2,3,Parabolic,-6.31,27.12,33.66,XLI,index,Index,28.0,False,False,"{'grade': 'OK', 'median_mae': -3.47, 'median_ttg': 2.0, 'prob_good': 36.8, 'prob_bad': 43.5}",70.6
WDS,24.0,23.67,1.4,OPTIMAL,95,1.48,0.9,23.05,4.13,,,,0.337,-63.3,76.5,122.0,clean,35.2,CAUTION,-4.7,3,Parabolic,6.9,-1.11,37.77,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",70.6
NBTX,32.99,31.66,4.19,OPTIMAL,95,1.48,0.9,32.77,0.68,,,,0.224,75.2,68.5,221.0,clean,44.4,CAUTION,-21.2,3,Parabolic,2.45,7.88,47.15,TLT,index,Index,1.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",70.5
CSX,44.68,41.96,6.49,OPTIMAL,90,1.5,1.11,44.33,0.8,,,,0.846,132.9,82.8,66.0,clean,32.3,CAUTION,-4.0,2,Sustained Uptrend,3.47,12.35,19.53,XLI,index,Index,10.0,False,False,"{'grade': 'OK', 'median_mae': -3.47, 'median_ttg': 2.0, 'prob_good': 36.8, 'prob_bad': 43.5}",70.2
RBKB,16.09,15.57,3.36,OPTIMAL,95,1.48,0.9,15.82,1.7,,,,0.544,57.9,72.3,171.0,clean,38.7,CAUTION,-10.6,3,Parabolic,2.81,5.16,35.44,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",70.2
OXY,60.76,59.7,1.77,OPTIMAL,95,1.48,0.9,57.01,6.58,,,,0.356,-126.4,65.9,265.0,clean,46.1,CAUTION,-9.9,3,Parabolic,6.5,-8.27,35.53,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",70.1
SBLK,24.88,23.87,4.24,OPTIMAL,95,1.48,0.9,24.55,1.34,,,,0.41,49.8,71.0,191.0,clean,40.0,CAUTION,-8.5,3,Parabolic,0.2,13.09,9.85,XLI,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",70.1
KO,78.87,76.06,3.69,OPTIMAL,95,1.48,0.9,76.13,3.6,,,,0.0,0.2,78.6,101.0,clean,30.6,CAUTION,-3.8,2,Sustained Uptrend,5.68,3.41,7.95,XLP,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",69.9
PSX,173.49,169.95,2.08,OPTIMAL,95,1.48,0.9,162.06,7.05,,,,0.289,-101.8,70.3,197.0,clean,40.0,CAUTION,-9.0,3,Parabolic,7.99,-6.13,22.11,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",69.9
UCTT,72.01,70.09,2.74,OPTIMAL,95,1.48,0.9,78.38,-8.12,,,,0.664,314.6,70.1,201.0,stalling,40.0,CAUTION,-14.7,3,Parabolic,-7.95,28.84,58.86,XLI,equity,Equity,16.0,False,False,"{'grade': 'OK', 'median_mae': -5.17, 'median_ttg': 1.0, 'prob_good': 32.4, 'prob_bad': 53.1}",69.8
XPO,216.71,206.98,4.7,OPTIMAL,95,1.48,0.9,223.14,-2.88,,,,0.716,163.9,81.6,80.0,clean,26.7,CAUTION,-6.4,3,Parabolic,-1.99,16.26,46.2,XLI,index,Index,10.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",69.8
WMB,73.32,72.42,1.24,OPTIMAL,95,1.48,0.9,71.62,2.37,,,,0.062,-13.7,81.7,77.0,clean,26.1,CAUTION,-4.6,2,Sustained Uptrend,3.12,1.17,9.56,XLE,bond,Bond,4.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -0.65, 'median_ttg': 2.0, 'prob_good': 56.7, 'prob_bad': 29.9}",69.7
MEOH,63.31,59.27,6.81,OPTIMAL,90,1.5,1.11,59.09,7.14,,,,0.0,-3.4,88.1,30.0,clean,24.1,CAUTION,-5.2,3,Parabolic,5.34,1.34,32.5,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",69.6
AEIS,361.39,354.89,1.83,OPTIMAL,95,1.48,0.9,377.61,-4.3,,,,0.512,171.7,69.4,209.0,clean,40.0,CAUTION,-9.1,3,Parabolic,-4.19,21.15,37.01,XLI,equity,Equity,16.0,False,False,"{'grade': 'OK', 'median_mae': -5.17, 'median_ttg': 1.0, 'prob_good': 32.4, 'prob_bad': 53.1}",69.5
HALFF,202.3,197.71,2.32,OPTIMAL,95,1.48,0.9,201.14,0.58,,,,0.775,54.9,75.7,131.0,clean,32.4,CAUTION,-1.3,2,Sustained Uptrend,0.0,3.91,10.85,,commodity,Commodity,21.0,True,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",69.5
LXP,50.16,48.47,3.49,OPTIMAL,95,1.48,0.9,50.8,-1.25,,,,0.642,126.6,72.8,161.0,clean,35.8,CAUTION,-4.3,1,Basing,1.52,8.2,4.02,XLRE,sector,Sector,14.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -1.66, 'median_ttg': 1.0, 'prob_good': 52.0, 'prob_bad': 24.6}",69.5
FIGS,15.03,15.02,0.06,OPTIMAL,95,1.48,0.9,15.79,-4.81,,,,0.438,156.1,67.9,233.0,clean,41.4,CAUTION,-14.0,3,Parabolic,-2.84,4.37,33.13,XLI,equity,Equity,27.0,False,False,"{'grade': 'OK', 'median_mae': -5.17, 'median_ttg': 1.0, 'prob_good': 32.4, 'prob_bad': 53.1}",69.4
KEY,21.67,20.94,3.47,OPTIMAL,95,1.48,0.9,21.9,-1.04,,,,0.691,101.1,64.4,291.0,clean,45.4,CAUTION,-7.2,1,Basing,-1.68,11.7,1.69,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",69.4
FRO,36.28,34.98,3.72,OPTIMAL,95,1.48,0.9,35.82,1.3,,,,0.044,20.7,68.6,220.0,clean,40.0,CAUTION,-9.1,3,Parabolic,4.67,8.66,29.29,XLI,commodity,Commodity,45.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",69.3
PLOW,44.18,44.05,0.3,OPTIMAL,95,1.48,0.9,45.57,-3.04,,,,0.32,86.2,68.2,229.0,stalling,40.7,CAUTION,-8.8,3,Parabolic,-3.37,6.74,19.41,XLI,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",69.3
DAN,35.82,35.18,1.82,OPTIMAL,95,1.48,0.9,37.53,-4.56,,,,0.674,168.5,68.3,224.0,stalling,40.0,CAUTION,-9.4,3,Parabolic,-5.61,12.57,22.88,XLI,index,Index,1.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",69.2
BG,126.31,124.69,1.3,OPTIMAL,95,1.48,0.9,124.44,1.51,,,,0.096,-27.4,82.4,69.0,clean,23.4,CAUTION,-4.3,3,Parabolic,0.43,0.02,9.55,XLB,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.14, 'median_ttg': 1.0, 'prob_good': 37.3, 'prob_bad': 38.8}",69.1
TFC,50.65,48.26,4.95,OPTIMAL,95,1.48,0.9,50.8,-0.3,,,,0.774,118.7,63.3,297.0,clean,45.5,CAUTION,-9.9,1,Basing,-0.59,13.46,0.68,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",69.1
EQNR,40.07,39.47,1.51,OPTIMAL,95,1.48,0.9,37.86,5.85,,,,0.358,-118.1,68.0,232.0,clean,40.0,CAUTION,-7.8,3,Parabolic,5.53,-5.5,52.71,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",69.0
