ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.0,10,bullish,2.41,1.15,-2.91,7.08,8.88,-0.04,0.74,-1.29,0.15,,,86,,,86,,,86
ACWI,ACWI,3.2,10,bullish,1.85,1.24,0.39,4.52,6.65,0.18,0.73,-0.26,0.47,,,86,,,86,,,86
ACWX,ACWX,3.2,10,bullish,2.16,1.9,-0.92,3.49,1.96,-1.25,0.38,-0.73,0.71,,,86,,,86,,,86
AFK,Africa,3.4,10,bullish,2.17,0.07,-5.18,-1.93,-10.63,-2.0,-0.91,-1.52,-0.21,,,86,,,86,,,86
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,56,,,56,,,56
AGG,Agg Bond,0.1,10,bullish,0.83,0.43,-0.75,-1.02,-2.63,-2.0,-1.24,-1.15,0.82,,,94,,,94,,,94
AIA,AIA,3.0,10,bullish,2.44,1.59,-2.35,11.93,17.19,0.62,1.09,-1.07,0.13,,,86,,,86,,,86
AIQ,AIQ,4.3,10,bullish,3.99,2.9,0.8,17.38,29.43,2.0,1.95,-0.23,0.66,,,52,,,52,,,52
AIRR,AIRR,3.4,10,bullish,2.06,-2.11,-3.52,-0.29,4.95,-1.33,-0.94,-1.41,-1.06,,,74,,,74,,,74
ALAI,ALAI,4.4,10,bullish,4.63,2.04,4.21,11.86,27.21,1.0,1.0,0.49,0.35,,,18,,,18,,,18
AMG,AMG,0.0,10,bearish,2.39,2.74,-0.28,6.18,3.66,-0.94,0.19,-0.51,0.44,,,97,,,97,,,97
AMLP,AMLP,3.5,10,bullish,-0.58,0.87,2.56,4.52,5.43,0.63,1.3,1.07,0.44,,,83,,,83,,,83
APIE,APIE,3.5,10,bullish,1.23,1.56,-1.12,2.1,-1.59,-1.4,0.11,-0.7,0.59,,,29,,,29,,,29
APO,APO,4.0,10,bullish,-2.01,-5.07,-3.52,3.0,13.0,1.2,0.28,-0.52,-1.09,,,83,,,83,,,83
ARES,ARES,4.5,10,bullish,2.72,0.81,-1.46,8.39,8.59,0.7,0.85,-0.07,0.23,,,74,,,74,,,74
ARGT,ARGT,2.5,10,bullish,2.54,4.06,1.02,-1.19,-2.42,-0.37,-0.18,0.13,0.76,,,83,,,83,,,83
ARKF,ARKF,3.0,10,bullish,0.86,0.37,-3.34,-3.11,10.82,0.18,-0.42,-0.55,0.06,,,47,,,47,,,47
