ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
PARR,65.86,6.83,4.52,32.57,87.42,88.66,352.96,0.66,7.2,2.68,1.01,4.04,4,True,True,True,True,True,3.83,37.76,337.17,3.92,38.05,330.84,-1.95,42.14,304.47,4.5459,XLE,0.47,0.03,clean,0.921,normal,none,96.52278177458034,98.32134292565947,99.28057553956835,98.0,1
PL,33.86,10.2,4.51,30.23,71.7,145.9,887.17,0.44,6.71,2.37,2.03,12.37,4,True,True,True,True,True,3.81,35.42,871.38,3.9,35.71,865.05,-1.96,39.8,838.68,0.4204,,,1.88,clean,1.052,normal,none,96.94910738076204,98.32134292565947,94.88409272581934,96.7,2
CLMT,35.02,1.37,13.75,19.46,76.27,90.15,175.14,10.0,1.41,3.92,1.18,2.3,4,True,True,True,True,True,13.06,24.65,159.35,13.15,24.94,153.02,7.29,29.03,126.65,0.9864,,,-0.54,clean,1.462,normal,none,95.5435651478817,98.32134292565947,96.1630695443645,96.7,2
PARXF,19.71,4.69,4.12,18.09,46.33,50.34,106.6,0.88,4.39,2.56,1.09,2.3,4,True,True,True,True,True,3.43,23.29,90.81,3.52,23.58,84.48,-2.35,27.67,58.12,1.4613,XLE,0.45,-0.12,clean,0.475,thin,none,91.59339195310417,98.32134292565947,97.12230215827337,95.7,4
FSLY,32.54,0.53,13.82,62.38,219.65,276.62,406.85,26.31,4.51,3.52,1.26,1.85,4,True,True,True,True,True,13.12,67.57,391.06,13.21,67.86,384.73,7.35,71.95,358.37,-0.1877,,,1.01,clean,0.908,normal,none,96.90247801758592,98.32134292565947,91.60671462829735,95.6,5
BG,129.0,0.51,2.58,12.16,44.81,56.38,65.7,5.09,4.72,3.68,1.26,1.47,4,True,True,True,True,True,1.88,17.36,49.91,1.97,17.65,43.58,-3.89,21.73,17.22,0.0911,XLB,0.58,0.13,clean,0.873,normal,none,85.89128697042366,98.32134292565947,93.36530775379697,92.5,6
MEOH,60.79,3.02,2.24,14.01,53.05,53.67,77.02,0.74,6.26,3.79,1.01,1.45,3,True,True,True,True,True,1.54,19.2,61.23,1.63,19.49,54.9,-4.23,23.58,28.54,4.4254,XLE,0.42,-0.9,clean,1.877,confirmed,none,87.69650945909939,89.52837729816146,99.20063948840927,92.1,7
WDS,24.54,3.57,3.0,11.93,57.38,61.84,66.34,0.84,3.97,4.81,1.08,1.16,3,True,True,True,True,True,2.31,17.12,50.55,2.4,17.41,44.22,-3.47,21.5,17.85,0.965,XLE,0.62,-0.36,clean,1.358,normal,none,89.18198774313883,89.52837729816146,96.08313349320542,91.6,8
DOW,41.71,2.51,5.68,28.97,78.4,80.95,20.51,2.26,5.11,2.71,1.03,0.26,3,True,True,True,True,True,4.98,34.17,4.72,5.07,34.46,-1.61,-0.79,38.54,-27.97,2.4508,XLB,0.49,-0.67,clean,1.001,normal,none,86.71063149480416,89.52837729816146,98.40127897681855,91.5,9
REX,44.94,0.85,1.95,19.71,39.05,45.91,133.94,2.29,10.1,1.98,1.18,3.43,3,True,True,True,True,True,1.26,24.9,118.15,1.35,25.2,111.82,-4.52,29.28,85.45,1.7719,XLE,0.35,-1.57,stalling,1.458,normal,none,86.49080735411671,89.52837729816146,97.9216626698641,91.3,10
