date,hyg_price,lqd_price,spy_price,hyglqd_ratio,percentile,change_5d,regime,fwd_5d_avg,fwd_5d_median,fwd_5d_winrate,fwd_5d_n,fwd_10d_avg,fwd_10d_median,fwd_10d_winrate,fwd_10d_n,fwd_20d_avg,fwd_20d_median,fwd_20d_winrate,fwd_20d_n
2026-05-07,79.86,108.74,731.58,0.7344123597572191,47.125,-0.55,Neutral,0.33,0.41,61.9,1455,0.53,0.71,65.0,1450,1.07,1.51,68.1,1440
