date,hyg_price,lqd_price,spy_price,hyglqd_ratio,percentile,change_5d,regime,fwd_5d_avg,fwd_5d_median,fwd_5d_winrate,fwd_5d_n,fwd_10d_avg,fwd_10d_median,fwd_10d_winrate,fwd_10d_n,fwd_20d_avg,fwd_20d_median,fwd_20d_winrate,fwd_20d_n
2026-05-26,80.18,108.78,750.59,0.7370840227983085,49.2310889443059,-0.23,Neutral,0.32,0.41,61.9,1444,0.53,0.72,65.2,1439,1.1,1.52,68.2,1429
