ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
ERAS,15.76,1.87,8.47,32.66,394.04,878.88,1009.86,4.52,3.86,12.07,2.23,2.56,5,True,True,True,True,True,9.65,32.56,991.43,8.52,30.86,985.37,12.05,25.76,933.48,1.9367,,,-0.29,clean,0.822,normal,none,95.19671247642145,99.95957962813257,98.54486661277284,97.9,1
TERN,44.29,3.43,5.38,25.33,63.25,513.43,1120.11,1.57,4.71,2.5,8.12,17.71,4,True,True,True,True,True,6.56,25.23,1101.68,5.43,23.53,1095.62,8.96,18.42,1043.73,0.2641,,,0.11,clean,0.612,thin,none,95.9983831851253,98.38318512530316,92.80517380759903,95.7,2
PRE,20.49,15.11,29.36,15.7,47.09,153.28,327.77,1.94,0.53,3.0,3.25,6.96,3,True,True,True,True,True,30.54,15.6,309.33,29.41,13.9,303.28,32.94,8.79,251.39,0.4252,,,3.27,overextended,1.18,normal,none,96.46995419024522,84.68067906224738,93.93694421988683,91.7,3
TYRA,33.75,-3.68,3.78,14.56,52.65,166.8,205.15,-1.03,3.85,3.62,3.17,3.9,4,True,True,True,True,True,4.96,14.47,186.72,3.84,12.76,180.66,7.37,7.66,128.77,0.7262,,,-1.24,clean,2.916,confirmed,none,78.60414982484505,98.38318512530316,95.63459983831851,90.9,4
KDEF,64.11,2.95,1.1,18.15,57.13,41.37,134.15,0.37,16.44,3.15,0.72,2.35,3,True,True,True,True,True,2.29,18.06,115.72,1.16,16.36,109.66,4.69,11.25,57.77,0.571,,,1.5,clean,2.897,confirmed,none,88.72271624898947,84.68067906224738,94.82619240097009,89.4,5
SLGL,84.99,4.1,-7.2,31.36,108.82,203.97,1388.44,-1.76,-4.36,3.47,1.87,12.76,3,True,True,True,True,True,-6.01,31.26,1370.01,-7.14,29.56,1363.95,-3.61,24.46,1312.06,2.724,,,-0.79,clean,1.485,normal,none,84.22931824306117,84.68067906224738,99.19159256265158,89.4,5
ROIV,29.53,2.61,5.09,39.69,39.42,128.56,178.58,1.95,7.8,0.99,3.26,4.53,3,True,True,True,True,True,6.27,39.59,160.15,5.14,37.89,154.09,8.68,32.78,102.2,-0.263,XLK,0.4,-0.3,clean,1.032,normal,none,92.93317165184585,84.68067906224738,85.04446240905416,87.6,7
CLMT,29.34,-3.49,7.04,19.56,50.85,64.46,135.66,-2.02,2.78,2.6,1.27,2.67,3,True,True,True,True,True,8.22,19.46,117.23,7.1,17.76,111.17,10.63,12.66,59.28,1.9215,,,-0.46,clean,1.363,normal,buy_today,77.49932632713553,84.68067906224738,98.464025869038,86.9,8
ANRO,21.99,5.92,6.59,55.85,64.35,499.18,456.71,1.11,8.47,1.15,7.76,7.1,3,True,True,True,True,True,7.77,55.75,438.28,6.65,54.05,432.22,10.18,48.94,380.33,-0.6738,,,0.01,clean,0.702,thin,none,97.8307733764484,84.68067906224738,77.36459175424415,86.6,9
THC,240.59,1.54,2.33,22.77,13.41,22.64,91.8,1.51,9.79,0.59,1.69,6.84,3,True,True,True,True,True,3.51,22.67,73.37,2.38,20.97,67.31,5.91,15.87,15.42,0.8725,,,-0.52,clean,1.003,normal,none,79.00161681487471,84.68067906224738,96.03880355699272,86.6,9
CENX,54.45,1.42,6.02,16.17,76.44,146.49,201.33,4.25,2.69,4.73,1.92,2.63,4,True,True,True,True,True,7.2,16.08,182.9,6.07,14.38,176.84,9.6,9.27,124.95,-0.9982,XLK,0.45,-0.19,clean,1.215,normal,none,90.65615736998114,98.38318512530316,68.22958771220695,85.8,11
SHLD,78.02,1.01,1.22,9.93,23.57,25.6,69.31,1.21,8.15,2.37,1.09,2.94,4,True,True,True,True,True,2.4,9.84,50.88,1.27,8.14,44.82,4.81,3.03,-7.07,-0.462,XLI,0.48,-0.05,clean,1.621,confirmed,none,76.4012395580706,98.38318512530316,81.32578819725141,85.4,12
GLTO,28.69,-0.76,-4.53,26.78,25.34,853.16,593.0,5.95,-5.92,0.95,33.67,23.4,3,True,True,True,True,True,-3.34,26.68,574.56,-4.47,24.98,568.51,-0.94,19.87,516.61,5.591,,,-0.44,clean,1.024,normal,buy_today,71.94152519536513,84.68067906224738,99.59579628132579,85.4,12
MAMA,16.57,-0.3,-3.27,5.88,41.87,75.53,192.76,10.87,-1.8,7.12,1.8,4.6,4,True,True,True,True,True,-2.09,5.78,174.32,-3.21,4.08,168.27,0.32,-1.03,116.38,-0.4072,,,-0.02,clean,0.691,thin,buy_today,71.51037456211263,98.38318512530316,82.29587712206953,84.1,14
BIIB,188.24,1.82,0.1,1.55,3.44,33.82,27.73,0.06,15.38,2.21,9.83,8.06,4,True,True,True,True,True,1.28,1.46,9.3,0.16,-0.24,3.24,3.69,-5.35,-48.65,-0.0671,XLV,0.62,-0.32,clean,0.495,thin,none,64.31554836971166,98.38318512530316,87.95472918350849,83.6,15
DNTH,79.23,21.52,43.38,70.09,77.21,198.98,236.86,2.02,1.62,1.1,2.58,3.07,2,True,True,True,True,True,44.56,70.0,218.43,43.43,68.3,212.37,46.96,63.19,160.48,1.3625,,,3.19,overextended,2.232,confirmed,none,98.69307464295338,54.48666127728375,97.73645917542441,83.6,15
PARXF,17.15,0.82,6.99,17.14,26.29,37.09,94.22,8.49,2.45,1.53,1.41,3.58,3,True,True,True,True,True,8.17,17.05,75.79,7.04,15.35,69.73,10.57,10.24,17.84,-0.2855,XLE,0.38,0.4,clean,0.826,normal,none,81.09000269469146,84.68067906224738,84.39773645917542,83.4,17
INVX,26.79,-2.12,0.98,11.21,13.52,59.27,51.53,-0.46,11.44,1.21,4.39,3.81,3,True,True,True,True,True,2.16,11.11,33.1,1.03,9.41,27.04,4.57,4.3,-24.85,0.8937,XLE,0.52,0.21,clean,1.571,confirmed,none,67.68391269199677,84.68067906224738,96.28132578819725,82.9,18
CW,706.46,3.63,-2.76,14.2,28.44,46.66,125.24,-0.76,-5.15,2.0,1.64,4.4,3,True,True,True,True,True,-1.57,14.11,106.81,-2.7,12.41,100.75,0.83,7.3,48.86,-0.6086,XLI,0.64,-0.56,clean,0.984,normal,none,82.3901913230935,84.68067906224738,78.73888439773647,81.9,19
FANG,182.86,1.29,2.18,10.97,14.64,31.83,30.71,1.7,5.03,1.33,2.17,2.1,3,True,True,True,True,True,3.36,10.88,12.28,2.23,9.17,6.22,5.77,4.07,-45.67,-0.1655,XLE,0.74,0.91,clean,1.999,confirmed,none,73.59202371328482,84.68067906224738,86.74211802748584,81.7,20
MNMD,18.26,3.37,6.26,12.34,46.86,97.99,176.17,1.86,1.97,3.8,2.09,3.76,3,True,True,True,True,True,7.44,12.24,157.74,6.31,10.54,151.68,9.84,5.43,99.79,-1.0019,,,0.19,clean,0.875,normal,none,92.12476421449743,84.68067906224738,68.06790622473726,81.6,21
NYT,80.81,0.46,0.48,16.93,26.19,36.99,70.59,1.05,34.91,1.55,1.41,2.7,3,True,True,True,True,True,1.67,16.83,52.16,0.54,15.13,46.1,4.07,10.03,-5.79,-0.3495,XLC,0.39,-0.56,clean,1.2,normal,none,76.37429264349232,84.68067906224738,83.42764753435732,81.5,22
LBRT,27.76,3.58,-2.53,17.03,41.13,164.89,82.63,-0.71,-6.74,2.41,4.01,2.01,3,True,True,True,True,True,-1.35,16.94,64.2,-2.47,15.23,58.14,1.06,10.13,6.25,-0.8375,XLI,0.48,-0.18,clean,0.868,normal,none,85.5497170573969,84.68067906224738,73.96928051738077,81.4,23
