ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
LINC,41.9,13.18,70.26,78.3,164.02,529.13,1530.35,5.33,1.11,2.09,3.23,2.89,4,True,True,True,True,True,146.9,461.01,1307.94,139.42,441.46,1085.48,111.93,356.41,1249.1,-0.0231,XLB,0.36,0.34,clean,1.511,confirmed,none,strong_buy,93.28468817694676,96.04948124501198,90.18355945730248,6,100.0,95.2,1
MPC,238.16,12.35,45.38,23.57,63.47,342.02,539.53,3.67,0.52,2.69,5.39,1.58,4,True,True,True,True,True,46.35,273.9,317.12,38.87,254.35,94.66,11.38,169.3,258.28,0.4343,XLE,0.68,0.73,clean,1.349,normal,none,strong_buy,84.88959829741954,96.04948124501198,95.69034317637669,6,100.0,93.8,2
CLMT,34.55,23.88,75.11,89.32,172.48,464.54,194.54,3.15,1.19,1.93,2.69,0.42,3,True,True,True,True,True,155.35,396.42,-27.87,147.88,376.88,-250.32,120.39,291.82,-86.71,1.5361,,,0.92,clean,1.478,normal,none,strong_buy,93.21628092577814,78.45171588188347,98.5634477254589,6,100.0,93.4,3
CENX,63.51,20.01,60.02,116.31,242.19,302.47,852.17,3.0,1.94,2.08,1.25,2.82,4,True,True,True,True,True,225.07,234.35,629.76,217.59,214.81,407.31,190.1,129.75,570.92,-0.7139,XLK,0.41,0.61,clean,1.14,normal,none,strong_buy,94.2765933188918,96.04948124501198,75.25937749401437,6,100.0,92.5,4
CF,128.08,20.49,66.49,42.79,63.89,183.43,288.47,3.25,0.64,1.49,2.87,1.57,3,True,True,True,True,True,46.77,115.3,66.06,39.29,95.76,-156.39,11.8,10.71,7.22,1.8082,XLE,0.49,1.39,clean,2.265,confirmed,none,strong_buy,87.80830768061415,78.45171588188347,98.88268156424581,6,100.0,91.8,5
EQNR,40.4,29.26,71.17,65.69,52.72,111.05,168.94,2.43,0.92,0.8,2.11,1.52,3,True,True,True,True,True,35.6,42.93,-53.47,28.13,23.38,-275.92,0.64,-61.67,-112.31,0.8874,XLE,0.64,2.18,overextended,1.961,confirmed,none,none,87.58028351005207,78.45171588188347,97.36632083000798,6,100.0,91.4,6
VLO,241.47,10.91,46.47,41.82,82.83,233.43,272.06,4.26,0.9,1.98,2.82,1.17,3,True,True,True,True,True,65.71,165.31,49.65,58.24,145.76,-172.8,30.75,60.71,-9.19,0.7904,XLE,0.67,0.52,clean,1.517,confirmed,none,strong_buy,86.76319689887127,78.45171588188347,97.20670391061452,6,100.0,91.2,7
NSKFF,42.78,4.33,63.26,29.7,50.56,899.42,1316.39,14.61,0.47,1.7,17.79,1.46,3,True,True,True,True,True,33.44,831.29,1093.98,25.97,811.75,871.52,-1.52,726.7,1035.14,0.8005,XLK,0.31,-0.01,clean,,normal,none,strong_buy,84.35374149659864,78.45171588188347,97.28651237031126,6,100.0,90.5,8
PBR,20.08,18.43,69.35,58.65,40.06,147.66,274.72,3.76,0.85,0.68,3.69,1.86,3,True,True,True,True,True,22.94,79.54,52.31,15.47,59.99,-170.15,-12.02,-25.06,-6.53,0.0573,XLE,0.57,1.23,clean,1.542,confirmed,none,strong_buy,86.8088017329837,78.45171588188347,91.46049481245012,6,100.0,90.0,9
FTI,69.79,5.53,54.44,76.91,120.23,809.91,217.23,9.84,1.41,1.56,6.74,0.27,3,True,True,True,True,True,103.1,741.79,-5.18,95.63,722.24,-227.64,68.14,637.19,-64.02,-0.3946,XLE,0.46,-0.24,clean,1.207,normal,none,strong_buy,89.16885189830123,78.45171588188347,82.04309656823622,6,100.0,88.8,10
