ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,4.2,10,bullish,-2.86,-0.12,-1.06,-6.2,8.32,0.07,-1.9,-0.61,-0.25,,,67.0,,,67.0,,,67.0
ACWI,ACWI,3.7,10,bullish,-2.13,-1.42,-3.39,-5.57,-1.09,-1.06,-1.93,-1.52,-0.84,,,72.0,,,72.0,,,72.0
ACWX,ACWX,3.9,10,bullish,-2.94,-1.79,-3.29,-7.87,2.52,-1.22,-2.0,-1.36,-0.93,,,72.0,,,72.0,,,72.0
AFK,Africa,3.5,10,bullish,-4.55,-4.41,-7.7,-14.65,-2.02,-2.0,-2.0,-2.0,-1.53,,,67.0,,,67.0,,,67.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,55.0,,,55.0,,,55.0
AGG,Agg Bond,0.1,10,bullish,-0.39,-0.08,-1.02,-1.63,-0.88,-1.36,-2.0,-1.46,-0.17,,,93.0,,,93.0,,,93.0
AIA,AIA,4.0,10,bullish,-2.92,1.2,0.53,-4.34,17.2,0.82,-1.2,-0.22,0.11,,,72.0,,,72.0,,,72.0
AIQ,AIQ,3.2,10,bullish,-2.14,-0.63,-2.75,-2.55,-3.18,-0.93,-0.7,-0.87,-0.36,,,36.0,,,36.0,,,36.0
AIRR,AIRR,3.7,10,bullish,-1.94,-0.81,-4.49,-8.81,8.38,-0.18,-2.0,-1.5,-0.56,,,45.0,,,45.0,,,45.0
ALAI,ALAI,3.7,10,bullish,-1.92,-0.15,-1.4,-2.85,-7.02,-0.92,-0.7,-0.6,-0.25,,,3.0,,,3.0,,,3.0
AMG,AMG,3.2,10,bullish,0.96,1.95,-7.85,-16.64,0.93,-1.02,-2.0,-1.9,0.19,,,100.0,,,100.0,,,100.0
APIE,APIE,3.6,10,bullish,-2.13,-0.73,-2.57,-8.19,-2.59,-2.0,-2.0,-0.99,-0.42,,,12.0,,,12.0,,,12.0
APO,APO,6.5,10,bullish,6.64,9.99,-0.83,-12.0,-25.03,-1.56,-1.06,-0.03,1.89,,,57.0,,,57.0,,,57.0
