target_date,section,similar_date,score,event,fwd_5d,fwd_10d,fwd_21d
2026-04-02,SPY_deep,2010-02-18,0.4872,,-0.22,1.56,4.56
2026-04-02,SPY_deep,2010-02-12,0.4838,,2.89,3.56,7.75
2026-04-02,SPY_deep,2021-05-28,0.4835,,0.51,1.24,1.82
2026-04-02,SPY_deep,2013-09-05,0.4828,,1.8,4.1,1.77
2026-04-02,SPY_deep,2022-05-17,0.4813,Inflation / Rate Hike Bear,-3.53,0.31,-10.21
2026-04-02,SPY_deep,1998-08-20,0.479,Asian Crisis / LTCM,-5.2,-9.94,-6.77
2026-04-02,SPY_deep,2001-03-27,0.4784,Dot-com Crash,-6.69,-1.4,4.57
2026-04-02,SPY_deep,2010-09-01,0.4778,,2.27,4.23,5.67
2026-04-02,SPY_deep,2010-02-17,0.477,,0.51,1.85,6.15
2026-04-02,SPY_deep,2005-04-04,0.4753,,0.39,-2.66,-0.88
2026-04-02,SPY_deep,2013-09-09,0.475,,1.6,1.37,-1.28
2026-04-02,SPY_deep,2010-06-02,0.4738,Flash Crash / Euro Debt,-3.88,1.48,-6.86
2026-04-02,SPY_deep,2024-04-29,0.4722,,1.28,2.13,3.14
2026-04-02,SPY_deep,2015-09-14,0.4712,China Deval / Oil Crash,0.23,-4.08,2.16
2026-04-02,SPY_deep,2008-07-18,0.4694,GFC,-0.4,0.14,1.91
2026-04-02,SPY_deep,2004-03-29,0.4658,,2.38,0.55,0.2
2026-04-02,SPY_deep,1995-10-16,0.4652,,0.62,0.38,1.27
2026-04-02,SPY_deep,1996-06-25,0.4642,,0.87,-1.53,-5.2
2026-04-02,SPY_deep,1997-11-07,0.4641,Asian Crisis / LTCM,0.13,4.1,5.51
2026-04-02,SPY_deep,1999-08-19,0.4635,,3.14,-0.34,0.75
2026-04-02,SPY_deep,2012-11-21,0.4629,,1.91,1.81,2.4
2026-04-02,SPY_deep,2023-10-06,0.4626,,0.46,-1.94,1.43
2026-04-02,SPY_deep,2005-08-31,0.4621,,0.75,0.47,0.38
2026-04-02,SPY_deep,2014-02-07,0.4614,,2.42,2.91,4.2
2026-04-02,SPY_deep,2018-11-06,0.4601,Fed Tightening Selloff,-1.11,-4.0,-4.2
2026-04-02,SPY_deep,2012-05-25,0.4527,,-3.03,-0.52,-0.09
2026-04-02,SPY_deep,2010-06-03,0.4518,Flash Crash / Euro Debt,-1.41,1.29,-7.69
2026-04-02,SPY_deep,2004-03-31,0.4506,,1.35,-0.12,-1.89
2026-04-02,SPY_deep,2004-08-18,0.4479,,0.97,1.17,2.84
2026-04-02,SPY_deep,1996-08-01,0.4474,,1.96,1.72,0.26
2026-04-02,SPY_deep,1994-12-16,0.447,Bond Massacre / Tequila,0.68,0.07,2.69
2026-04-02,SPY_deep,1999-08-17,0.446,,1.74,-1.91,-1.62
2026-04-02,SPY_deep,2017-09-06,0.4455,,1.32,1.28,3.14
2026-04-02,SPY_deep,1994-07-08,0.4445,Bond Massacre / Tequila,1.07,0.96,2.18
2026-04-02,SPY_deep,2016-01-26,0.4443,China Deval / Oil Crash,-0.02,-2.51,2.81
2026-04-02,SPY_deep,2008-12-01,0.4428,GFC,10.83,6.87,9.9
2026-04-02,SPY_deep,1997-09-08,0.4413,Asian Crisis / LTCM,-1.12,2.15,4.96
2026-04-02,SPY_deep,1996-03-18,0.44,,-0.5,0.12,-1.65
2026-04-02,SPY_deep,2012-11-20,0.4389,,1.63,1.66,4.26
2026-04-02,SPY_deep,2002-09-26,0.4386,Dot-com Crash,-3.99,-5.95,5.21
2026-04-02,SPY_deep,2015-09-11,0.4373,China Deval / Oil Crash,-0.66,-1.98,2.43
2026-04-02,SPY_deep,2009-03-10,0.4357,GFC,8.33,11.68,14.35
2026-04-02,SPY_deep,2005-04-01,0.4357,,0.49,-2.79,-0.88
2026-04-02,SPY_deep,2000-10-04,0.435,Dot-com Crash,-4.98,-6.57,-0.69
2026-04-02,SPY_deep,2008-01-30,0.4349,GFC,-1.38,1.08,-0.81
2026-04-02,SPY_deep,2001-10-01,0.4347,Dot-com Crash,2.17,4.82,1.81
2026-04-02,SPY_deep,2007-03-20,0.4326,,1.34,1.93,4.44
2026-04-02,SPY_deep,2024-04-26,0.4322,,0.6,2.48,4.24
2026-04-02,SPY_deep,2004-07-28,0.4304,,0.09,-1.76,0.91
2026-04-02,SPY_deep,2004-03-30,0.43,,1.71,0.37,-1.01
2026-04-02,SPY_deep,2023-10-12,0.4291,,-1.67,-4.87,1.6
2026-04-02,SPY_deep,2018-04-10,0.4278,Volmageddon,1.9,-0.82,1.64
2026-04-02,SPY_deep,2018-11-02,0.4277,Fed Tightening Selloff,2.16,0.68,-0.6
2026-04-02,SPY_deep,2001-03-08,0.4276,Dot-com Crash,-7.43,-12.59,-10.87
2026-04-02,SPY_deep,1994-03-11,0.4261,Bond Massacre / Tequila,0.28,-1.92,-4.33
2026-04-02,SPY_deep,2021-09-27,0.4257,,-3.16,-1.8,3.01
2026-04-02,SPY_deep,1994-03-07,0.4255,Bond Massacre / Tequila,-0.06,-0.21,-4.54
2026-04-02,SPY_deep,1997-09-05,0.4251,Asian Crisis / LTCM,-0.52,2.03,4.44
2026-04-02,SPY_deep,2016-01-27,0.425,China Deval / Oil Crash,1.69,-1.52,3.7
2026-04-02,SPY_deep,2005-09-02,0.4246,,1.7,0.67,-0.86
2026-04-02,SPY_deep,2017-07-05,0.4245,,0.51,1.74,1.73
2026-04-02,SPY_deep,2011-08-25,0.4241,US Downgrade / Euro Crisis,4.01,-0.31,-0.03
2026-04-02,SPY_deep,1994-03-04,0.4239,Bond Massacre / Tequila,0.32,0.6,-4.03
2026-04-02,SPY_deep,1995-10-13,0.4234,,0.34,-0.75,1.43
2026-04-02,SPY_deep,2012-05-29,0.4231,,-3.46,-0.58,-0.4
2026-04-02,SPY_deep,2021-05-24,0.4226,,0.12,0.74,0.82
2026-04-02,SPY_deep,2000-10-03,0.4221,Dot-com Crash,-3.38,-5.44,-0.02
2026-04-02,SPY_deep,2004-08-03,0.4197,,-1.66,-1.18,1.01
2026-04-02,SPY_deep,2007-03-14,0.4194,,2.88,1.82,4.34
