ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,4.1,10,bullish,-1.2,-3.4,-7.4,-10.99,0.29,-1.4,-2.0,-2.0,-1.39,,,75.0,,,75.0,,,75.0
ACWI,ACWI,4.1,10,bullish,-0.14,-1.34,-4.01,-7.07,-4.37,-1.61,-2.0,-1.65,-0.75,,,80.0,,,80.0,,,80.0
ACWX,ACWX,4.0,10,bullish,0.57,-0.46,-3.9,-8.19,-0.13,-1.85,-2.0,-1.48,-0.35,,,80.0,,,80.0,,,80.0
AFK,Africa,4.0,10,bullish,1.37,0.12,-5.23,-15.53,-4.04,-2.0,-2.0,-1.47,-0.18,,,75.0,,,75.0,,,75.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,59.0,,,59.0,,,59.0
AGG,Agg Bond,0.1,10,bullish,0.74,0.52,-0.52,-1.39,-0.88,-1.26,-1.72,-0.72,0.87,,,95.0,,,95.0,,,95.0
AIA,AIA,4.1,10,bullish,-1.4,-5.0,-8.75,-11.77,5.19,-0.77,-2.0,-2.0,-1.56,,,80.0,,,80.0,,,80.0
AIQ,AIQ,4.0,10,bullish,-2.07,-4.54,-8.33,-9.21,-11.73,-1.69,-1.7,-2.0,-1.45,,,47.0,,,47.0,,,47.0
AIRR,AIRR,4.2,10,bullish,-0.27,-3.14,-2.39,-8.99,8.12,-0.26,-2.0,-0.99,-1.28,,,55.0,,,55.0,,,55.0
ALAI,ALAI,3.8,10,bullish,-1.67,-4.73,-7.49,-6.52,-13.14,-1.27,-1.2,-1.76,-1.43,,,5.0,,,5.0,,,5.0
AMG,AMG,3.6,10,bullish,-0.85,-0.56,-1.74,-12.44,-6.19,-1.56,-2.0,-0.72,-0.38,,,98.0,,,98.0,,,98.0
AMLP,AMLP,4.6,10,bullish,-1.06,-0.54,1.1,1.06,13.32,2.0,0.22,0.34,-0.27,,,63.0,,,63.0,,,63.0
APIE,APIE,3.4,10,bullish,-1.18,-2.2,-5.53,-9.75,-4.1,-2.0,-2.0,-1.79,-0.98,,,14.0,,,14.0,,,14.0
APO,APO,7.6,10,bullish,2.19,1.02,3.21,5.58,-23.69,-1.41,0.73,0.56,0.26,,,63.0,,,63.0,,,63.0
ARES,ARES,6.3,10,bullish,1.28,3.07,3.44,-3.58,-35.39,-1.63,-0.13,0.53,0.61,,,55.0,,,55.0,,,55.0
ARGT,ARGT,4.4,10,bullish,3.72,3.94,4.13,1.53,-1.36,-0.3,0.05,0.46,0.62,,,63.0,,,63.0,,,63.0
ARKF,ARKF,4.0,10,bullish,-1.85,-3.87,-10.68,-7.12,-23.82,-1.12,-0.75,-1.52,-0.79,,,46.0,,,46.0,,,46.0
ARKG,ARKG,3.3,10,bullish,-3.21,-3.68,-5.66,-14.21,-12.18,-1.12,-1.62,-0.85,-0.74,,,54.0,,,54.0,,,54.0
ARKK,ARKK,3.7,10,bullish,-2.8,-5.07,-10.34,-11.74,-16.67,-1.05,-1.32,-1.56,-1.05,,,54.0,,,54.0,,,54.0
ARKQ,ARKQ,3.7,10,bullish,-4.01,-6.12,-10.32,-11.8,-5.87,-1.16,-1.73,-1.93,-1.51,,,55.0,,,55.0,,,55.0
ARKW,ARKW,3.8,10,bullish,-2.17,-4.27,-10.34,-7.63,-21.82,-1.09,-0.86,-1.54,-0.91,,,55.0,,,55.0,,,55.0
ARKX,ARKX,3.5,10,bullish,-4.49,-5.65,-10.96,-11.75,-2.63,-1.04,-1.65,-1.97,-1.41,,,31.0,,,31.0,,,31.0
ARTY,ARTY,4.1,10,bullish,-3.12,-6.69,-10.03,-10.6,-6.96,-1.07,-1.74,-2.0,-1.81,,,47.0,,,47.0,,,47.0
ASEA,ASEA,4.4,10,bullish,-0.16,0.58,-2.5,-3.43,2.14,-0.7,-1.27,-1.1,0.07,,,63.0,,,63.0,,,63.0
ASHR,ASHR,3.5,10,bullish,1.0,0.62,-3.91,-5.48,-1.65,-1.1,-1.73,-1.51,0.1,,,55.0,,,55.0,,,55.0
AVDE,AVDE,4.4,10,bullish,1.08,0.59,-2.34,-7.83,1.27,-1.57,-2.0,-1.0,0.06,,,46.0,,,46.0,,,46.0
AVDV,AVDV,4.3,10,bullish,1.37,1.13,-1.82,-9.57,4.54,-1.23,-2.0,-0.87,0.17,,,46.0,,,46.0,,,46.0
AVEM,AVEM,3.9,10,bullish,-0.51,-2.43,-5.82,-10.34,1.71,-1.22,-2.0,-1.94,-1.12,,,46.0,,,46.0,,,46.0
AVES,AVES,3.6,10,bullish,-0.68,-1.67,-5.13,-10.49,0.43,-1.31,-2.0,-1.81,-0.85,,,37.0,,,37.0,,,37.0
AVIV,AVIV,4.6,10,bullish,1.3,0.95,-1.6,-6.96,3.54,-1.26,-2.0,-0.81,0.19,,,37.0,,,37.0,,,37.0
AVNM,AVNM,3.4,10,bullish,0.61,-0.21,-3.04,-8.53,2.06,-1.45,-2.0,-1.26,-0.29,,,14.0,,,14.0,,,14.0
BAI,BAI,3.7,10,bullish,-3.06,-7.8,-6.62,-9.31,-5.15,-0.75,-1.54,-1.46,-1.97,,,5.0,,,5.0,,,5.0
BAM,BAM,4.1,10,bullish,0.64,2.5,-1.26,-6.79,-17.59,-1.32,-0.71,-0.15,0.64,,,14.0,,,14.0,,,14.0
BATT,BATT,5.0,10,bullish,2.04,-0.14,-3.34,-10.56,2.48,-0.87,-1.93,-0.94,-0.28,,,47.0,,,47.0,,,47.0
BBCA,BBCA,5.0,10,bullish,0.94,0.3,-3.21,-7.0,-0.77,-1.85,-2.0,-1.64,-0.1,,,47.0,,,47.0,,,47.0
BBEU,BBEU,4.6,10,bullish,1.57,1.15,-2.85,-7.71,-2.42,-2.0,-2.0,-1.05,0.37,,,47.0,,,47.0,,,47.0
BBIN,BBIN,4.4,10,bullish,0.7,0.22,-3.27,-8.14,-1.22,-1.86,-2.0,-1.18,-0.03,,,46.0,,,46.0,,,46.0
BBJP,BBJP,3.6,10,bullish,0.12,-0.57,-2.61,-8.19,2.11,-0.82,-1.91,-0.81,-0.31,,,47.0,,,47.0,,,47.0
BEN,BEN,0.0,10,bearish,-1.99,-2.32,-6.09,-14.37,-5.17,-0.86,-1.84,-1.19,-0.7,,,98.0,,,98.0,,,98.0
BIL,BIL,3.0,10,bullish,0.05,0.06,0.13,0.28,0.31,2.0,2.0,0.82,0.42,,,81.0,,,81.0,,,81.0
BINV,BINV,3.1,10,bullish,0.92,0.82,-2.1,-6.79,0.42,-1.93,-1.93,-0.9,0.19,,,9.0,,,9.0,,,9.0
BITO,BITO,3.2,10,bullish,-1.86,-3.19,-9.89,-2.99,-23.6,-0.48,0.15,-0.93,-0.33,,,31.0,,,31.0,,,31.0
BITQ,BITQ,0.0,10,bearish,-7.51,-10.77,-15.92,-10.9,-11.51,-0.72,-0.92,-1.6,-1.51,,,39.0,,,39.0,,,39.0
BK,BK,4.6,10,bullish,0.45,-0.61,0.91,-1.92,-0.25,-1.14,-0.83,-0.12,-0.44,,,98.0,,,98.0,,,98.0
BKCH,BKCH,0.0,10,bearish,-8.78,-12.7,-18.24,-16.3,-20.52,-0.86,-1.02,-1.49,-1.44,,,39.0,,,39.0,,,39.0
BKGI,BKGI,4.1,10,bullish,0.86,0.89,-2.14,-3.88,9.62,0.35,-1.86,-1.28,0.18,,,14.0,,,14.0,,,14.0
BKIE,BKIE,4.0,10,bullish,0.87,0.16,-2.77,-7.79,-0.59,-1.71,-2.0,-1.08,-0.07,,,39.0,,,39.0,,,39.0
BLK,BLK,4.9,10,bullish,-1.89,-2.65,-2.15,-11.06,-12.7,-1.3,-1.66,-0.46,-0.74,,,98.0,,,98.0,,,98.0
BLOK,BLOK,4.4,10,bullish,-4.06,-6.35,-10.53,-10.63,-17.2,-1.06,-1.09,-1.45,-1.25,,,49.0,,,49.0,,,49.0
BN,BN,4.8,10,bullish,-0.5,0.61,-0.63,-10.24,-15.58,-1.61,-1.48,-0.21,0.09,,,98.0,,,98.0,,,98.0
BND,Total Bond,0.1,10,bullish,0.75,0.54,-0.44,-1.32,-0.87,-1.24,-1.66,-0.61,0.92,,,81.0,,,81.0,,,81.0
BNDX,BNDX,3.0,10,bearish,0.44,0.25,-0.72,-2.0,-0.87,-0.53,-1.98,-0.95,0.59,,,59.0,,,59.0,,,59.0
BNO,BNO,5.9,10,bullish,5.26,7.06,7.71,42.5,86.9,2.0,2.0,0.62,1.06,,,64.0,,,64.0,,,64.0
BOTZ,BOTZ,4.1,10,bullish,-2.25,-3.78,-8.03,-14.79,-11.46,-1.43,-2.0,-1.66,-1.09,,,49.0,,,49.0,,,49.0
BUZZ,BUZZ,3.3,10,bullish,-2.94,-5.4,-11.12,-10.09,-15.19,-1.27,-1.3,-1.87,-1.26,,,39.0,,,39.0,,,39.0
BWX,BWX,2.2,10,bullish,0.16,-0.66,-1.47,-3.9,-3.34,-1.35,-1.89,-0.98,-0.58,,,80.0,,,80.0,,,80.0
BX,BX,5.4,10,bullish,3.28,4.86,1.1,-1.82,-27.01,-1.22,-0.01,0.28,1.08,,,81.0,,,81.0,,,81.0
CCNR,CCNR,3.9,10,bullish,2.45,2.93,1.55,-1.57,22.67,1.32,-1.14,-0.09,0.63,,,5.0,,,5.0,,,5.0
CEF,CEF,4.4,10,bullish,7.47,5.19,-8.12,-16.77,0.43,-1.56,-2.0,-1.57,0.82,,,98.0,,,98.0,,,98.0
CG,CG,5.2,10,bullish,1.45,0.4,-0.88,-9.47,-21.35,-1.01,-0.8,-0.17,0.03,,,60.0,,,60.0,,,60.0
CGDG,CGDG,3.3,10,bullish,0.64,0.41,-2.0,-5.31,-0.71,-1.5,-2.0,-1.11,0.08,,,10.0,,,10.0,,,10.0
CGDV,Dividend Grw,3.8,10,bullish,-0.64,-1.93,-4.06,-7.72,-4.23,-1.47,-2.0,-1.75,-1.07,,,28.0,,,28.0,,,28.0
CGGE,CGGE,3.6,10,bullish,-0.05,-1.62,-4.5,-7.9,-5.58,-2.0,-2.0,-1.8,-0.88,,,5.0,,,5.0,,,5.0
CGGO,CGGO,3.3,10,bullish,-1.18,-3.78,-7.33,-10.58,-6.4,-1.71,-2.0,-2.0,-1.66,,,28.0,,,28.0,,,28.0
CGIC,CGIC,3.7,10,bullish,1.02,-0.24,-3.43,-7.9,0.46,-1.82,-2.0,-1.43,-0.3,,,5.0,,,5.0,,,5.0
CGIE,CGIE,3.2,10,bullish,1.0,-0.24,-3.81,-7.68,-4.5,-2.0,-2.0,-1.37,-0.2,,,10.0,,,10.0,,,10.0
CGNG,CGNG,3.4,10,bullish,-0.36,-2.29,-5.15,-9.98,-3.94,-1.98,-2.0,-1.79,-1.09,,,5.0,,,5.0,,,5.0
CGXU,CGXU,3.9,10,bullish,0.59,-0.99,-3.15,-8.72,-2.33,-1.14,-1.81,-0.95,-0.45,,,28.0,,,28.0,,,28.0
CHAT,CHAT,0.5,10,bearish,-2.31,-5.83,-8.13,-5.9,1.28,-0.62,-1.19,-1.75,-1.57,,,14.0,,,14.0,,,14.0
CHY,CHY,3.4,10,bullish,-3.41,-5.95,-7.88,-10.42,-7.8,-1.28,-2.0,-2.0,-2.0,,,95.0,,,95.0,,,95.0
CIBR,CIBR,4.3,10,bullish,-1.91,-1.82,-4.68,-2.32,-14.64,-1.64,-0.41,-1.19,-0.58,,,54.0,,,54.0,,,54.0
CLOU,CLOU,3.9,10,bullish,-1.28,-0.36,-3.17,1.64,-15.88,-1.2,0.34,-0.57,-0.04,,,46.0,,,46.0,,,46.0
CNBS,CNBS,3.3,10,bullish,-5.62,-11.71,-12.24,-7.81,-24.16,-0.85,-0.47,-0.8,-0.94,,,46.0,,,46.0,,,46.0
CNEQ,CNEQ,3.6,10,bullish,-1.54,-4.12,-7.37,-7.56,-12.79,-1.34,-1.37,-1.77,-1.29,,,5.0,,,5.0,,,5.0
COLO,COLO,5.6,10,bullish,1.64,2.69,3.72,4.39,1.33,-1.74,0.23,0.51,0.58,,,73.0,,,73.0,,,73.0
COPJ,COPJ,0.3,10,bearish,4.16,2.92,-6.98,-24.63,-4.7,-1.95,-2.0,-1.09,0.27,,,14.0,,,14.0,,,14.0
COPP,COPP,3.4,10,bullish,4.29,1.56,-4.38,-20.47,-1.29,-1.18,-2.0,-0.81,0.08,,,5.0,,,5.0,,,5.0
COPX,Copper Miners,6.1,10,bullish,3.98,0.97,-5.39,-21.25,1.0,-1.19,-2.0,-1.0,-0.05,,,67.0,,,67.0,,,67.0
COPY,COPY,3.7,10,bullish,0.93,0.86,0.11,-4.87,3.87,-0.59,-1.58,-0.28,0.14,,,5.0,,,5.0,,,5.0
CORN,CORN,2.0,10,bearish,-2.94,-1.89,-0.93,1.85,1.91,0.88,0.62,-0.39,-1.07,,,63.0,,,63.0,,,63.0
COW,COW,0.0,10,bearish,0.71,2.34,6.19,5.07,1.02,0.23,1.6,2.0,1.03,,,35.0,,,35.0,,,35.0
CPER,Copper,4.6,10,bullish,1.91,1.84,-3.54,-6.66,-0.63,-0.67,-0.94,-0.6,0.33,,,62.0,,,62.0,,,62.0
CQQQ,China Tech,3.6,10,bullish,-1.19,-2.27,-9.12,-12.24,-13.59,-1.4,-1.43,-1.53,-0.55,,,73.0,,,73.0,,,73.0
CWI,CWI,4.0,10,bullish,0.67,-0.47,-3.56,-8.07,-0.06,-1.76,-2.0,-1.38,-0.36,,,81.0,,,81.0,,,81.0
CXSE,CXSE,4.2,10,bullish,0.28,-0.76,-5.27,-5.46,-8.36,-1.33,-0.97,-1.22,-0.29,,,59.0,,,59.0,,,59.0
DAPP,DAPP,0.0,10,bearish,-7.45,-10.45,-16.59,-13.37,-15.86,-0.75,-0.96,-1.5,-1.33,,,39.0,,,39.0,,,39.0
DAX,DAX,4.5,10,bullish,1.13,0.42,-4.07,-8.84,-8.7,-1.9,-1.78,-1.14,0.12,,,54.0,,,54.0,,,54.0
DBA,Agriculture,0.0,10,bearish,0.32,1.14,2.17,4.65,6.03,2.0,1.6,0.99,0.66,,,81.0,,,81.0,,,81.0
DBB,DBB,3.7,10,bullish,3.07,3.25,-1.34,-2.29,4.58,-0.17,-0.93,-0.63,1.19,,,81.0,,,81.0,,,81.0
DBC,Commodities,4.0,10,bullish,2.67,3.4,1.53,13.13,29.84,2.0,2.0,0.12,1.07,,,82.0,,,82.0,,,82.0
DDWM,DDWM,4.0,10,bullish,0.7,0.05,-2.75,-7.22,-0.14,-1.74,-2.0,-1.17,-0.13,,,51.0,,,51.0,,,51.0
DEM,DEM,4.5,10,bullish,1.14,0.35,-2.04,-4.62,4.8,0.06,-1.58,-0.93,0.03,,,81.0,,,81.0,,,81.0
DFAE,DFAE,3.5,10,bullish,-0.12,-1.81,-5.57,-9.73,1.41,-1.23,-2.0,-1.91,-0.9,,,39.0,,,39.0,,,39.0
DFAI,DFAI,4.0,10,bullish,1.2,0.61,-2.52,-7.37,0.61,-1.61,-2.0,-1.07,0.1,,,39.0,,,39.0,,,39.0
DFAX,DFAX,3.8,10,bullish,0.75,-0.12,-3.38,-8.26,2.01,-1.3,-2.0,-1.37,-0.25,,,39.0,,,39.0,,,39.0
DFEM,DFEM,3.2,10,bullish,-0.15,-1.89,-5.44,-9.43,1.91,-1.07,-2.0,-1.92,-0.95,,,28.0,,,28.0,,,28.0
DFEV,DFEV,3.3,10,bullish,0.11,-1.41,-4.74,-8.81,3.83,-0.81,-2.0,-1.68,-0.76,,,28.0,,,28.0,,,28.0
DFIC,DFIC,4.0,10,bullish,1.14,0.67,-2.32,-7.45,1.55,-1.44,-2.0,-1.03,0.1,,,28.0,,,28.0,,,28.0
DFIS,DFIS,3.6,10,bullish,0.88,0.58,-2.61,-8.84,0.45,-1.42,-2.0,-1.06,0.04,,,28.0,,,28.0,,,28.0
DFIV,DFIV,4.6,10,bullish,1.5,1.23,-0.99,-5.25,4.61,-0.98,-1.73,-0.62,0.28,,,39.0,,,39.0,,,39.0
DFNL,DFNL,4.7,10,bullish,-0.2,-0.56,-1.28,-5.85,-9.4,-2.0,-1.35,-0.49,-0.31,,,49.0,,,49.0,,,49.0
DFSI,DFSI,3.3,10,bullish,0.93,-0.11,-3.32,-8.95,-2.85,-2.0,-2.0,-1.27,-0.19,,,14.0,,,14.0,,,14.0
DGRO,DGRO,4.2,10,bullish,0.13,0.0,-1.41,-5.55,-0.47,-0.84,-2.0,-0.82,-0.14,,,55.0,,,55.0,,,55.0
DGS,DGS,3.6,10,bullish,0.2,-0.57,-3.44,-7.61,3.42,-0.38,-2.0,-1.3,-0.42,,,80.0,,,80.0,,,80.0
DIA,Dow 30,3.9,10,bullish,-0.21,-0.61,-2.67,-6.3,-5.42,-1.45,-1.98,-1.19,-0.38,,,98.0,,,98.0,,,98.0
DIHP,DIHP,3.9,10,bullish,1.13,0.3,-3.14,-7.95,0.43,-1.49,-2.0,-1.29,-0.01,,,28.0,,,28.0,,,28.0
DISV,DISV,4.0,10,bullish,1.26,1.1,-1.31,-8.02,2.33,-1.45,-2.0,-0.68,0.21,,,28.0,,,28.0,,,28.0
DIVI,DIVI,3.9,10,bullish,1.22,0.63,-2.47,-6.75,0.81,-1.54,-1.94,-0.98,0.11,,,49.0,,,49.0,,,49.0
DOG,DOG,3.0,10,bearish,0.28,0.28,2.19,6.42,6.06,1.6,2.0,0.98,0.2,,,81.0,,,81.0,,,81.0
DTCR,DTCR,3.7,10,bullish,-0.68,-2.17,-7.17,-7.5,10.83,0.17,-1.48,-1.76,-0.85,,,39.0,,,39.0,,,39.0
DVYE,DVYE,4.4,10,bullish,1.32,1.38,-0.82,-3.09,8.85,0.68,-1.18,-0.54,0.4,,,60.0,,,60.0,,,60.0
DXJ,DXJ,3.4,10,bullish,-0.17,-0.02,-1.38,-6.44,8.49,-0.15,-1.8,-0.66,-0.24,,,81.0,,,81.0,,,81.0
ECH,ECH,4.7,10,bullish,1.12,0.86,-3.36,-6.57,-3.29,-1.45,-1.18,-0.88,0.09,,,80.0,,,80.0,,,80.0
EDEN,EDEN,4.1,10,bullish,0.34,1.57,-2.44,-6.05,-12.2,-1.91,-0.83,-0.5,0.48,,,60.0,,,60.0,,,60.0
EDV,EDV,0.1,10,bullish,0.55,0.95,-1.0,-4.64,-1.42,-0.09,-1.15,-0.24,0.47,,,80.0,,,80.0,,,80.0
EEM,Emerging Mkts,4.0,10,bullish,-0.18,-2.03,-5.75,-9.97,1.3,-1.37,-2.0,-1.87,-0.93,,,95.0,,,95.0,,,95.0
EEMA,EM Asia,4.2,10,bullish,-0.65,-2.64,-7.02,-10.77,-0.6,-1.52,-2.0,-2.0,-1.09,,,60.0,,,60.0,,,60.0
EEMV,EEMV,3.8,10,bullish,-0.02,-0.78,-3.31,-6.21,-1.08,-1.44,-2.0,-1.63,-0.55,,,62.0,,,62.0,,,62.0
EFA,EAFE,3.7,10,bullish,1.21,0.56,-2.61,-7.26,-0.49,-1.69,-2.0,-0.98,0.11,,,98.0,,,98.0,,,98.0
EFAV,EFAV,4.0,10,bullish,1.65,1.38,-1.39,-3.09,4.45,-0.14,-1.45,-0.85,0.6,,,62.0,,,62.0,,,62.0
EFG,EFG,3.9,10,bullish,0.53,-0.62,-4.17,-8.87,-4.04,-1.79,-2.0,-1.33,-0.31,,,82.0,,,82.0,,,82.0
EFV,EFV,4.1,10,bullish,1.73,1.55,-1.19,-5.88,2.98,-1.24,-1.79,-0.6,0.45,,,82.0,,,82.0,,,82.0
EIS,EIS,3.2,10,bullish,-4.18,-4.7,-6.72,-9.38,3.16,-0.9,-2.0,-2.0,-1.76,,,80.0,,,80.0,,,80.0
EMB,EM Bonds,2.4,10,bullish,0.23,0.1,-1.5,-3.42,-3.02,-2.0,-2.0,-1.36,0.04,,,80.0,,,80.0,,,80.0
EMEQ,EMEQ,4.1,10,bullish,-3.21,-7.74,-10.75,-15.93,7.68,-0.89,-2.0,-2.0,-2.0,,,5.0,,,5.0,,,5.0
EMGF,EMGF,4.2,10,bullish,-0.14,-2.08,-5.58,-10.11,1.69,-1.22,-2.0,-1.86,-0.96,,,53.0,,,53.0,,,53.0
EMXC,EMXC,3.8,10,bullish,-0.71,-2.83,-5.98,-11.22,5.42,-0.67,-2.0,-2.0,-1.3,,,49.0,,,49.0,,,49.0
EPHE,EPHE,4.7,10,bullish,-0.69,-0.2,-1.97,-9.36,-2.79,-0.57,-1.89,-0.53,-0.07,,,63.0,,,63.0,,,63.0
EPOL,EPOL,5.5,10,bullish,1.69,2.69,-1.5,-4.74,1.66,-1.04,-1.29,-0.55,0.64,,,67.0,,,67.0,,,67.0
EPU,EPU,4.4,10,bullish,2.29,1.85,-4.09,-15.97,9.05,-0.92,-2.0,-1.14,0.17,,,73.0,,,73.0,,,73.0
ERUS,ERUS,3.9,10,bullish,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,,,49.0,,,49.0,,,49.0
ESGD,ESGD,4.2,10,bullish,1.16,0.44,-2.8,-7.65,-1.08,-1.76,-2.0,-1.02,0.07,,,49.0,,,49.0,,,49.0
ESGE,EM ESG,3.9,10,bullish,-0.26,-2.37,-5.77,-9.89,0.33,-1.5,-2.0,-1.87,-1.05,,,49.0,,,49.0,,,49.0
ETHE,ETHE,3.0,10,bullish,1.29,-2.0,-10.71,1.6,-29.69,-0.74,-0.06,-0.77,-0.24,,,46.0,,,46.0,,,46.0
EUAD,EUAD,4.3,10,bullish,0.48,-1.25,-8.3,-12.71,-3.99,-1.19,-1.88,-1.63,-0.41,,,5.0,,,5.0,,,5.0
EUFN,EUFN,4.3,10,bullish,2.47,1.78,-1.04,-6.3,-7.21,-2.0,-1.44,-0.41,0.46,,,73.0,,,73.0,,,73.0
EUSA,EUSA,4.4,10,bullish,-0.43,-1.06,-2.88,-6.81,-3.5,-1.05,-2.0,-1.18,-0.59,,,67.0,,,67.0,,,67.0
EWA,Australia,4.6,10,bullish,1.27,-0.16,-4.13,-8.07,3.91,0.01,-2.0,-1.38,-0.18,,,98.0,,,98.0,,,98.0
EWC,Canada,4.1,10,bullish,1.06,0.37,-2.9,-6.67,-0.09,-1.77,-2.0,-1.53,-0.09,,,98.0,,,98.0,,,98.0
EWD,EWD,4.5,10,bullish,1.29,0.31,-5.0,-9.87,-2.84,-1.81,-2.0,-1.35,0.04,,,98.0,,,98.0,,,98.0
EWG,Germany,3.9,10,bullish,1.29,0.56,-3.85,-8.72,-7.86,-1.71,-1.75,-1.07,0.18,,,98.0,,,98.0,,,98.0
EWH,EWH,4.1,10,bullish,0.33,0.51,-1.5,-5.41,5.52,-0.39,-1.34,-0.65,-0.01,,,98.0,,,98.0,,,98.0
EWI,EWI,3.6,10,bullish,2.31,2.11,-1.33,-5.88,-2.77,-1.91,-1.51,-0.56,0.58,,,98.0,,,98.0,,,98.0
EWJ,Japan,3.1,10,bullish,0.15,-0.53,-2.64,-8.17,2.15,-0.85,-1.9,-0.81,-0.29,,,98.0,,,98.0,,,98.0
EWJV,EWJV,3.4,10,bullish,0.6,0.38,-0.9,-7.25,4.89,-0.49,-1.62,-0.4,-0.01,,,46.0,,,46.0,,,46.0
EWL,Switzerland,3.9,10,bullish,1.48,1.45,-2.33,-8.55,-3.65,-1.98,-2.0,-0.82,0.5,,,98.0,,,98.0,,,98.0
EWM,EWM,3.6,10,bullish,-0.64,-2.87,-4.32,-2.06,2.07,-0.63,-1.02,-1.83,-1.49,,,98.0,,,98.0,,,98.0
