date,hyg_price,lqd_price,spy_price,hyglqd_ratio,percentile,change_5d,regime,fwd_5d_avg,fwd_5d_median,fwd_5d_winrate,fwd_5d_n,fwd_10d_avg,fwd_10d_median,fwd_10d_winrate,fwd_10d_n,fwd_20d_avg,fwd_20d_median,fwd_20d_winrate,fwd_20d_n
2026-03-24,79.31,108.425,655.0,0.7314733686880333,43.76179492556091,0.18,Neutral,0.33,0.41,61.9,1417,0.58,0.76,66.3,1412,1.18,1.6,69.9,1402
