ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,2.4,10,bullish,-1.4,-0.81,1.92,15.65,4.73,-0.81,2.0,0.07,-0.66,,,63.0,,,63.0,,,63.0
ACWI,ACWI,3.7,10,bullish,-0.9,-0.69,0.23,11.14,1.57,-0.79,2.0,-0.38,-0.72,,,64.0,,,64.0,,,64.0
ACWX,ACWX,2.6,10,bullish,-1.68,-1.74,-1.92,8.73,0.52,-1.78,1.58,-1.14,-1.16,,,64.0,,,64.0,,,64.0
AFK,Africa,2.1,10,bullish,-4.43,-6.6,-7.09,6.43,-12.44,-2.0,0.35,-2.0,-2.0,,,64.0,,,64.0,,,64.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,46.0,,,46.0,,,46.0
AGG,Agg Bond,3.1,10,bullish,-0.63,-0.65,-0.66,-0.08,-1.19,-1.37,-0.22,-1.03,-1.3,,,81.0,,,81.0,,,81.0
AIA,AIA,2.3,10,bullish,-1.46,-0.14,3.31,19.36,7.97,-0.62,2.0,0.2,-0.42,,,64.0,,,64.0,,,64.0
AIQ,AIQ,4.2,10,bullish,-0.18,0.13,4.4,22.91,2.67,-0.51,2.0,0.57,-0.25,,,34.0,,,34.0,,,34.0
AIRR,AIRR,4.3,10,bullish,-2.04,-1.91,0.27,14.8,7.7,-0.66,1.68,-0.54,-1.08,,,48.0,,,48.0,,,48.0
ALAI,ALAI,4.1,10,bullish,-1.11,0.23,2.19,26.31,5.37,-0.32,2.0,-0.03,-0.27,,,7.0,,,7.0,,,7.0
AMG,AMG,3.8,10,bullish,0.58,-4.05,-4.0,7.12,-7.81,-1.88,0.24,-1.34,-1.37,,,100.0,,,100.0,,,100.0
AMLP,AMLP,2.0,10,bearish,2.37,2.35,3.51,-0.24,6.18,0.86,-0.28,1.66,1.45,,,54.0,,,54.0,,,54.0
APIE,APIE,3.8,10,bullish,-1.81,-1.68,-2.12,7.97,-2.54,-1.77,1.4,-1.11,-1.04,,,14.0,,,14.0,,,14.0
APO,APO,3.3,10,bullish,-1.59,-5.25,1.44,11.21,-7.98,-0.31,1.16,0.19,-1.07,,,54.0,,,54.0,,,54.0
ARES,ARES,2.5,10,bullish,-3.79,-8.42,-7.06,2.97,-25.99,-1.05,0.32,-0.81,-1.46,,,48.0,,,48.0,,,48.0
ARGT,ARGT,2.0,10,bullish,-1.32,-3.11,-3.64,1.55,-11.36,-1.07,-0.01,-0.57,-0.62,,,54.0,,,54.0,,,54.0
ARKF,ARKF,4.8,10,bullish,-4.55,-6.28,-3.58,13.17,-10.64,-0.61,0.93,-0.66,-1.4,,,34.0,,,34.0,,,34.0
ARKG,ARKG,3.5,10,bullish,-3.42,-7.61,-4.71,14.95,-9.37,-1.06,1.23,-0.89,-1.59,,,46.0,,,46.0,,,46.0
ARKK,ARKK,4.5,10,bullish,-3.88,-7.28,-5.09,15.76,-6.85,-0.73,1.03,-1.02,-1.67,,,46.0,,,46.0,,,46.0
