ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
VDE,XLE,77.0,75.6,42.0,82.5,,,,,,3.6,,,,82.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
HAL,XLE,102.0,73.7,27.0,84.4,,,,,,,6.0,,,85.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
AXTI,XLK,1.0,98.2,39.0,82.8,,,,,,,,,,84.7,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
RVMD,--,4.0,89.5,35.0,83.1,,,,,,,5.0,,,,,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Healthcare
SNDK,XLK,10.0,86.3,,,,,,,,,6.0,,,83.8,HEALTHY,bullish,3,"['ranker', 'stock_secrot', 'pullback_health']",Technology
CNQ,XLE,18.0,83.2,19.0,85.8,,,,,,,4.0,,,88.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
TERN,--,30.0,81.9,59.0,81.5,,,,,,,,,,84.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PSX,XLE,43.0,80.0,94.0,79.3,,,,,,,3.0,,,92.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
UNF,--,43.0,80.0,70.0,81.0,,,,,,,,,,81.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
REX,XLE,57.0,78.5,3.0,91.5,,,,,,,,,,91.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
BNO,XLE,58.0,78.4,40.0,82.6,,,,,,4.5,,,,57.5,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
EOG,XLE,62.0,77.4,33.0,83.2,,,,,,,2.0,,,82.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
WMB,XLE,63.0,77.2,45.0,82.3,,,,,,,2.0,,,82.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
VAL,XLE,65.0,77.0,82.0,80.1,,,,,,,,,,83.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
XLE,XLE,71.0,76.4,,,,,,,,3.4,,,,81.9,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
PXE,XLE,73.0,76.2,45.0,82.3,,,,,,3.9,,,,,,none,3,"['ranker', 'ranker_long', 'secrot']",
DOCN,XLK,74.0,75.7,29.0,84.1,,,,,,,,,,85.3,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
SU,XLE,77.0,75.6,23.0,85.5,,,,,,,5.0,,,,,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Energy
STX,XLK,82.0,75.5,70.0,81.0,,,,,,,6.0,,,59.8,CAUTION,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
VLUE,XLK,85.0,75.4,82.0,80.1,,,,,,3.6,,,,58.1,CAUTION,bullish,3,"['ranker', 'ranker_long', 'secrot']",
