ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
INSW,70.62,68.3,3.4,OPTIMAL,95,1.48,0.9,70.41,0.29,,,,0.008,19.1,88.4,12.0,clean,44.0,CAUTION,-10.1,3,Parabolic,0.28,9.62,44.62,XLV,commodity,Commodity,45.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.19, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 52.7}",77.4
CLNFF,57.0,55.26,3.16,OPTIMAL,95,1.48,0.9,59.45,-4.11,,,,0.255,102.6,81.8,34.0,clean,48.5,CAUTION,-8.5,3,Parabolic,-4.44,9.15,37.25,XLB,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.17, 'median_ttg': 1.0, 'prob_good': 38.9, 'prob_bad': 40.3}",76.4
CACI,616.13,601.43,2.44,OPTIMAL,95,1.48,0.9,611.16,0.81,,,,0.357,73.5,89.2,11.0,clean,32.9,CAUTION,-9.9,2,Sustained Uptrend,1.94,9.14,8.59,,equity,Equity,11.0,False,False,"{'grade': 'OK', 'median_mae': -3.47, 'median_ttg': 2.0, 'prob_good': 37.2, 'prob_bad': 43.3}",74.3
SII,146.98,144.99,1.37,OPTIMAL,95,1.48,0.12,156.08,-5.83,,,,0.097,99.9,78.4,50.0,clean,44.0,CAUTION,-13.3,3,Parabolic,-10.67,21.07,55.73,IAU,miner,Miner,5.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.19, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 52.7}",73.9
NBTX,32.06,29.16,9.95,OPTIMAL,90,1.5,1.11,34.22,-6.32,,,,0.541,425.1,73.9,87.0,clean,54.5,CAUTION,-23.5,3,Parabolic,-3.55,20.94,43.45,TLT,index,Index,1.0,False,False,"{'grade': 'OK', 'median_mae': -2.73, 'median_ttg': 1.0, 'prob_good': 41.9, 'prob_bad': 36.9}",73.7
SMTOY,61.63,61.51,0.19,OPTIMAL,95,1.48,0.9,63.02,-2.21,,,,0.001,-5.1,76.4,63.0,clean,44.0,CAUTION,-14.8,3,Parabolic,-7.38,7.58,44.84,VXUS,index,Index,15.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.68, 'median_ttg': 1.0, 'prob_good': 42.7, 'prob_bad': 35.9}",73.2
SEA,16.7,16.58,0.78,OPTIMAL,95,1.48,0.9,16.6,0.61,,,,0.067,-18.9,84.3,27.0,clean,33.1,CAUTION,-4.7,2,Sustained Uptrend,0.09,2.61,9.9,XLI,index,Index,1.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.68, 'median_ttg': 1.0, 'prob_good': 42.7, 'prob_bad': 35.9}",72.7
HII,430.34,422.26,1.91,OPTIMAL,95,1.48,0.9,421.12,2.19,,,,0.389,-69.2,87.4,16.0,clean,28.6,CAUTION,-6.5,3,Parabolic,4.02,2.99,30.74,XLI,equity,Equity,11.0,False,False,"{'grade': 'OK', 'median_mae': -3.47, 'median_ttg': 2.0, 'prob_good': 37.2, 'prob_bad': 43.3}",72.4
CLMT,28.98,28.19,2.8,OPTIMAL,95,1.48,0.9,29.12,-0.47,,,,0.007,-10.1,87.3,17.0,clean,28.3,CAUTION,-7.7,3,Parabolic,-0.34,0.87,41.92,,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",72.3
ECO,47.86,46.17,3.66,OPTIMAL,95,1.48,0.9,47.06,1.71,,,,0.051,-55.0,70.9,97.0,clean,47.3,CAUTION,-16.5,3,Parabolic,0.86,12.06,34.1,VXUS,commodity,Commodity,35.0,True,False,"{'grade': 'OK', 'median_mae': -3.17, 'median_ttg': 1.0, 'prob_good': 38.9, 'prob_bad': 40.3}",72.3
NYT,80.29,76.7,4.68,OPTIMAL,95,1.48,0.9,79.79,0.63,,,,0.371,64.7,85.4,23.0,clean,30.1,CAUTION,-3.0,3,Parabolic,2.63,8.46,18.9,XLC,equity,Equity,18.0,False,False,"{'grade': 'OK', 'median_mae': -3.4, 'median_ttg': 1.0, 'prob_good': 40.8, 'prob_bad': 36.6}",72.2
KPELY,20.11,19.64,2.42,OPTIMAL,95,1.48,0.9,19.19,4.78,,,,0.528,-107.9,78.5,49.0,clean,34.7,CAUTION,-4.7,3,Parabolic,4.14,-0.94,28.5,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.17, 'median_ttg': 1.0, 'prob_good': 38.9, 'prob_bad': 40.3}",71.1
UUP,27.73,27.25,1.79,OPTIMAL,95,1.48,0.9,27.61,0.44,,,,0.879,36.9,75.8,72.0,clean,36.7,CAUTION,-1.2,1,Basing,0.67,3.07,-0.7,DBA,index,Index,10.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.68, 'median_ttg': 1.0, 'prob_good': 42.7, 'prob_bad': 35.9}",70.8
^VIX,23.28,21.64,7.56,OPTIMAL,90,1.5,1.11,25.15,-7.45,,,,0.511,397.8,73.6,88.0,clean,44.0,CAUTION,-34.0,2,Sustained Uptrend,-3.92,14.74,41.09,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.73, 'median_ttg': 2.0, 'prob_good': 34.3, 'prob_bad': 43.4}",70.5
NTR,78.73,74.11,6.24,OPTIMAL,90,1.5,1.11,78.47,0.33,,,,0.775,172.3,73.1,91.0,stalling,44.1,CAUTION,-7.8,3,Parabolic,-0.73,12.7,27.29,XLE,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.56, 'median_ttg': 2.0, 'prob_good': 35.1, 'prob_bad': 38.1}",70.3
SOYB,24.17,23.77,1.67,OPTIMAL,95,1.48,0.9,24.34,-0.71,,,,0.59,56.9,67.6,117.0,stalling,44.0,CAUTION,-3.5,2,Sustained Uptrend,-2.22,3.07,7.52,DBA,commodity,Commodity,21.0,True,False,"{'grade': 'OK', 'median_mae': -3.17, 'median_ttg': 1.0, 'prob_good': 38.9, 'prob_bad': 40.3}",70.1
CME,312.8,305.24,2.47,OPTIMAL,95,1.48,0.9,310.3,0.81,,,,0.312,46.5,72.6,92.0,clean,37.7,CAUTION,-5.0,2,Sustained Uptrend,3.12,3.15,14.92,,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",70.0
PRE,19.84,18.94,4.71,OPTIMAL,95,1.48,0.9,19.77,0.35,,,,0.286,270.8,67.0,123.0,clean,44.0,CAUTION,-13.2,3,Parabolic,-3.53,-8.76,35.58,,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.5, 'median_ttg': 1.0, 'prob_good': 35.8, 'prob_bad': 41.8}",69.9
NMM,67.17,65.33,2.82,OPTIMAL,95,1.48,0.9,64.48,4.18,,,,0.234,-109.7,65.8,132.0,overextended,44.0,CAUTION,-9.5,3,Parabolic,7.1,7.95,32.65,HYG,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",69.5
ESP,57.59,57.13,0.79,OPTIMAL,95,1.48,0.9,56.19,2.48,,,,0.204,-52.0,65.7,133.0,clean,44.0,CAUTION,-7.3,3,Parabolic,2.27,-1.61,29.18,,bond,Bond,4.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -0.52, 'median_ttg': 2.0, 'prob_good': 63.3, 'prob_bad': 27.6}",69.4
EZPW,26.22,25.59,2.47,OPTIMAL,95,1.48,0.9,25.98,0.92,,,,0.143,35.3,86.6,19.0,clean,17.1,HEALTHY,-4.0,3,Parabolic,0.15,5.8,27.71,XLI,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -3.12, 'median_ttg': 1.0, 'prob_good': 39.2, 'prob_bad': 38.3}",68.7
MRVL,89.06,82.67,7.73,OPTIMAL,90,1.5,1.11,88.86,0.22,,,,0.596,222.3,68.3,111.0,clean,44.0,CAUTION,-6.3,1,Basing,-1.53,12.72,5.69,VXUS,equity,Equity,16.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.66, 'median_ttg': 1.0, 'prob_good': 24.8, 'prob_bad': 49.7}",68.6
NOC,725.43,722.99,0.34,OPTIMAL,95,1.48,0.9,736.69,-1.53,,,,0.05,19.5,63.1,146.0,clean,44.0,CAUTION,-6.3,3,Parabolic,-1.06,3.47,25.99,XLI,equity,Equity,11.0,False,False,"{'grade': 'OK', 'median_mae': -3.47, 'median_ttg': 2.0, 'prob_good': 37.2, 'prob_bad': 43.3}",68.5
