date,hyg_price,lqd_price,spy_price,hyglqd_ratio,percentile,change_5d,regime,fwd_5d_avg,fwd_5d_median,fwd_5d_winrate,fwd_5d_n,fwd_10d_avg,fwd_10d_median,fwd_10d_winrate,fwd_10d_n,fwd_20d_avg,fwd_20d_median,fwd_20d_winrate,fwd_20d_n
2026-04-02,79.28,108.67,649.56,0.7295481733689151,41.60385259631491,-0.27,Neutral,0.32,0.4,61.7,1415,0.61,0.76,66.8,1410,1.22,1.63,70.1,1400
