ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
ALLY,44.3,42.2,4.97,OPTIMAL,95,1.48,0.9,43.84,1.06,,,,0.264,71.8,63.7,305.0,clean,83.9,BREAKDOWN,-22.0,1.0,Basing,1.12,9.95,2.22,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",80.7
DFTX,23.42,21.4,9.43,OPTIMAL,90,1.5,1.11,21.96,6.63,,,,0.008,14.7,92.6,8.0,clean,50.0,,,,,14.3,13.8,37.52,SPY,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",78.9
EWBC,125.22,116.61,7.38,OPTIMAL,90,1.5,1.11,124.04,0.95,,,,0.878,126.5,72.6,171.0,clean,71.2,WARNING,-14.6,2.0,Sustained Uptrend,0.42,13.21,6.43,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -3.05, 'median_ttg': 1.0, 'prob_good': 38.5, 'prob_bad': 36.4}",78.3
IAI,178.48,172.84,3.26,OPTIMAL,95,1.48,0.9,176.65,1.04,,,,0.2,27.7,57.4,438.0,clean,82.6,BREAKDOWN,-14.1,1.0,Basing,2.2,6.63,0.33,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",78.1
NKTR,85.09,82.09,3.65,OPTIMAL,95,1.48,0.9,86.43,-1.55,,,,0.146,112.8,83.3,57.0,clean,50.0,,,,,2.27,11.61,126.06,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",77.4
ZION,63.99,60.99,4.92,OPTIMAL,95,1.48,0.9,62.82,1.86,,,,0.597,42.0,65.7,260.0,clean,69.1,WARNING,-17.4,2.0,Sustained Uptrend,2.27,8.29,0.28,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",77.0
KNX,64.27,61.9,3.83,OPTIMAL,95,1.48,0.9,64.15,0.19,,,,0.14,36.7,75.3,130.0,clean,57.7,WARNING,-11.9,3.0,Parabolic,1.44,7.98,6.83,XLI,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",76.9
ADEA,29.16,27.99,4.19,OPTIMAL,95,1.48,0.9,30.7,-5.0,,,,0.582,218.7,80.9,78.0,stalling,50.0,,,,,-4.99,14.31,66.63,QQQ,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",76.6
OFG,45.96,43.35,6.02,OPTIMAL,90,1.5,1.11,45.65,0.67,,,,0.662,114.1,63.3,317.0,clean,74.8,WARNING,-9.9,1.0,Basing,2.36,10.19,12.1,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -3.05, 'median_ttg': 1.0, 'prob_good': 38.5, 'prob_bad': 36.4}",76.1
ATAT,38.86,37.34,4.07,OPTIMAL,95,1.48,0.9,38.12,1.94,,,,0.16,43.8,58.5,417.0,clean,74.4,WARNING,-16.4,1.0,Basing,2.64,9.34,11.41,VXUS,index,Index,6.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",76.0
