target_date,window,similar_date,correlation
2026-03-05,25Y,2026-03-04,0.8346
2026-03-05,25Y,2026-03-03,0.8316
2026-03-05,25Y,2026-03-02,0.5806
2026-03-05,25Y,2008-06-12,0.4546
2026-03-05,25Y,2007-03-01,0.4483
2026-03-05,25Y,2007-03-02,0.4313
2026-03-05,25Y,2024-04-16,0.4303
2026-03-05,25Y,2008-06-11,0.4168
2026-03-05,25Y,2010-05-07,0.4043
2026-03-05,25Y,2018-06-21,0.3939
2026-03-05,25Y,2010-05-06,0.393
2026-03-05,25Y,2018-03-23,0.3912
2026-03-05,25Y,2022-03-07,0.3902
2026-03-05,25Y,2004-03-15,0.3857
2026-03-05,25Y,2009-10-28,0.3838
2026-03-05,25Y,2023-08-18,0.3808
2026-03-05,25Y,2022-03-08,0.378
2026-03-05,25Y,2007-03-05,0.3778
2026-03-05,25Y,2010-05-05,0.3749
2026-03-05,25Y,2010-05-10,0.3722
2026-03-05,25Y,2022-04-26,0.3662
2026-03-05,25Y,2004-03-16,0.3649
2026-03-05,25Y,2021-04-30,0.3646
2026-03-05,25Y,2018-06-25,0.3624
2026-03-05,25Y,2016-06-24,0.3623
2026-03-05,25Y,2018-06-22,0.361
2026-03-05,25Y,2022-04-27,0.3592
2026-03-05,25Y,2012-05-18,0.3591
2026-03-05,25Y,2012-05-17,0.3585
2026-03-05,25Y,2024-08-05,0.3578
2026-03-05,25Y,2015-12-11,0.3578
2026-03-05,25Y,2017-11-15,0.3572
2026-03-05,25Y,2010-05-04,0.3568
2026-03-05,25Y,2022-03-04,0.356
2026-03-05,25Y,2023-09-27,0.3559
2026-03-05,25Y,2020-01-31,0.3556
2026-03-05,25Y,2008-06-23,0.3554
2026-03-05,25Y,2023-08-21,0.3552
2026-03-05,25Y,2024-08-06,0.3536
2026-03-05,25Y,2018-02-07,0.3528
2026-03-05,25Y,2007-06-07,0.3525
2026-03-05,25Y,2008-06-10,0.3521
2026-03-05,25Y,2007-02-28,0.3519
2026-03-05,25Y,2026-02-27,0.349
2026-03-05,25Y,2024-04-15,0.3484
2026-03-05,25Y,2024-04-17,0.348
2026-03-05,25Y,2023-08-15,0.3467
2026-03-05,25Y,2018-02-08,0.3464
2026-03-05,25Y,2010-04-28,0.3458
2026-03-05,25Y,2018-02-05,0.3454
2026-03-05,25Y,2007-02-27,0.3432
2026-03-05,25Y,2020-09-23,0.3431
2026-03-05,25Y,2006-05-17,0.3429
2026-03-05,25Y,2000-09-18,0.3426
2026-03-05,25Y,2008-06-13,0.3421
2026-03-05,25Y,2024-04-12,0.3408
2026-03-05,25Y,2023-08-16,0.3404
2026-03-05,25Y,2019-05-17,0.3402
2026-03-05,25Y,2018-06-19,0.3401
2026-03-05,25Y,2015-12-14,0.3396
2026-03-05,25Y,2016-06-27,0.3396
2026-03-05,25Y,2018-06-20,0.3391
2026-03-05,25Y,2009-10-29,0.3384
2026-03-05,25Y,2008-07-02,0.3377
2026-03-05,25Y,2022-09-26,0.3374
2026-03-05,25Y,2018-02-06,0.3361
2026-03-05,25Y,2018-03-22,0.336
2026-03-05,25Y,2011-11-22,0.3355
2026-03-05,25Y,2018-03-05,0.3343
2026-03-05,25Y,2006-06-09,0.3342
2026-03-05,25Y,2025-04-04,0.334
2026-03-05,25Y,2024-08-07,0.3336
2026-03-05,25Y,2019-05-13,0.3331
2026-03-05,25Y,2019-08-15,0.3323
2026-03-05,25Y,2006-06-12,0.3314
2026-03-05,25Y,2019-08-05,0.3312
2026-03-05,25Y,2022-09-27,0.3311
2026-03-05,25Y,2023-08-17,0.3311
2026-03-05,25Y,2025-04-07,0.3296
2026-03-05,25Y,2008-06-06,0.3273
2026-03-05,25Y,2012-05-16,0.3262
2026-03-05,25Y,2022-09-23,0.3255
2026-03-05,25Y,2019-08-14,0.3234
2026-03-05,25Y,2024-10-25,0.3226
2026-03-05,25Y,2024-04-18,0.3226
2026-03-05,25Y,2007-06-12,0.3224
2026-03-05,25Y,2013-06-24,0.3221
2026-03-05,25Y,2023-09-26,0.3203
2026-03-05,25Y,2011-11-21,0.32
2026-03-05,25Y,2010-02-08,0.3193
2026-03-05,25Y,2023-08-14,0.319
2026-03-05,25Y,2018-02-09,0.3187
2026-03-05,25Y,2009-10-30,0.3183
2026-03-05,25Y,2011-11-25,0.3176
2026-03-05,25Y,2023-07-06,0.3166
2026-03-05,25Y,2021-05-12,0.3162
2026-03-05,25Y,2019-08-06,0.3154
2026-03-05,25Y,2007-08-01,0.3151
2026-03-05,25Y,2015-07-09,0.3149
2026-03-05,25Y,2004-03-24,0.3138
2026-03-05,5Y,2026-03-04,0.8346
2026-03-05,5Y,2026-03-03,0.8316
2026-03-05,5Y,2026-03-02,0.5806
2026-03-05,5Y,2024-04-16,0.4303
2026-03-05,5Y,2022-03-07,0.3902
2026-03-05,5Y,2023-08-18,0.3808
2026-03-05,5Y,2022-03-08,0.378
2026-03-05,5Y,2022-04-26,0.3662
2026-03-05,5Y,2021-04-30,0.3646
2026-03-05,5Y,2022-04-27,0.3592
2026-03-05,5Y,2024-08-05,0.3578
2026-03-05,5Y,2022-03-04,0.356
2026-03-05,5Y,2023-09-27,0.3559
2026-03-05,5Y,2023-08-21,0.3552
2026-03-05,5Y,2024-08-06,0.3536
2026-03-05,5Y,2026-02-27,0.349
2026-03-05,5Y,2024-04-15,0.3484
2026-03-05,5Y,2024-04-17,0.348
2026-03-05,5Y,2023-08-15,0.3467
2026-03-05,5Y,2024-04-12,0.3408
2026-03-05,5Y,2023-08-16,0.3404
2026-03-05,5Y,2022-09-26,0.3374
2026-03-05,5Y,2025-04-04,0.334
2026-03-05,5Y,2024-08-07,0.3336
2026-03-05,5Y,2022-09-27,0.3311
2026-03-05,5Y,2023-08-17,0.3311
2026-03-05,5Y,2025-04-07,0.3296
2026-03-05,5Y,2022-09-23,0.3255
2026-03-05,5Y,2024-10-25,0.3226
2026-03-05,5Y,2024-04-18,0.3226
2026-03-05,5Y,2023-09-26,0.3203
2026-03-05,5Y,2023-08-14,0.319
2026-03-05,5Y,2023-07-06,0.3166
2026-03-05,5Y,2021-05-12,0.3162
2026-03-05,5Y,2021-03-24,0.3091
2026-03-05,5Y,2022-03-11,0.3087
2026-03-05,5Y,2021-05-03,0.3053
2026-03-05,5Y,2021-11-26,0.3038
2026-03-05,5Y,2025-06-20,0.3035
2026-03-05,5Y,2023-10-03,0.3024
2026-03-05,5Y,2022-04-28,0.3007
2026-03-05,5Y,2021-11-29,0.2998
2026-03-05,5Y,2021-05-04,0.2986
2026-03-05,5Y,2022-05-11,0.298
2026-03-05,5Y,2025-04-08,0.2961
2026-03-05,5Y,2024-10-31,0.2933
2026-03-05,5Y,2025-04-09,0.2923
2026-03-05,5Y,2022-05-09,0.2917
2026-03-05,5Y,2022-03-03,0.2914
2026-03-05,5Y,2022-05-12,0.2904
2026-03-05,5Y,2026-02-26,0.2898
2026-03-05,5Y,2024-05-29,0.2884
2026-03-05,5Y,2021-06-22,0.2876
2026-03-05,5Y,2022-02-24,0.286
2026-03-05,5Y,2024-12-18,0.2856
2026-03-05,5Y,2023-08-11,0.2848
2026-03-05,5Y,2022-09-29,0.2842
2026-03-05,5Y,2022-01-27,0.2841
2026-03-05,5Y,2023-08-22,0.284
2026-03-05,5Y,2023-10-02,0.2827
2026-03-05,5Y,2022-04-25,0.2825
2026-03-05,5Y,2022-04-22,0.2825
2026-03-05,5Y,2023-10-04,0.2814
2026-03-05,5Y,2024-04-19,0.2811
2026-03-05,5Y,2021-06-23,0.2809
2026-03-05,5Y,2021-06-18,0.28
2026-03-05,5Y,2021-03-25,0.2795
2026-03-05,5Y,2021-05-13,0.2787
2026-03-05,5Y,2022-03-09,0.2761
2026-03-05,5Y,2025-04-10,0.2757
2026-03-05,5Y,2023-08-02,0.275
2026-03-05,5Y,2021-05-05,0.2743
2026-03-05,5Y,2024-12-19,0.2741
2026-03-05,5Y,2022-03-10,0.2721
2026-03-05,5Y,2024-01-17,0.2705
2026-03-05,5Y,2021-06-21,0.27
2026-03-05,5Y,2024-06-27,0.2698
2026-03-05,5Y,2023-09-25,0.2687
2026-03-05,5Y,2022-06-16,0.2685
2026-03-05,5Y,2024-11-04,0.268
2026-03-05,5Y,2022-03-01,0.2632
2026-03-05,5Y,2022-06-14,0.2586
2026-03-05,5Y,2023-09-28,0.256
2026-03-05,5Y,2024-11-01,0.2559
2026-03-05,5Y,2021-09-30,0.2556
2026-03-05,5Y,2022-09-28,0.2554
2026-03-05,5Y,2023-09-29,0.2549
2026-03-05,5Y,2021-11-30,0.2541
2026-03-05,5Y,2024-06-17,0.2536
2026-03-05,5Y,2021-11-23,0.2527
2026-03-05,5Y,2022-03-02,0.2525
2026-03-05,5Y,2026-02-23,0.2518
2026-03-05,5Y,2021-11-22,0.2511
2026-03-05,5Y,2024-06-14,0.2511
2026-03-05,5Y,2025-04-03,0.251
2026-03-05,5Y,2021-12-01,0.2503
2026-03-05,5Y,2024-12-20,0.25
2026-03-05,5Y,2022-05-05,0.2493
2026-03-05,5Y,2025-11-04,0.2484
2026-03-05,5Y,2022-01-26,0.248
2026-03-05,1Y,2026-03-04,0.8346
2026-03-05,1Y,2026-03-03,0.8316
2026-03-05,1Y,2026-03-02,0.5806
2026-03-05,1Y,2026-02-27,0.349
2026-03-05,1Y,2025-04-04,0.334
2026-03-05,1Y,2025-04-07,0.3296
2026-03-05,1Y,2025-06-20,0.3035
2026-03-05,1Y,2025-04-08,0.2961
2026-03-05,1Y,2025-04-09,0.2923
2026-03-05,1Y,2026-02-26,0.2898
2026-03-05,1Y,2025-04-10,0.2757
2026-03-05,1Y,2026-02-23,0.2518
2026-03-05,1Y,2025-04-03,0.251
2026-03-05,1Y,2025-11-04,0.2484
2026-03-05,1Y,2025-11-20,0.2336
2026-03-05,1Y,2026-02-24,0.2328
2026-03-05,1Y,2026-02-05,0.232
2026-03-05,1Y,2025-07-31,0.2242
2026-03-05,1Y,2025-08-01,0.221
2026-03-05,1Y,2026-02-25,0.2184
2026-03-05,1Y,2026-02-19,0.2178
2026-03-05,1Y,2025-06-18,0.2059
