ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.7,10,bullish,-3.68,-0.41,-0.89,-6.4,8.68,0.13,-1.93,-0.56,-0.36,,,71.0,,,71.0,,,71.0
ACWI,ACWI,3.4,10,bullish,-2.28,-0.64,-2.15,-5.26,0.06,-0.86,-1.85,-1.07,-0.47,,,78.0,,,78.0,,,78.0
ACWX,ACWX,3.4,10,bullish,-2.94,-0.49,-2.07,-7.31,3.78,-0.86,-2.0,-0.96,-0.38,,,78.0,,,78.0,,,78.0
AFK,Africa,3.6,10,bullish,-4.55,0.0,-5.83,-13.71,-1.44,-2.0,-2.0,-1.72,-0.25,,,71.0,,,71.0,,,71.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,59.0,,,59.0,,,59.0
AGG,Agg Bond,0.0,10,bullish,-0.83,-0.24,-1.15,-1.89,-1.1,-1.54,-2.0,-1.62,-0.45,,,93.0,,,93.0,,,93.0
AIA,AIA,3.3,10,bullish,-3.16,1.37,1.86,-4.0,18.56,0.99,-1.15,0.05,0.15,,,78.0,,,78.0,,,78.0
AIQ,AIQ,0.0,10,bearish,-2.76,-0.29,-1.81,-2.43,-1.55,-0.78,-0.69,-0.66,-0.26,,,31.0,,,31.0,,,31.0
AIRR,AIRR,3.4,10,bullish,-0.79,1.8,0.09,-8.41,13.66,0.25,-2.0,-0.44,0.26,,,38.0,,,38.0,,,38.0
ALAI,ALAI,0.0,10,,-1.92,0.54,0.69,-2.85,-4.42,-0.77,-0.72,-0.18,-0.07,,,,,,,,,
AMG,AMG,3.8,10,bullish,-0.95,1.56,-3.35,-14.28,1.73,-0.97,-2.0,-1.05,0.11,,,100.0,,,100.0,,,100.0
APIE,APIE,0.2,10,bearish,-2.76,-0.87,-2.03,-8.06,-2.17,-1.9,-2.0,-0.81,-0.47,,,10.0,,,10.0,,,10.0
APO,APO,6.6,10,bullish,2.29,6.64,2.47,-5.88,-23.92,-1.47,-0.44,0.43,1.28,,,54.0,,,54.0,,,54.0
ARES,ARES,4.0,10,bullish,1.02,4.9,-2.96,-17.79,-36.65,-1.79,-1.24,-0.24,0.91,,,38.0,,,38.0,,,38.0
ARGT,ARGT,3.7,10,bullish,0.11,2.46,1.24,-7.01,-0.35,-0.24,-0.76,0.09,0.37,,,54.0,,,54.0,,,54.0
ARKF,ARKF,0.0,10,bearish,-4.12,-0.18,-2.26,3.54,-16.57,-0.87,0.18,-0.43,-0.13,,,29.0,,,29.0,,,29.0
ARKG,ARKG,3.0,10,bullish,-1.87,1.25,-5.09,-10.65,-8.22,-0.89,-1.24,-0.8,0.14,,,38.0,,,38.0,,,38.0
ARKK,ARKK,3.0,10,bullish,-4.35,-0.53,-3.48,-3.27,-10.06,-0.79,-0.56,-0.7,-0.26,,,38.0,,,38.0,,,38.0
ARKQ,ARKQ,3.0,10,bullish,-2.85,0.95,-0.27,-6.52,7.82,-0.34,-1.2,-0.43,-0.06,,,38.0,,,38.0,,,38.0
ARKW,ARKW,0.0,10,bearish,-3.57,0.2,-1.05,1.54,-15.19,-0.87,-0.08,-0.34,-0.1,,,38.0,,,38.0,,,38.0
ARKX,ARKX,0.0,10,bearish,-2.81,1.3,-0.35,-5.98,14.15,0.03,-1.1,-0.42,0.03,,,25.0,,,25.0,,,25.0
ARTY,ARTY,3.0,10,bullish,-2.07,1.71,2.63,-3.62,6.95,-0.11,-0.83,0.18,0.21,,,31.0,,,31.0,,,31.0
ASEA,ASEA,3.3,10,bullish,-1.58,1.95,1.21,-5.06,5.06,-0.01,-1.77,0.1,0.65,,,54.0,,,54.0,,,54.0
ASHR,ASHR,3.7,10,bullish,-2.73,-2.7,-1.52,-3.7,-0.87,-1.0,-1.4,-0.79,-1.32,,,38.0,,,38.0,,,38.0
AVDE,AVDE,3.8,10,bullish,-2.98,-1.05,-3.54,-8.47,2.95,-1.27,-2.0,-1.45,-0.64,,,29.0,,,29.0,,,29.0
AVDV,AVDV,3.9,10,bullish,-3.2,-1.61,-5.85,-9.88,6.08,-0.98,-2.0,-2.0,-0.87,,,29.0,,,29.0,,,29.0
AVEM,AVEM,3.3,10,bullish,-3.48,-0.24,-1.31,-6.96,8.25,-0.04,-2.0,-0.73,-0.32,,,29.0,,,29.0,,,29.0
AVES,AVES,3.3,10,bullish,-2.56,0.08,-1.23,-7.34,6.02,-0.26,-2.0,-0.69,-0.17,,,29.0,,,29.0,,,29.0
