ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
LIND,25.6,24.56,4.23,OPTIMAL,95,1.48,0.9,27.15,-5.7,,,,0.559,273.4,85.0,22.0,clean,45.9,CAUTION,-14.7,3,Parabolic,-9.35,18.19,49.71,TLT,equity,Equity,37.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",76.8
NWPX,132.22,132.19,0.02,OPTIMAL,95,1.48,0.9,142.95,-7.51,,,,0.468,181.2,85.0,22.0,clean,40.0,CAUTION,-13.0,3,Parabolic,-11.82,12.28,67.88,XLI,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",75.0
MSGE,74.77,74.62,0.2,OPTIMAL,95,1.48,0.9,78.1,-4.26,,,,0.42,97.6,81.0,47.0,stalling,42.2,CAUTION,-9.7,3,Parabolic,-7.57,3.73,23.46,VGK,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",74.3
IRDM,50.48,48.29,4.55,OPTIMAL,95,1.48,0.9,50.07,0.82,,,,0.276,199.9,81.7,41.0,clean,40.0,CAUTION,-11.7,3,Parabolic,-7.97,6.59,51.0,XLY,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",73.8
WMB,75.27,73.0,3.11,OPTIMAL,95,1.48,0.9,74.98,0.39,,,,0.375,73.1,80.9,49.0,clean,40.7,CAUTION,-6.0,1,Basing,1.25,4.6,1.66,XLE,bond,Bond,4.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -0.65, 'median_ttg': 2.0, 'prob_good': 56.7, 'prob_bad': 29.9}",73.8
AAPL,313.39,300.0,4.46,OPTIMAL,95,1.48,0.9,296.28,5.77,,,,0.093,41.0,81.3,42.0,clean,40.0,CAUTION,-1.3,2,Sustained Uptrend,8.3,1.97,23.63,IAU,index,Index,3.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",73.7
VSCO,76.58,75.97,0.81,OPTIMAL,95,1.48,0.9,80.92,-5.36,,,,0.081,50.5,76.7,82.0,clean,44.8,CAUTION,-13.5,3,Parabolic,-8.27,2.65,57.64,XLU,equity,Equity,37.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",73.5
CASY,843.1,808.2,4.32,OPTIMAL,95,1.48,0.9,797.37,5.74,,,,0.119,-81.2,80.5,53.0,clean,40.0,CAUTION,-9.1,2,Sustained Uptrend,6.08,10.66,13.65,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",73.4
DBA,27.62,26.81,3.0,OPTIMAL,95,1.48,0.9,26.98,2.38,,,,0.683,51.2,73.4,118.0,overextended,48.1,CAUTION,-4.2,1,Basing,3.56,4.62,2.26,DBA,commodity,Commodity,21.0,True,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",73.4
OOMA,19.61,18.02,8.82,OPTIMAL,90,1.5,1.11,19.18,2.22,,,,0.823,220.8,84.8,25.0,clean,40.3,CAUTION,-10.7,3,Parabolic,2.03,14.48,33.95,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",73.3
