ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
WTTR,18.5,18.19,1.71,OPTIMAL,95,1.48,0.9,18.6,-0.55,,,,0.037,33.9,89.0,9.0,clean,42.7,CAUTION,-9.7,3,Parabolic,0.65,9.99,32.9,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",77.2
MUR,40.01,38.8,3.13,OPTIMAL,95,1.48,0.9,37.76,5.96,,,,0.003,8.0,86.8,11.0,clean,40.0,CAUTION,-7.7,2,Sustained Uptrend,7.24,4.55,18.87,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",75.6
PBF,42.37,41.71,1.59,OPTIMAL,95,1.48,0.9,41.28,2.65,,,,0.029,24.4,85.9,14.0,clean,40.0,CAUTION,-18.8,2,Sustained Uptrend,1.29,4.39,11.15,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",75.3
CALY,15.64,15.33,2.04,OPTIMAL,95,1.48,0.9,15.32,2.08,,,,0.232,-71.6,76.2,61.0,clean,43.9,CAUTION,-13.1,2,Sustained Uptrend,2.62,5.89,17.24,HYG,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",73.1
FPLSF,30.55,29.06,5.14,OPTIMAL,90,1.5,1.11,31.42,-2.77,,,,0.253,116.4,73.8,85.0,clean,52.5,WARNING,-32.0,3,Parabolic,4.3,11.09,48.52,XLI,index,Index,28.0,False,False,"{'grade': 'OK', 'median_mae': -3.47, 'median_ttg': 2.0, 'prob_good': 36.8, 'prob_bad': 43.5}",73.1
TRGP,264.13,261.73,0.92,OPTIMAL,95,1.48,0.9,263.14,0.38,,,,0.02,16.9,84.8,16.0,clean,33.6,CAUTION,-5.7,2,Sustained Uptrend,1.95,4.63,12.52,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",73.0
VIST,73.96,73.12,1.15,OPTIMAL,95,1.48,0.9,74.94,-1.31,,,,0.389,128.5,78.5,46.0,clean,40.0,CAUTION,-9.2,3,Parabolic,-2.71,12.4,22.76,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",72.7
UNFI,51.64,51.2,0.87,OPTIMAL,95,1.48,0.9,52.22,-1.11,,,,0.125,37.5,74.0,81.0,clean,44.1,CAUTION,-9.4,3,Parabolic,-0.84,3.09,32.96,XLB,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",72.4
ORKA,64.06,62.4,2.66,OPTIMAL,95,1.48,0.9,58.75,9.04,,,,0.269,-110.7,65.2,197.0,clean,50.7,WARNING,-29.6,3,Parabolic,16.45,-0.02,90.37,HYG,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",71.3
PBT,28.91,27.02,6.98,OPTIMAL,90,1.5,1.11,28.87,0.14,,,,0.172,113.4,79.1,40.0,clean,40.0,CAUTION,-10.4,3,Parabolic,-0.03,25.59,41.37,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",71.2
EOG,140.15,137.76,1.73,OPTIMAL,95,1.48,0.9,137.4,2.0,,,,0.11,37.1,72.6,96.0,clean,40.0,CAUTION,-7.7,2,Sustained Uptrend,2.58,7.07,6.44,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",70.7
SPHR,137.5,136.65,0.62,OPTIMAL,95,1.48,0.9,138.65,-0.83,,,,0.403,89.2,82.5,27.0,clean,28.0,CAUTION,-7.7,3,Parabolic,-5.68,0.56,16.78,SPY,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",70.5
XLE,58.33,58.27,0.11,OPTIMAL,95,1.48,0.9,57.68,1.13,,,,0.0,0.2,71.6,107.0,clean,40.0,CAUTION,-8.1,2,Sustained Uptrend,1.8,4.25,3.57,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",70.3
SKM,39.64,38.61,2.68,OPTIMAL,95,1.48,0.9,40.3,-1.65,,,,0.141,100.4,61.0,259.0,stalling,50.9,WARNING,-16.0,3,Parabolic,-10.78,9.2,33.51,XLK,index,Index,28.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",69.9
CFG,64.35,62.94,2.24,OPTIMAL,95,1.48,0.9,62.83,2.43,,,,0.18,32.1,79.2,38.0,clean,28.7,CAUTION,-3.7,1,Basing,5.87,0.2,10.36,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",69.6
CLMT,35.5,33.77,5.12,OPTIMAL,90,1.5,1.11,35.64,-0.39,,,,0.803,214.1,74.6,73.0,clean,40.0,CAUTION,-8.4,3,Parabolic,-0.89,2.57,21.0,XLE,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -3.05, 'median_ttg': 1.0, 'prob_good': 38.5, 'prob_bad': 36.4}",69.6
CBAN,20.45,19.71,3.75,OPTIMAL,95,1.48,0.9,19.91,2.73,,,,0.492,42.0,72.4,97.0,overextended,36.5,CAUTION,-5.4,1,Basing,3.7,3.28,4.34,VGK,index,Index,10.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",69.5
PSX,183.42,176.19,4.1,OPTIMAL,95,1.48,0.9,179.92,1.94,,,,0.586,82.7,87.8,10.0,clean,18.3,HEALTHY,-3.8,2,Sustained Uptrend,1.76,8.98,12.53,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",69.5
SIMO,263.21,257.09,2.38,OPTIMAL,95,1.48,0.9,282.71,-6.9,,,,0.309,142.1,69.1,138.0,stalling,40.0,CAUTION,-16.3,3,Parabolic,-1.81,8.45,116.4,QQQ,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",69.4
AXSM,235.14,224.18,4.89,OPTIMAL,95,1.48,0.9,232.09,1.32,,,,0.278,54.2,92.3,2.0,clean,12.0,HEALTHY,-3.0,3,Parabolic,2.12,6.78,42.95,XLV,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",69.2
DXPE,160.12,155.1,3.24,OPTIMAL,95,1.48,0.9,152.34,5.1,,,,0.221,73.4,68.3,154.0,clean,40.0,CAUTION,-12.9,2,Sustained Uptrend,10.69,6.73,16.33,VGK,index,Index,10.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",69.2
MTSI,361.86,352.41,2.68,OPTIMAL,95,1.48,0.9,378.25,-4.33,,,,0.004,11.8,67.9,160.0,clean,40.0,CAUTION,-13.6,3,Parabolic,2.28,5.05,65.44,QQQ,equity,Equity,16.0,False,False,"{'grade': 'OK', 'median_mae': -5.17, 'median_ttg': 1.0, 'prob_good': 32.4, 'prob_bad': 53.1}",69.0
INVX,28.85,28.09,2.71,OPTIMAL,95,1.48,0.9,27.76,3.92,,,,0.002,-10.1,67.6,162.0,clean,40.0,CAUTION,-10.5,2,Sustained Uptrend,6.93,8.34,7.69,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",68.9
KEY,21.79,21.3,2.31,OPTIMAL,95,1.48,0.9,21.31,2.26,,,,0.231,32.3,77.1,51.0,clean,28.8,CAUTION,-3.4,1,Basing,4.26,0.46,10.67,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",68.9
