ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,4.0,10,bullish,-2.62,-4.23,-3.52,-7.85,5.71,-0.42,-2.0,-1.28,-1.73,,,76.0,,,76.0,,,76.0
ACWI,ACWI,3.6,10,bullish,-1.46,-3.2,-3.99,-6.1,-2.53,-1.32,-2.0,-1.72,-1.63,,,78.0,,,78.0,,,78.0
ACWX,ACWX,4.0,10,bullish,-2.19,-4.23,-4.74,-9.08,0.72,-1.71,-2.0,-1.79,-1.93,,,78.0,,,78.0,,,78.0
AFK,Africa,0.0,10,bearish,-0.99,-6.06,-8.74,-17.02,-5.74,-2.0,-2.0,-2.0,-1.96,,,76.0,,,76.0,,,76.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,52.0,,,52.0,,,52.0
AGG,Agg Bond,2.2,10,bullish,-0.88,-1.19,-1.49,-2.46,-1.23,-1.61,-2.0,-2.0,-2.0,,,89.0,,,89.0,,,89.0
AIA,AIA,4.4,10,bullish,-3.13,-4.75,-2.89,-6.51,13.51,0.32,-1.51,-0.92,-1.52,,,78.0,,,78.0,,,78.0
AIQ,AIQ,4.3,10,bullish,-2.68,-4.22,-4.39,-2.14,-6.39,-1.23,-0.67,-1.22,-1.41,,,44.0,,,44.0,,,44.0
AIRR,AIRR,3.7,10,bullish,-1.09,-1.27,-2.03,-7.71,10.05,-0.07,-2.0,-0.92,-0.7,,,56.0,,,56.0,,,56.0
ALAI,ALAI,4.9,10,bullish,-3.43,-2.58,-2.04,-2.07,-7.83,-0.98,-0.65,-0.73,-0.9,,,6.0,,,6.0,,,6.0
AMG,AMG,0.0,10,bearish,-1.79,-1.86,-2.54,-6.04,-1.94,-1.25,-1.51,-0.89,-0.7,,,99.0,,,99.0,,,99.0
APIE,APIE,5.1,10,bullish,-1.11,-3.85,-5.03,-9.65,-4.72,-2.0,-2.0,-1.7,-1.62,,,16.0,,,16.0,,,16.0
APO,APO,5.8,10,bullish,-3.73,-1.54,-0.88,-5.73,-26.74,-1.67,-0.43,-0.03,-0.22,,,61.0,,,61.0,,,61.0
ARES,ARES,5.3,10,bullish,-4.32,-2.22,-4.93,-9.82,-37.64,-1.82,-0.61,-0.48,-0.3,,,56.0,,,56.0,,,56.0
ARGT,ARGT,3.7,10,bullish,-1.53,-1.01,-1.44,-6.49,-5.13,-0.58,-0.7,-0.24,-0.21,,,61.0,,,61.0,,,61.0
ARKF,ARKF,4.0,10,bullish,-2.31,-5.33,-4.54,6.57,-20.37,-1.01,0.42,-0.74,-1.12,,,44.0,,,44.0,,,44.0
ARKG,ARKG,4.8,10,bullish,-1.95,-3.75,-6.27,-8.88,-11.58,-1.11,-1.09,-0.95,-0.75,,,54.0,,,54.0,,,54.0
