target_date,window,similar_date,correlation
2026-03-23,25Y,2026-03-20,0.9457
2026-03-23,25Y,2026-03-19,0.9054
2026-03-23,25Y,2026-03-18,0.8452
2026-03-23,25Y,2026-03-17,0.8159
2026-03-23,25Y,2026-03-13,0.6984
2026-03-23,25Y,2026-03-16,0.6535
2026-03-23,25Y,2026-03-12,0.625
2026-03-23,25Y,2022-05-06,0.5948
2026-03-23,25Y,2022-05-09,0.5948
2026-03-23,25Y,2013-06-21,0.5856
2026-03-23,25Y,2013-06-24,0.579
2026-03-23,25Y,2002-10-10,0.5775
2026-03-23,25Y,2013-06-20,0.5759
2026-03-23,25Y,2022-05-13,0.5737
2026-03-23,25Y,2013-06-25,0.569
2026-03-23,25Y,2022-05-10,0.5642
2026-03-23,25Y,2013-06-26,0.5637
2026-03-23,25Y,2022-04-29,0.5629
2026-03-23,25Y,2013-06-28,0.5601
2026-03-23,25Y,2022-05-05,0.5574
2026-03-23,25Y,2022-09-26,0.5541
2026-03-23,25Y,2022-05-12,0.5533
2026-03-23,25Y,2026-03-11,0.5461
2026-03-23,25Y,2021-10-05,0.544
2026-03-23,25Y,2010-02-10,0.5411
2026-03-23,25Y,2005-04-05,0.541
2026-03-23,25Y,2010-02-11,0.5368
2026-03-23,25Y,2022-09-27,0.5334
2026-03-23,25Y,2013-06-27,0.5334
2026-03-23,25Y,2021-10-06,0.5311
2026-03-23,25Y,2010-02-12,0.5307
2026-03-23,25Y,2023-10-03,0.5293
2026-03-23,25Y,2023-08-22,0.5285
2026-03-23,25Y,2022-05-11,0.5259
2026-03-23,25Y,2022-04-28,0.5242
2026-03-23,25Y,2013-06-19,0.5227
2026-03-23,25Y,2001-03-19,0.5209
2026-03-23,25Y,2009-03-09,0.5206
2026-03-23,25Y,2018-02-21,0.5198
2026-03-23,25Y,2025-01-10,0.5176
2026-03-23,25Y,2010-02-05,0.5171
2026-03-23,25Y,2002-10-09,0.517
2026-03-23,25Y,2022-05-02,0.5129
2026-03-23,25Y,2010-02-08,0.5124
2026-03-23,25Y,2018-03-01,0.5123
2026-03-23,25Y,2010-05-28,0.5105
2026-03-23,25Y,2010-02-04,0.5095
2026-03-23,25Y,2008-10-20,0.5092
2026-03-23,25Y,2018-03-02,0.5074
2026-03-23,25Y,2022-09-23,0.506
2026-03-23,25Y,2023-08-24,0.5045
2026-03-23,25Y,2008-07-07,0.5038
2026-03-23,25Y,2008-06-23,0.5017
2026-03-23,25Y,2011-11-28,0.5009
2026-03-23,25Y,2007-03-15,0.4996
2026-03-23,25Y,2007-03-13,0.4992
2026-03-23,25Y,2018-02-08,0.4989
2026-03-23,25Y,2023-08-28,0.4986
2026-03-23,25Y,2010-02-09,0.4981
2026-03-23,25Y,2021-10-01,0.4965
2026-03-23,25Y,2011-06-13,0.4955
2026-03-23,25Y,2007-03-14,0.4952
2026-03-23,25Y,2010-02-16,0.4922
2026-03-23,25Y,2020-03-18,0.4906
2026-03-23,25Y,2010-06-02,0.4902
2026-03-23,25Y,2005-04-01,0.4901
2026-03-23,25Y,2018-02-13,0.4899
2026-03-23,25Y,2025-01-13,0.4892
2026-03-23,25Y,2020-03-19,0.4874
2026-03-23,25Y,2008-06-30,0.4865
2026-03-23,25Y,2013-06-13,0.486
2026-03-23,25Y,2001-03-16,0.4859
2026-03-23,25Y,2002-09-23,0.4857
2026-03-23,25Y,2024-10-31,0.4856
2026-03-23,25Y,2002-09-30,0.4855
2026-03-23,25Y,2010-06-01,0.4855
2026-03-23,25Y,2004-05-07,0.4854
2026-03-23,25Y,2009-03-11,0.4851
2026-03-23,25Y,2022-05-16,0.4851
2026-03-23,25Y,2023-09-29,0.4849
2026-03-23,25Y,2018-02-09,0.4848
2026-03-23,25Y,2010-02-17,0.4847
2026-03-23,25Y,2010-02-18,0.4842
2026-03-23,25Y,2011-11-29,0.4834
2026-03-23,25Y,2002-09-25,0.4833
2026-03-23,25Y,2005-03-31,0.4827
2026-03-23,25Y,2008-10-15,0.4818
2026-03-23,25Y,2002-10-07,0.4818
2026-03-23,25Y,2008-10-13,0.4815
