ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
TNGX,19.47,2.69,4.23,52.95,128.52,161.34,1006.25,1.57,12.52,2.43,1.26,7.83,4,True,True,True,True,True,6.84,57.21,990.42,7.44,55.85,984.81,16.22,68.95,960.93,0.3824,,,-0.29,clean,1.179,normal,none,96.05510752688173,98.14516129032258,94.6774193548387,96.3,1
PARR,61.7,7.87,16.55,51.56,63.36,75.18,331.17,2.1,3.12,1.23,1.19,5.23,3,True,True,True,True,True,19.16,55.83,315.34,19.76,54.46,309.73,28.54,67.57,285.84,2.6181,XLE,0.42,0.69,clean,1.671,confirmed,none,97.5,86.04838709677419,99.03225806451613,94.2,2
APA,40.8,4.53,13.74,42.06,69.15,72.81,97.96,3.03,3.06,1.64,1.05,1.42,3,True,True,True,True,True,16.36,46.33,82.13,16.95,44.97,76.52,25.74,58.07,52.64,1.6389,XLE,0.72,1.24,clean,1.81,confirmed,none,94.9193548387097,86.04838709677419,98.22580645161291,93.1,3
PRE,22.18,3.36,6.99,42.09,26.89,79.02,446.31,2.08,6.02,0.64,2.94,16.6,3,True,True,True,True,True,9.61,46.36,430.48,10.21,44.99,424.86,18.99,58.1,400.98,1.4354,VXUS,0.35,0.28,clean,0.681,thin,none,94.19354838709677,86.04838709677419,97.90322580645162,92.7,4
LINC,40.84,3.18,3.37,23.61,71.31,87.17,172.45,1.06,7.01,3.02,1.22,2.42,4,True,True,True,True,True,5.98,27.88,156.62,6.58,26.51,151.01,15.36,39.62,127.13,-0.6245,,,0.93,clean,1.568,confirmed,none,93.89112903225806,98.14516129032258,83.87096774193549,92.0,5
VIST,71.73,5.72,3.79,26.62,54.62,96.47,52.58,0.66,7.02,2.05,1.77,0.96,3,True,True,True,True,True,6.4,30.89,36.75,7.0,29.52,31.14,15.78,42.63,7.26,1.5503,XLE,0.31,-0.68,clean,1.799,confirmed,none,91.36424731182795,86.04838709677419,97.98387096774194,91.8,6
FPLSF,24.12,5.56,7.1,16.41,85.68,112.14,591.12,1.28,2.31,5.22,1.31,6.9,3,True,True,True,True,True,9.72,20.68,575.29,10.32,19.31,569.68,19.1,32.42,545.8,-0.3748,XLF,0.5,1.47,clean,0.786,normal,none,96.81451612903226,86.04838709677419,87.5,90.1,7
DOW,38.31,6.3,3.79,26.44,64.7,65.34,5.92,0.6,6.97,2.45,1.01,0.09,3,True,True,True,True,True,6.41,30.7,-9.91,7.0,29.34,-15.53,15.78,42.44,-39.41,1.673,XLB,0.53,-0.02,clean,1.091,normal,none,82.86962365591397,86.04838709677419,98.30645161290322,89.1,8
CLMT,29.24,4.21,2.13,0.83,44.32,56.7,129.87,0.51,0.39,53.56,1.28,2.93,3,True,True,True,True,True,4.74,5.1,114.04,5.34,3.73,108.43,14.12,16.84,84.55,0.0508,,,0.0,clean,1.131,normal,none,88.64919354838709,86.04838709677419,92.58064516129032,89.1,8
GPRE,16.3,6.12,-2.4,17.77,73.4,73.96,205.82,-0.39,-7.42,4.13,1.01,2.8,3,True,True,True,True,True,0.22,22.04,189.99,0.82,20.68,184.37,9.6,33.78,160.49,0.1518,XLE,0.43,-0.65,clean,1.317,normal,none,88.21236559139784,86.04838709677419,93.10483870967742,89.1,8
COP,129.35,1.7,5.28,17.72,40.7,40.59,26.92,3.1,3.36,2.3,1.0,0.66,3,True,True,True,True,True,7.89,21.99,11.09,8.49,20.63,5.48,17.27,33.73,-18.4,0.9188,XLE,0.87,0.47,clean,1.55,confirmed,none,83.52150537634408,86.04838709677419,96.93548387096774,88.8,11
MRVL,92.36,2.44,1.73,18.73,9.84,22.29,31.22,0.71,10.81,0.53,2.27,3.17,3,True,True,True,True,True,4.35,23.0,15.39,4.94,21.64,9.77,13.72,34.74,-14.11,1.1694,VXUS,0.37,0.46,clean,1.005,normal,none,78.45430107526882,86.04838709677419,97.33870967741936,87.3,12
YOU,53.53,0.13,11.29,63.55,44.75,40.76,108.45,86.22,5.63,0.7,0.91,2.42,3,True,True,True,True,True,13.9,67.82,92.62,14.5,66.46,87.01,23.28,79.56,63.13,-0.2394,XLF,0.38,0.83,clean,1.359,normal,none,86.13575268817203,86.04838709677419,89.19354838709678,87.1,13
TERN,50.03,0.85,7.66,22.44,25.39,563.53,1393.43,9.05,2.93,1.13,22.2,54.88,3,True,True,True,True,True,10.27,26.71,1377.6,10.87,25.35,1371.99,19.65,38.45,1348.11,-0.6318,,,0.24,clean,1.568,confirmed,none,91.3239247311828,86.04838709677419,83.54838709677419,87.0,14
TYRA,36.32,-0.56,-4.23,9.05,42.36,181.73,239.71,7.54,-2.14,4.68,4.29,5.66,4,True,True,True,True,True,-1.62,13.32,223.88,-1.02,11.96,218.27,7.76,25.06,194.39,-0.1757,,,-1.33,clean,1.343,normal,buy_today,72.09677419354838,98.14516129032258,90.16129032258064,86.8,15
EZPW,26.22,1.16,0.19,4.38,36.42,45.42,84.0,0.17,22.92,8.32,1.25,2.31,4,True,True,True,True,True,2.8,8.65,68.17,3.4,7.28,62.56,12.18,20.39,38.68,-0.9529,XLI,0.59,0.1,clean,0.774,normal,none,82.33198924731184,98.14516129032258,77.74193548387098,86.1,16
ULS,87.33,1.51,1.8,11.56,13.49,27.43,63.23,1.19,6.44,1.17,2.03,4.69,3,True,True,True,True,True,4.41,15.83,47.4,5.01,14.47,41.79,13.79,27.57,17.91,-0.2321,XLI,0.33,0.96,clean,1.064,normal,none,81.0013440860215,86.04838709677419,89.35483870967742,85.5,17
EQT,65.35,0.18,1.43,10.71,21.31,30.78,23.58,7.76,7.5,1.99,1.44,1.11,3,True,True,True,True,True,4.04,14.98,7.75,4.64,13.61,2.14,13.42,26.72,-21.74,0.0525,,,0.05,clean,1.08,normal,none,73.83064516129032,86.04838709677419,92.66129032258064,84.2,18
PWR,578.7,1.98,1.24,5.39,35.63,46.13,115.76,0.62,4.36,6.61,1.29,3.25,4,True,True,True,True,True,3.85,9.66,99.93,4.45,8.29,94.31,13.23,21.4,70.43,-1.3577,XLI,0.56,-0.39,clean,1.063,normal,none,86.30376344086021,98.14516129032258,67.41935483870968,84.0,19
TTE,88.78,-0.4,3.18,14.07,35.13,46.09,40.12,-7.89,4.42,2.5,1.31,1.14,3,True,True,True,True,True,5.8,18.34,24.29,6.4,16.97,18.68,15.18,30.08,-5.2,-0.2881,XLE,0.6,-1.14,clean,1.643,confirmed,none,76.86827956989248,86.04838709677419,88.54838709677419,83.8,20
^VIX,26.94,3.02,20.43,28.22,80.68,67.33,57.08,6.76,1.38,2.86,0.83,0.71,2,True,True,True,True,True,23.04,32.49,41.25,23.64,31.13,35.64,32.42,44.23,11.76,14.0393,,,0.81,clean,,normal,none,92.11021505376345,58.9516129032258,100.0,83.7,21
JNJ,235.27,-0.06,-1.19,-4.3,14.0,35.05,43.78,18.72,3.6,-3.26,2.5,3.13,4,False,False,True,True,False,1.42,-0.03,27.95,2.02,-1.39,22.34,10.8,11.71,-1.54,-0.417,XLP,0.45,-0.8,clean,1.031,normal,none,66.36424731182797,98.14516129032258,86.69354838709677,83.7,21
RBKB,15.45,-0.77,0.59,2.18,24.9,30.71,47.28,-0.76,3.72,11.41,1.23,1.9,3,False,True,True,True,False,3.2,6.45,31.45,3.8,5.09,25.84,12.58,18.19,1.96,0.3939,,,0.14,clean,1.677,confirmed,none,70.04704301075269,86.04838709677419,94.75806451612904,83.6,23
