ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,2.0,10,bearish,2.15,0.98,1.9,13.32,9.82,0.25,2.0,0.06,0.07,,,50.0,,,50.0,,,50.0
ACWI,ACWI,3.1,10,bullish,1.36,0.78,0.5,8.58,4.23,-0.25,1.7,-0.26,0.15,,,50.0,,,50.0,,,50.0
ACWX,ACWX,2.0,10,bearish,1.36,0.46,-1.1,6.14,4.05,-0.75,0.91,-0.83,-0.03,,,50.0,,,50.0,,,50.0
AFK,Africa,2.0,10,bearish,0.37,-2.69,-7.59,1.52,-3.91,-2.0,-0.44,-2.0,-1.13,,,50.0,,,50.0,,,50.0
AGF,AGF,0.0,10,bullish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,37.0,,,37.0,,,37.0
AGG,Agg Bond,2.1,10,bullish,-0.5,-0.69,-0.95,-0.1,-1.23,-1.38,-0.24,-1.43,-1.39,,,76.0,,,76.0,,,76.0
AIA,AIA,2.0,10,bearish,2.59,1.31,3.6,16.65,14.56,0.36,1.95,0.27,0.04,,,55.0,,,55.0,,,55.0
AIQ,AIQ,3.5,10,bullish,4.26,3.05,5.03,20.03,9.33,0.16,2.0,0.71,0.74,,,26.0,,,26.0,,,26.0
AIRR,AIRR,3.4,10,bullish,2.97,2.54,3.35,12.46,15.48,0.23,1.25,0.21,0.46,,,37.0,,,37.0,,,37.0
ALAI,ALAI,3.6,10,bullish,2.35,0.96,2.87,19.28,11.83,0.08,1.83,0.11,-0.04,,,4.0,,,4.0,,,4.0
AMG,AMG,0.1,10,bearish,-0.48,1.26,-1.33,6.42,-7.03,-1.84,0.13,-0.78,0.01,,,100.0,,,100.0,,,100.0
AMLP,AMLP,2.0,10,bearish,1.88,3.31,4.91,2.94,7.18,1.0,0.77,2.0,2.0,,,45.0,,,45.0,,,45.0
APIE,APIE,3.0,10,bullish,1.54,0.24,-1.6,5.38,0.83,-1.01,0.77,-0.91,-0.09,,,12.0,,,12.0,,,12.0
