target_date,window,similar_date,correlation
2026-03-20,25Y,2026-03-19,0.9083
2026-03-20,25Y,2026-03-18,0.8922
2026-03-20,25Y,2026-03-17,0.8049
2026-03-20,25Y,2026-03-13,0.7562
2026-03-20,25Y,2026-03-16,0.7185
2026-03-20,25Y,2026-03-12,0.6713
2026-03-20,25Y,2022-05-09,0.6515
2026-03-20,25Y,2022-05-06,0.6473
2026-03-20,25Y,2022-05-05,0.6234
2026-03-20,25Y,2013-06-21,0.6161
2026-03-20,25Y,2013-06-24,0.6148
2026-03-20,25Y,2023-10-03,0.6123
2026-03-20,25Y,2022-05-12,0.6096
2026-03-20,25Y,2013-06-28,0.6002
2026-03-20,25Y,2002-10-10,0.5985
2026-03-20,25Y,2022-04-29,0.5954
2026-03-20,25Y,2022-05-13,0.5882
2026-03-20,25Y,2013-06-20,0.5882
2026-03-20,25Y,2026-03-11,0.5879
2026-03-20,25Y,2013-06-25,0.5878
2026-03-20,25Y,2022-09-26,0.5792
2026-03-20,25Y,2013-06-27,0.5781
2026-03-20,25Y,2013-06-26,0.5712
2026-03-20,25Y,2022-05-02,0.5685
2026-03-20,25Y,2022-05-10,0.5672
2026-03-20,25Y,2005-04-05,0.5655
2026-03-20,25Y,2023-10-04,0.5651
2026-03-20,25Y,2023-08-22,0.564
2026-03-20,25Y,2022-09-27,0.5628
2026-03-20,25Y,2018-02-08,0.5624
2026-03-20,25Y,2005-04-01,0.5608
2026-03-20,25Y,2021-10-06,0.5608
2026-03-20,25Y,2001-03-19,0.5589
2026-03-20,25Y,2023-10-02,0.5527
2026-03-20,25Y,2020-03-18,0.5511
2026-03-20,25Y,2004-05-17,0.5497
2026-03-20,25Y,2021-10-05,0.5492
2026-03-20,25Y,2023-09-29,0.5485
2026-03-20,25Y,2002-09-25,0.5479
2026-03-20,25Y,2002-09-30,0.5469
2026-03-20,25Y,2010-02-11,0.5463
2026-03-20,25Y,2018-02-09,0.5458
2026-03-20,25Y,2020-03-19,0.5453
2026-03-20,25Y,2005-04-04,0.5447
2026-03-20,25Y,2010-02-04,0.5446
2026-03-20,25Y,2018-02-13,0.5445
2026-03-20,25Y,2004-05-07,0.544
2026-03-20,25Y,2005-03-31,0.5433
2026-03-20,25Y,2022-05-11,0.5423
