ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
ADTTF,186.0,11.46,38.89,47.07,155.39,667.33,8799.52,3.39,1.21,3.3,4.29,13.19,4,True,True,True,True,True,135.82,592.41,8531.63,127.84,566.76,8219.27,132.33,538.96,8595.39,0.9475,,,-0.05,clean,,normal,none,strong_buy,86.89179707757542,95.99615631005766,96.34849455477259,6,100.0,94.5,1
ATEX,100.9,48.49,149.94,353.89,299.92,66.31,367.35,3.09,2.36,0.85,0.22,5.54,3,True,True,True,True,True,280.35,-8.61,99.45,272.38,-34.26,-212.9,276.86,-62.06,163.22,1.0455,XLK,0.33,1.86,clean,1.581,confirmed,none,strong_buy,92.57191665904031,81.19795003203075,96.92504804612429,6,100.0,93.4,2
ECPG,90.17,11.87,24.32,61.28,119.02,88.09,287.83,2.05,2.52,1.94,0.74,3.27,4,True,True,True,True,True,99.45,13.17,19.93,91.47,-12.48,-292.42,95.96,-40.28,83.7,0.3602,XLF,0.36,0.53,clean,1.263,normal,none,strong_buy,81.69366401269028,95.99615631005766,88.85329916720052,6,100.0,91.5,3
LLY,1235.56,9.8,33.28,14.37,58.27,441.39,1562.26,3.4,0.43,4.06,7.58,3.54,4,True,True,True,True,True,38.7,366.47,1294.37,30.72,340.82,982.02,35.21,313.03,1358.14,0.84,XLV,0.73,0.57,clean,1.045,normal,none,strong_buy,77.51746438485708,95.99615631005766,95.03523382447149,6,100.0,91.5,3
DVA,234.31,21.93,56.08,104.62,64.36,92.34,209.52,2.56,1.87,0.62,1.43,2.27,3,True,True,True,True,True,44.79,17.43,-58.37,36.81,-8.23,-370.72,41.3,-36.02,5.4,0.7943,,,1.24,clean,0.872,normal,none,strong_buy,86.66910710472528,81.19795003203075,94.49071108263934,6,100.0,91.1,5
MUSA,575.64,6.65,13.41,42.02,36.08,333.43,689.41,2.02,3.13,0.86,9.24,2.07,4,True,True,True,True,True,16.51,258.52,421.52,8.54,232.86,109.17,13.02,205.07,485.29,1.2091,XLE,0.39,0.4,clean,0.995,normal,none,strong_buy,72.39712028309081,95.99615631005766,97.95003203074953,6,100.0,90.5,6
CNO,52.89,12.25,27.14,25.33,38.2,123.83,200.51,2.22,0.93,1.51,3.24,1.62,4,True,True,True,True,True,18.63,48.91,-67.38,10.66,23.26,-379.74,15.14,-4.54,-3.62,0.6139,XLF,0.72,1.94,clean,1.255,normal,none,strong_buy,76.01812025258533,95.99615631005766,92.18449711723254,6,100.0,90.4,7
ENVA,237.0,41.19,70.79,46.33,104.57,608.31,3205.44,1.72,0.65,2.26,5.82,5.27,3,True,True,True,True,True,85.01,533.39,2937.54,77.03,507.74,2625.19,81.51,479.94,3001.31,0.1528,XLF,0.58,2.31,overextended,1.552,confirmed,none,none,91.14426039474085,81.19795003203075,83.27994875080077,6,100.0,90.2,8
NWPX,135.41,10.44,72.65,114.83,216.53,375.46,1187.17,6.96,1.58,1.89,1.73,3.16,4,True,True,True,True,True,196.96,300.54,919.27,188.98,274.89,606.92,193.46,247.09,983.04,-0.3365,XLI,0.57,-0.07,clean,1.542,confirmed,none,strong_buy,90.11927641011563,95.99615631005766,68.28955797565663,6,100.0,89.9,9
AXSM,249.76,7.9,47.14,39.77,136.87,244.69,3417.75,5.97,0.84,3.44,1.79,13.97,3,True,True,True,True,True,117.31,169.77,3149.85,109.33,144.12,2837.5,113.81,116.32,3213.62,0.423,XLV,0.36,0.02,clean,1.564,confirmed,none,strong_buy,84.1615569994814,81.19795003203075,89.94234465086483,6,100.0,89.5,10
DK,52.32,9.75,15.52,75.69,126.2,148.43,321.6,1.59,4.88,1.67,1.18,2.17,3,True,True,True,True,True,106.63,73.52,53.7,98.65,47.86,-258.65,103.14,20.07,117.47,1.0862,XLE,0.56,0.06,clean,0.867,normal,none,strong_buy,79.61166529392025,81.19795003203075,97.05317104420243,6,100.0,89.5,10
WEBC,315.0,2.61,21.15,40.0,66.67,202.88,840.3,8.12,1.89,1.67,3.04,4.14,5,True,True,True,True,True,47.1,127.97,572.4,39.12,102.32,260.05,43.6,74.52,636.17,0.2588,,,-0.29,clean,,normal,none,strong_buy,74.09780055519965,99.67969250480462,86.22677770659834,6,100.0,89.4,12
VLO,266.22,2.85,8.4,61.04,84.13,242.54,406.51,2.95,7.26,1.38,2.88,1.68,4,True,True,True,True,True,64.56,167.62,138.61,56.59,141.97,-173.74,61.07,114.17,202.38,0.7817,XLE,0.71,-0.35,clean,0.923,normal,none,strong_buy,70.33037430218724,95.99615631005766,94.2985265855221,6,100.0,89.2,13
ANAB,67.33,30.31,61.81,124.66,325.33,285.62,,2.04,2.02,2.61,0.88,,3,True,True,True,True,True,305.76,210.71,,297.79,185.06,,302.27,157.26,,1.0336,,,0.75,clean,0.846,normal,none,none,94.76983618559532,81.19795003203075,96.8609865470852,5,83.33333333333334,89.0,14
CB,359.3,14.24,9.91,15.88,26.6,126.05,189.9,0.7,1.6,1.68,4.74,1.51,4,True,True,True,True,True,7.03,51.13,-78.0,-0.94,25.48,-390.35,3.54,-2.32,-14.23,1.1512,XLP,0.39,2.83,overextended,0.996,normal,none,none,67.02053018516824,95.99615631005766,97.69378603459322,6,100.0,88.8,15
LQDA,81.23,29.88,115.75,158.69,566.37,2681.85,,3.87,1.37,3.57,4.74,,3,True,True,True,True,True,546.8,2606.93,,538.82,2581.28,,543.3,2553.48,,0.4244,,,0.52,clean,1.405,normal,none,none,96.74659101308684,81.19795003203075,90.00640614990391,5,83.33333333333334,88.3,16
