ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
CLMT,31.66,2.82,12.9,4.75,60.61,68.21,158.85,4.58,0.37,12.75,1.13,2.62,4,True,True,True,True,True,14.81,12.47,146.96,16.04,12.22,142.46,13.16,18.37,110.44,0.7245,,,1.29,clean,0.856,normal,none,94.53419493807216,98.86914378029078,95.96122778675283,96.5,1
DOW,40.85,3.51,11.47,36.64,77.17,84.03,14.83,3.27,3.19,2.11,1.09,0.19,4,True,True,True,True,True,13.39,44.35,2.94,14.62,44.1,-1.56,11.74,50.25,-33.58,2.4685,XLB,0.54,0.84,clean,0.89,normal,none,88.01830910070004,98.86914378029078,98.70759289176091,95.2,2
APA,43.96,2.72,12.41,51.08,80.48,80.63,108.36,4.56,4.12,1.58,1.0,1.35,3,True,True,True,True,True,14.33,58.79,96.48,15.56,58.55,91.97,12.68,64.7,59.95,2.6133,XLE,0.73,1.26,clean,1.328,normal,none,95.57754442649434,89.21647819063004,98.86914378029078,94.6,3
DVN,51.91,1.09,6.68,21.68,43.4,45.16,38.54,6.12,3.25,2.0,1.04,0.89,4,True,True,True,True,True,8.59,29.39,26.66,9.82,29.15,22.15,6.94,35.3,-9.87,1.2158,XLE,0.73,0.52,clean,1.057,normal,none,87.38556812062467,98.86914378029078,96.8497576736672,94.4,4
REX,47.14,6.94,21.78,31.86,38.12,53.2,144.12,3.14,1.46,1.2,1.4,3.78,3,True,True,True,True,True,23.69,39.57,132.24,24.92,39.32,127.73,22.04,45.48,95.71,1.5042,,,3.66,overextended,1.32,normal,none,95.11308562197092,89.21647819063004,97.65751211631664,94.0,5
GPRE,17.19,4.2,10.93,21.08,71.42,87.09,237.8,2.6,1.93,3.39,1.22,3.33,3,True,True,True,True,True,12.84,28.79,225.91,14.07,28.55,221.41,11.19,34.7,189.39,-0.0842,XLE,0.45,0.48,clean,0.996,normal,none,97.11900915455037,89.21647819063004,91.92245557350566,92.8,6
SYRE,47.68,0.35,15.6,10.51,44.28,205.48,180.17,44.93,0.67,4.21,4.64,4.07,4,True,True,True,True,True,17.51,18.22,168.29,18.74,17.97,163.78,15.87,24.13,131.76,-0.5563,VXUS,0.42,1.87,clean,1.119,normal,none,93.41007000538502,98.86914378029078,85.86429725363489,92.7,7
TTE,90.56,0.68,2.04,14.73,38.18,45.08,39.6,3.01,7.22,2.59,1.18,1.04,4,True,True,True,True,True,3.95,22.45,27.72,5.18,22.2,23.21,2.31,28.35,-8.81,0.2238,XLE,0.59,0.19,clean,1.142,normal,none,83.25255788906838,98.86914378029078,94.50726978998385,92.2,8
OXY,65.33,1.51,7.61,27.03,63.32,39.03,31.32,5.05,3.55,2.34,0.62,0.49,3,True,True,True,True,True,9.52,34.74,19.43,10.75,34.49,14.93,7.88,40.64,-17.09,2.7359,XLE,0.62,1.3,clean,1.137,normal,none,87.64135702746364,89.21647819063004,98.94991922455574,91.9,9
BG,128.92,2.51,9.12,7.96,45.36,62.39,73.77,3.63,0.87,5.7,1.38,1.63,3,True,True,True,True,True,11.03,15.67,61.89,12.26,15.42,57.38,9.38,21.57,25.36,0.1229,XLB,0.61,0.71,clean,0.89,normal,none,91.70032310177707,89.21647819063004,93.94184168012924,91.6,10
