ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
OCC,20.97,4.07,5.91,50.86,151.74,374.43,623.1,1.45,8.61,2.98,2.47,4.11,4,True,True,True,True,True,4.11,52.15,601.66,2.72,51.12,588.75,8.26,62.54,600.62,2.3789,,,0.45,clean,0.592,thin,none,94.68198255690278,97.60689215060626,98.02169751116784,96.8,1
ADTTF,209.0,3.6,7.01,22.94,56.06,60.98,273.88,1.95,3.27,2.44,1.09,4.89,4,True,True,True,True,True,5.21,24.22,252.44,3.82,23.2,239.52,9.36,34.62,251.4,3.9959,,,0.18,clean,2.921,confirmed,none,89.68836417783452,97.60689215060626,99.4256541161455,95.6,2
ATEX,102.94,4.78,28.71,60.79,182.1,368.33,300.86,6.0,2.12,3.0,2.02,1.65,3,True,True,True,True,True,26.91,62.08,279.41,25.52,61.05,266.5,31.06,72.47,278.37,2.9892,VGK,0.33,2.69,overextended,1.66,confirmed,none,97.45266964475644,86.69432035737077,98.91512444160817,94.4,3
MRNA,70.03,0.47,14.8,48.4,45.2,124.46,157.84,31.27,3.27,0.93,2.75,3.49,4,True,True,True,True,True,13.01,49.68,136.4,11.62,48.66,123.48,17.16,60.07,135.36,3.0457,LQD,0.39,2.03,overextended,1.362,normal,none,86.2582429270368,97.60689215060626,99.04275686024249,94.3,4
MBX,55.2,2.51,18.99,75.41,105.05,78.64,413.49,7.58,3.97,1.39,0.75,3.94,3,True,True,True,True,True,17.19,76.69,392.04,15.8,75.66,379.13,21.34,87.08,391.01,2.9905,LQD,0.51,0.57,clean,1.959,confirmed,none,93.708785364816,86.69432035737077,98.97894065092534,93.1,5
SPHR,173.03,0.4,9.37,24.95,62.35,85.2,307.42,23.41,2.66,2.5,1.37,4.93,4,True,True,True,True,True,7.58,26.23,285.97,6.19,25.21,273.06,11.73,36.62,284.94,0.9381,XLC,0.47,0.98,clean,1.174,normal,none,85.74239523505638,97.60689215060626,91.83152520740268,91.7,6
LQDA,79.73,6.14,7.69,28.89,126.63,131.71,508.63,1.25,3.76,4.38,1.04,4.02,4,True,True,True,True,True,5.89,30.17,487.18,4.5,29.15,474.27,10.04,40.56,486.14,0.2958,,,-0.03,clean,1.272,normal,none,94.90533928951288,97.60689215060626,82.19527760051054,91.6,7
ANAB,67.5,2.32,13.58,21.25,82.83,102.1,350.6,5.85,1.56,3.9,1.23,4.23,4,True,True,True,True,True,11.78,22.53,329.16,10.39,21.51,316.24,15.93,32.92,328.12,0.3634,,,1.24,clean,1.048,normal,none,92.09742607955752,97.60689215060626,83.28015315890237,91.0,8
GLUE,24.2,1.26,16.85,22.78,55.83,39.97,426.09,13.43,1.35,2.45,0.72,7.63,3,True,True,True,True,True,15.05,24.06,404.64,13.66,23.04,391.73,19.21,34.45,403.61,2.2501,XLY,0.31,1.48,clean,2.532,confirmed,none,87.84833014252287,86.69432035737077,97.83024888321634,90.8,9
FLXS,74.48,1.96,11.76,29.26,66.29,82.5,103.61,6.01,2.49,2.27,1.24,1.56,3,True,True,True,True,True,9.97,30.54,82.16,8.58,29.52,69.25,14.12,40.93,81.13,1.6103,,,1.16,clean,1.226,normal,none,88.79493724739416,86.69432035737077,95.788130185067,90.4,10
