target_date,section,similar_date,score,event,fwd_5d,fwd_10d,fwd_21d
2026-03-31,25Y_broad,2023-10-12,0.5728,,,,
2026-03-31,25Y_broad,2021-10-01,0.5722,,,,
2026-03-31,25Y_broad,2010-06-02,0.5701,,,,
2026-03-31,25Y_broad,2023-10-10,0.5697,,,,
2026-03-31,25Y_broad,2020-03-27,0.5689,,,,
2026-03-31,25Y_broad,2007-08-03,0.5688,,,,
2026-03-31,25Y_broad,2023-08-28,0.5688,,,,
2026-03-31,25Y_broad,2008-10-22,0.5683,,,,
2026-03-31,25Y_broad,2004-05-05,0.5673,,,,
2026-03-31,25Y_broad,2015-09-02,0.5672,,,,
2026-03-31,25Y_broad,2020-03-19,0.5671,,,,
2026-03-31,25Y_broad,2018-10-19,0.5668,,,,
2026-03-31,25Y_broad,2022-05-20,0.5668,,,,
2026-03-31,25Y_broad,2021-12-03,0.5666,,,,
2026-03-31,25Y_broad,2004-05-20,0.5664,,,,
2026-03-31,25Y_broad,2004-08-03,0.5664,,,,
2026-03-31,25Y_broad,2002-09-26,0.5647,,,,
2026-03-31,25Y_broad,2016-01-21,0.5634,,,,
2026-03-31,25Y_broad,2013-07-03,0.5633,,,,
2026-03-31,25Y_broad,2010-05-27,0.5608,,,,
2026-03-31,25Y_broad,2004-05-21,0.5605,,,,
2026-03-31,25Y_broad,2021-09-28,0.5601,,,,
2026-03-31,25Y_broad,2024-12-30,0.5581,,,,
2026-03-31,25Y_broad,2013-07-02,0.5576,,,,
2026-03-31,25Y_broad,2011-09-30,0.5561,,,,
2026-03-31,25Y_broad,2020-03-06,0.5557,,,,
2026-03-31,25Y_broad,2021-09-29,0.5556,,,,
2026-03-31,25Y_broad,2022-02-03,0.5556,,,,
2026-03-31,SPY_deep,2008-10-13,0.6822,GFC,-2.51,-17.17,-11.43
2026-03-31,SPY_deep,2026-03-27,0.6654,,,,
2026-03-31,SPY_deep,2004-08-12,0.6632,,2.55,3.85,6.03
2026-03-31,SPY_deep,2014-02-06,0.6605,,3.12,3.61,6.02
2026-03-31,SPY_deep,2024-12-31,0.6418,,0.58,0.95,1.99
2026-03-31,SPY_deep,1999-09-28,0.6333,,1.78,2.53,1.39
2026-03-31,SPY_deep,2012-11-16,0.628,,3.43,3.73,6.6
2026-03-31,SPY_deep,1994-11-29,0.626,Bond Massacre / Tequila,-0.04,-0.31,0.99
2026-03-31,SPY_deep,1998-08-07,0.6194,Asian Crisis / LTCM,-2.75,-0.52,-5.62
2026-03-31,SPY_deep,1998-08-13,0.6152,Asian Crisis / LTCM,1.92,-3.38,-3.67
2026-03-31,SPY_deep,2004-03-22,0.6123,,2.68,5.13,2.75
2026-03-31,SPY_deep,2016-01-15,0.6036,China Deval / Oil Crash,-0.09,3.11,2.7
2026-03-31,SPY_deep,2012-11-15,0.5988,,4.16,4.75,5.95
2026-03-31,SPY_deep,2016-01-19,0.5899,China Deval / Oil Crash,1.14,1.12,2.14
2026-03-31,SPY_deep,1998-08-10,0.5856,Asian Crisis / LTCM,-0.11,0.69,-7.37
2026-03-31,SPY_deep,2025-01-10,0.585,,2.94,3.25,4.28
2026-03-31,SPY_deep,2000-02-18,0.5843,,0.61,3.28,10.26
2026-03-31,SPY_deep,2001-02-28,0.572,Dot-com Crash,2.44,-5.08,-6.83
2026-03-31,SPY_deep,2024-12-30,0.5696,,0.07,0.78,2.31
2026-03-31,SPY_deep,2004-03-23,0.5691,,3.21,4.97,4.38
2026-03-31,SPY_deep,2021-12-06,0.5677,,1.7,-0.83,2.09
2026-03-31,SPY_deep,2015-08-27,0.5559,China Deval / Oil Crash,-1.87,-1.27,-5.65
2026-03-31,SPY_deep,2026-03-25,0.5546,,,,
2026-03-31,SPY_deep,2001-09-24,0.5546,Dot-com Crash,3.55,5.79,8.15
2026-03-31,SPY_deep,2025-01-13,0.5512,,3.73,3.98,3.78
2026-03-31,SPY_deep,1996-07-24,0.5499,,2.04,5.95,7.02
2026-03-31,SPY_deep,2005-03-29,0.5493,,1.42,1.86,-0.76
2026-03-31,SPY_deep,1998-06-03,0.5467,Asian Crisis / LTCM,3.36,3.33,6.45
2026-03-31,SPY_deep,1996-07-12,0.5464,,-0.91,-1.3,3.31
2026-03-31,SPY_deep,2015-09-03,0.5429,China Deval / Oil Crash,0.61,-0.05,1.49
2026-03-31,SPY_deep,2002-09-25,0.5426,Dot-com Crash,-1.42,-7.41,4.75
2026-03-31,SPY_deep,2026-03-20,0.5382,,-2.23,,
2026-03-31,SPY_deep,2014-10-02,0.5381,,-0.84,-4.17,3.75
2026-03-31,SPY_deep,2000-05-10,0.5293,Dot-com Crash,5.09,1.53,6.12
2026-03-31,SPY_deep,2002-07-01,0.5275,Dot-com Crash,-1.47,-6.67,-6.05
2026-03-31,SPY_deep,2004-07-26,0.527,,2.13,-1.61,1.47
2026-03-31,SPY_deep,1999-08-10,0.526,,4.64,6.46,4.73
2026-03-31,SPY_deep,2006-05-19,0.5243,,1.01,0.02,-2.37
2026-03-31,SPY_deep,2018-10-30,0.5234,Fed Tightening Selloff,2.74,1.6,2.32
2026-03-31,SPY_deep,2014-10-17,0.5227,,4.22,7.0,8.44
2026-03-31,SPY_deep,2014-09-30,0.5219,,-1.91,-4.73,0.55
2026-03-31,SPY_deep,1997-04-04,0.5202,,-3.24,0.95,9.94
2026-03-31,SPY_deep,2008-07-03,0.5193,GFC,-1.96,-0.26,-1.05
2026-03-31,SPY_deep,2026-03-23,0.5192,,-3.55,,
2026-03-31,SPY_deep,1996-04-08,0.5191,,-0.22,0.99,-0.64
2026-03-31,SPY_deep,2008-07-07,0.5166,GFC,-1.84,0.82,2.67
2026-03-31,SPY_deep,1999-08-11,0.5163,,2.64,6.27,4.35
2026-03-31,SPY_deep,2023-10-02,0.5144,,1.17,2.04,-2.13
2026-03-31,SPY_deep,2004-07-09,0.514,,-0.91,-2.48,-4.23
2026-03-31,SPY_deep,2004-07-16,0.5133,,-1.58,0.12,-2.18
2026-03-31,SPY_deep,2002-07-25,0.5118,Dot-com Crash,5.69,8.27,12.62
2026-03-31,SPY_deep,2000-10-18,0.5111,Dot-com Crash,1.53,6.12,2.33
2026-03-31,SPY_deep,2022-05-19,0.5101,Inflation / Rate Hike Bear,4.07,5.41,-3.69
2026-03-31,SPY_deep,2005-10-13,0.5092,,0.2,0.57,5.39
2026-03-31,SPY_deep,2011-06-10,0.5068,,-0.43,-0.62,2.98
2026-03-31,SPY_deep,2014-01-31,0.5042,,0.84,3.28,5.28
2026-03-31,SPY_deep,2012-11-14,0.5032,,2.59,4.55,4.54
2026-03-31,SPY_deep,2001-09-25,0.5013,Dot-com Crash,3.76,4.14,6.75
2026-03-31,SPY_deep,1998-08-14,0.501,Asian Crisis / LTCM,2.29,-2.59,-1.95
2026-03-31,SPY_deep,1996-07-19,0.4998,,-0.39,4.05,4.55
2026-03-31,SPY_deep,1999-09-22,0.4996,,-2.91,1.55,-1.23
2026-03-31,SPY_deep,2013-08-27,0.4996,,1.48,3.72,3.89
2026-03-31,SPY_deep,2008-01-24,0.4973,GFC,1.76,-0.79,1.73
2026-03-31,SPY_deep,2012-11-07,0.4966,,-2.71,-0.19,1.93
2026-03-31,SPY_deep,2026-03-13,0.4964,,-2.07,-4.26,
2026-03-31,SPY_deep,2025-03-14,0.4957,,0.21,-1.27,-4.21
2026-03-31,SPY_deep,2008-01-16,0.4942,GFC,-1.45,0.28,-1.34
2026-03-31,SPY_deep,1998-08-12,0.4936,Asian Crisis / LTCM,1.29,0.17,-6.44
2026-03-31,SPY_deep,2002-09-27,0.4935,Dot-com Crash,-2.36,1.7,8.29
2026-03-31,SPY_deep,2014-10-06,0.4933,,-4.52,-3.05,2.44
2026-03-31,SPY_deep,2001-03-19,0.4933,Dot-com Crash,-1.2,-2.68,5.67
2026-03-31,SPY_deep,2000-05-09,0.4921,Dot-com Crash,3.81,-2.34,3.96
2026-03-31,SPY_deep,2011-08-11,0.4907,US Downgrade / Euro Crisis,-2.4,-0.89,-0.56
2026-03-31,SPY_deep,2007-08-03,0.4901,,0.63,0.63,3.67
2026-03-31,SPY_deep,2025-03-06,0.4899,,-3.72,-1.26,-11.77
2026-03-31,SPY_deep,2018-12-27,0.4893,Fed Tightening Selloff,1.74,4.4,6.18
2026-03-31,SPY_deep,2026-03-19,0.4892,,-2.23,,
2026-03-31,SPY_deep,2008-01-10,0.4891,GFC,-5.56,-5.84,-5.34
2026-03-31,SPY_deep,2018-10-23,0.4879,Fed Tightening Selloff,-2.13,0.55,-3.14
2026-03-31,SPY_deep,2023-10-03,0.4862,,3.07,3.42,0.25
2026-03-31,SPY_deep,2019-01-03,0.4861,,6.01,7.68,11.36
2026-03-31,SPY_deep,2014-02-05,0.4857,,3.94,5.1,7.47
2026-03-31,SPY_deep,2005-10-18,0.4854,,1.61,2.27,4.81
2026-03-31,SPY_deep,2008-07-10,0.4853,GFC,-0.08,0.17,3.25
2026-03-31,SPY_deep,2000-02-22,0.4847,,1.83,1.54,11.2
2026-03-31,SPY_deep,2021-09-29,0.4845,,0.1,0.17,5.49
2026-03-31,SPY_deep,2021-12-03,0.4838,,3.82,1.42,5.32
2026-03-31,SPY_deep,2004-03-19,0.4834,,-0.03,3.22,0.77
2026-03-31,SPY_deep,1996-07-23,0.4833,,1.5,5.89,6.22
2026-03-31,SPY_deep,2014-10-03,0.4825,,-3.04,-4.1,2.67
2026-03-31,SPY_deep,2022-03-14,0.4823,Inflation / Rate Hike Bear,6.57,9.33,5.11
2026-03-31,SPY_deep,1996-01-16,0.4822,,0.95,3.58,7.84
2026-03-31,SPY_deep,2007-08-06,0.4818,,-0.67,-1.07,1.08
2026-03-31,SPY_deep,1996-06-19,0.4816,,-0.35,0.99,-4.01
2026-03-31,SPY_deep,1998-09-10,0.4805,Asian Crisis / LTCM,3.55,5.97,0.03
2026-03-31,SPY_deep,2014-10-09,0.4802,,-3.36,1.14,5.5
2026-03-31,SPY_deep,2008-01-15,0.4797,GFC,-3.12,-2.36,-2.17
2026-03-31,SPY_deep,2023-09-29,0.4796,,0.48,0.94,-2.78
2026-03-31,SPY_deep,2004-07-19,0.4782,,-1.35,0.75,-1.21
2026-03-31,SPY_deep,2000-02-17,0.4781,,-3.58,2.06,5.72
