ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
PBR,XLE,30.0,82.2,4.0,91.8,,,,,,,7.0,,,83.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
XOP,XLE,43.0,79.9,69.0,84.0,,,,,,5.0,,,,81.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
NORW,VXUS,58.0,77.5,50.0,85.3,,,,,,4.2,,,,85.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
DBC,IAU,61.0,77.2,73.0,83.8,,,,,,3.5,,,,86.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
HAL,XLE,75.0,75.7,121.0,80.8,,,,,,,6.0,,,84.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
BG,XLB,101.0,72.8,27.0,87.5,,,,,,,6.0,,,80.3,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Consumer Defensive
TNGX,--,1.0,98.5,72.0,83.9,,,,,,,,,,86.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CIEN,XLK,4.0,93.9,69.0,84.0,,,,,,,2.0,,,88.8,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
GPRE,XLE,6.0,91.7,73.0,83.8,,,,,,,,,,81.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TERN,--,7.0,91.6,104.0,82.1,,,,,,,,,,91.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
REX,XLF,8.0,91.5,22.0,88.2,,,,,,,,,,90.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
LINC,--,9.0,91.4,1.0,94.5,,,,,,,,,,80.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
LBRT,XLI,10.0,90.1,148.0,79.4,,,,,,,,,,85.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MNMD,--,11.0,89.5,67.0,84.1,,,,,,,,,,83.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
FANG,XLE,12.0,87.6,82.0,83.4,,,,,,,2.0,,,89.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
NYT,XLC,13.0,87.4,3.0,92.0,,,,,,,4.0,,,86.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Communication Services
PWR,XLI,14.0,86.7,9.0,91.3,,,,,,,3.0,,,88.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
EZPW,XLI,14.0,86.7,2.0,92.3,,,,,,,,,,86.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
WELL,XLRE,16.0,86.0,18.0,88.6,,,,,,,1.0,,,80.7,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Real Estate
XLU,XLU,17.0,84.1,33.0,86.7,,,,,,3.6,,,,76.8,CAUTION,bearish,3,"['ranker', 'ranker_long', 'secrot']",
VPU,XLU,19.0,83.6,38.0,86.2,,,,,,3.9,,,,77.4,CAUTION,bearish,3,"['ranker', 'ranker_long', 'secrot']",
BNO,XLE,21.0,83.3,24.0,88.1,,,,,,4.2,,,,74.3,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
NEE,XLU,23.0,83.0,56.0,84.7,,,,,,,5.0,,,63.2,CAUTION,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Utilities
