ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,2.6,10,bullish,-0.46,1.72,6.53,10.94,13.27,0.91,1.46,1.39,0.33,,,14.0,,,14.0,,,14.0
ACWI,ACWI,4.3,10,bullish,0.72,1.77,3.37,5.28,7.55,0.4,0.85,1.01,0.74,,,14.0,,,14.0,,,14.0
ACWX,ACWX,0.3,10,bullish,-0.37,0.84,2.42,2.61,3.3,-0.93,0.08,0.52,0.15,,,14.0,,,14.0,,,14.0
AFK,Africa,3.0,10,bearish,-3.36,-1.0,3.8,-1.66,-2.49,-1.75,-0.93,0.45,-0.59,,,14.0,,,14.0,,,14.0
AGF,AGF,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,,,,,,,
AGG,Agg Bond,2.0,10,bearish,-0.28,-0.31,-0.46,-0.98,-2.02,-1.93,-1.29,-0.73,-0.69,,,14.0,,,14.0,,,14.0
AIA,AIA,3.6,10,bullish,-0.41,3.22,10.81,16.85,22.81,1.5,1.83,1.86,0.59,,,14.0,,,14.0,,,14.0
AIQ,AIQ,7.9,10,bullish,-0.67,4.07,11.72,18.42,26.86,1.86,2.0,2.0,0.99,,,14.0,,,14.0,,,14.0
AIRR,AIRR,5.1,10,bullish,0.54,1.6,3.32,8.12,11.79,-0.34,0.53,0.24,0.16,,,14.0,,,14.0,,,14.0
ALAI,ALAI,6.7,10,bullish,1.87,4.26,10.19,12.95,26.8,1.01,1.02,1.66,0.98,,,14.0,,,14.0,,,14.0
AMG,AMG,3.4,10,bullish,0.27,1.46,2.52,0.32,-8.16,-1.94,-0.68,0.05,0.09,,,14.0,,,14.0,,,14.0
AMLP,AMLP,3.7,10,bullish,0.8,0.96,-0.46,4.95,7.16,0.95,1.54,-0.45,0.52,,,14.0,,,14.0,,,14.0
APIE,APIE,0.1,10,bullish,0.29,0.0,1.52,1.43,-0.78,-1.3,-0.12,0.25,-0.2,,,14.0,,,14.0,,,14.0
APO,APO,8.7,10,bullish,3.88,6.05,5.28,12.43,8.1,0.87,1.17,0.76,1.25,,,14.0,,,14.0,,,14.0
ARES,ARES,6.1,10,bullish,3.15,4.37,9.48,7.75,-4.04,0.06,0.74,1.3,0.88,,,14.0,,,14.0,,,14.0
ARGT,ARGT,0.0,10,bearish,-0.77,-3.29,-1.79,-4.7,-1.98,-0.36,-0.55,-0.3,-0.64,,,14.0,,,14.0,,,14.0
ARKF,ARKF,2.8,10,bullish,-1.29,-0.69,1.92,-1.01,13.58,0.3,-0.28,0.17,-0.21,,,14.0,,,14.0,,,14.0
ARKG,ARKG,1.3,10,bullish,-2.54,-3.95,-2.31,-2.54,4.78,-0.15,-0.61,-0.55,-0.91,,,14.0,,,14.0,,,14.0
ARKK,ARKK,3.2,10,bullish,-2.54,0.09,2.85,0.68,13.95,0.11,-0.34,0.14,-0.17,,,14.0,,,14.0,,,14.0
ARKQ,ARKQ,4.7,10,bullish,0.28,5.44,6.83,8.94,14.07,-0.14,0.35,0.69,0.96,,,14.0,,,14.0,,,14.0
ARKW,ARKW,5.9,10,bullish,-0.79,1.29,7.78,8.62,22.23,0.48,0.44,0.9,0.13,,,14.0,,,14.0,,,14.0
ARKX,ARKX,3.6,10,bullish,0.6,6.88,6.39,7.01,13.44,-0.13,0.17,0.63,1.27,,,14.0,,,14.0,,,14.0
ARTY,ARTY,9.6,10,bullish,-1.07,3.44,10.7,20.91,35.01,1.9,1.57,1.3,0.5,,,14.0,,,14.0,,,14.0
ASEA,ASEA,3.0,10,bearish,0.86,1.01,2.1,-0.5,-1.58,-2.0,-0.69,0.57,0.35,,,14.0,,,14.0,,,14.0
ASHR,ASHR,1.1,10,bullish,-1.01,1.66,2.32,5.21,6.86,0.02,0.7,0.39,0.51,,,14.0,,,14.0,,,14.0
AVDE,AVDE,2.0,10,bearish,-0.19,1.03,1.61,0.91,0.91,-1.53,-0.4,0.21,0.26,,,14.0,,,14.0,,,14.0
AVDV,AVDV,2.0,10,bullish,0.21,2.16,3.74,3.55,2.61,-1.58,0.03,0.71,0.63,,,14.0,,,14.0,,,14.0
