target_date,window,similar_date,correlation
2026-03-31,25Y,2026-03-30,0.9445
2026-03-31,25Y,2026-03-27,0.921
2026-03-31,25Y,2026-03-25,0.8134
2026-03-31,25Y,2026-03-26,0.7999
2026-03-31,25Y,2026-03-20,0.7375
2026-03-31,25Y,2026-03-24,0.7271
2026-03-31,25Y,2026-03-23,0.7248
2026-03-31,25Y,2026-03-18,0.7005
2026-03-31,25Y,2026-03-13,0.6978
2026-03-31,25Y,2022-05-16,0.6943
2026-03-31,25Y,2026-03-19,0.6923
2026-03-31,25Y,2026-03-12,0.6727
2026-03-31,25Y,2022-05-13,0.6622
2026-03-31,25Y,2022-05-12,0.6602
2026-03-31,25Y,2021-10-06,0.6563
2026-03-31,25Y,2022-05-09,0.652
2026-03-31,25Y,2022-05-18,0.6447
2026-03-31,25Y,2026-03-16,0.6442
2026-03-31,25Y,2022-05-19,0.6423
2026-03-31,25Y,2004-05-17,0.6388
2026-03-31,25Y,2008-07-03,0.6362
2026-03-31,25Y,2024-12-31,0.6357
2026-03-31,25Y,2025-01-02,0.6303
2026-03-31,25Y,2008-06-30,0.626
2026-03-31,25Y,2021-10-05,0.6257
2026-03-31,25Y,2022-04-29,0.6197
2026-03-31,25Y,2004-05-06,0.6173
2026-03-31,25Y,2005-04-05,0.6164
2026-03-31,25Y,2026-03-17,0.6137
2026-03-31,25Y,2008-07-07,0.613
2026-03-31,25Y,2004-05-18,0.6128
2026-03-31,25Y,2020-03-23,0.6128
2026-03-31,25Y,2022-05-06,0.6114
2026-03-31,25Y,2008-07-01,0.611
2026-03-31,25Y,2008-07-02,0.6099
2026-03-31,25Y,2021-10-07,0.6097
2026-03-31,25Y,2020-03-24,0.6086
2026-03-31,25Y,2022-05-17,0.6075
2026-03-31,25Y,2023-10-13,0.6059
2026-03-31,25Y,2002-09-30,0.6047
2026-03-31,25Y,2010-05-28,0.6032
2026-03-31,25Y,2010-06-01,0.6024
2026-03-31,25Y,2013-06-28,0.6014
2026-03-31,25Y,2021-12-06,0.6013
2026-03-31,25Y,2022-05-02,0.5997
2026-03-31,25Y,2005-04-01,0.599
2026-03-31,25Y,2010-02-11,0.5975
2026-03-31,25Y,2018-02-13,0.5966
2026-03-31,25Y,2010-02-16,0.5957
2026-03-31,25Y,2025-01-10,0.5954
2026-03-31,25Y,2025-01-13,0.5931
2026-03-31,25Y,2011-11-29,0.592
2026-03-31,25Y,2010-02-18,0.5916
2026-03-31,25Y,2020-03-25,0.5906
2026-03-31,25Y,2023-08-24,0.5905
2026-03-31,25Y,2022-05-05,0.59
2026-03-31,25Y,2021-10-08,0.59
2026-03-31,25Y,2016-01-19,0.5891
2026-03-31,25Y,2023-08-22,0.5891
2026-03-31,25Y,2005-03-31,0.5876
2026-03-31,25Y,2022-05-03,0.5874
2026-03-31,25Y,2010-02-04,0.5864
2026-03-31,25Y,2021-10-01,0.5864
2026-03-31,25Y,2005-04-04,0.5858
2026-03-31,25Y,2010-02-17,0.5848
2026-03-31,25Y,2018-02-12,0.5842
2026-03-31,25Y,2006-05-30,0.584
2026-03-31,25Y,2004-05-20,0.5807
2026-03-31,25Y,2020-03-19,0.58
2026-03-31,25Y,2016-01-25,0.5795
2026-03-31,25Y,2013-06-27,0.5787
2026-03-31,25Y,2011-11-28,0.5784
2026-03-31,25Y,2016-01-27,0.5778
2026-03-31,25Y,2007-08-03,0.5774
2026-03-31,25Y,2020-03-20,0.5774
2026-03-31,25Y,2016-01-21,0.5761
2026-03-31,25Y,2010-02-12,0.5759
2026-03-31,25Y,2015-09-02,0.5756
2026-03-31,25Y,2021-12-03,0.5752
2026-03-31,25Y,2018-02-09,0.5728
2026-03-31,25Y,2004-08-03,0.5718
2026-03-31,25Y,2023-10-12,0.5717
2026-03-31,25Y,2023-10-03,0.5711
2026-03-31,25Y,2018-10-19,0.5708
2026-03-31,25Y,2008-10-22,0.5693
2026-03-31,25Y,2021-09-28,0.5691
2026-03-31,25Y,2021-09-29,0.5682
2026-03-31,25Y,2011-10-03,0.5676
2026-03-31,25Y,2004-05-21,0.567
2026-03-31,25Y,2024-12-30,0.5666
2026-03-31,25Y,2004-05-07,0.5663
2026-03-31,25Y,2014-10-07,0.5658
2026-03-31,25Y,2014-09-30,0.5657
2026-03-31,25Y,2020-03-06,0.5655
2026-03-31,25Y,2004-05-05,0.5652
2026-03-31,25Y,2004-05-14,0.5651
2026-03-31,25Y,2018-03-27,0.5649
2026-03-31,25Y,2002-10-01,0.564
2026-03-31,25Y,2013-07-03,0.5635
2026-03-31,25Y,2010-06-02,0.5617
2026-03-31,5Y,2026-03-30,0.9445
2026-03-31,5Y,2026-03-27,0.921
2026-03-31,5Y,2026-03-25,0.8134
2026-03-31,5Y,2026-03-26,0.7999
2026-03-31,5Y,2026-03-20,0.7375
2026-03-31,5Y,2026-03-24,0.7271
2026-03-31,5Y,2026-03-23,0.7248
2026-03-31,5Y,2026-03-18,0.7005
2026-03-31,5Y,2026-03-13,0.6978
2026-03-31,5Y,2022-05-16,0.6943
2026-03-31,5Y,2026-03-19,0.6923
2026-03-31,5Y,2026-03-12,0.6727
2026-03-31,5Y,2022-05-13,0.6622
2026-03-31,5Y,2022-05-12,0.6602
2026-03-31,5Y,2021-10-06,0.6563
2026-03-31,5Y,2022-05-09,0.652
2026-03-31,5Y,2022-05-18,0.6447
2026-03-31,5Y,2026-03-16,0.6442
2026-03-31,5Y,2022-05-19,0.6423
2026-03-31,5Y,2024-12-31,0.6357
2026-03-31,5Y,2025-01-02,0.6303
2026-03-31,5Y,2021-10-05,0.6257
2026-03-31,5Y,2022-04-29,0.6197
2026-03-31,5Y,2026-03-17,0.6137
2026-03-31,5Y,2022-05-06,0.6114
2026-03-31,5Y,2021-10-07,0.6097
2026-03-31,5Y,2022-05-17,0.6075
2026-03-31,5Y,2023-10-13,0.6059
2026-03-31,5Y,2021-12-06,0.6013
2026-03-31,5Y,2022-05-02,0.5997
2026-03-31,5Y,2025-01-10,0.5954
2026-03-31,5Y,2025-01-13,0.5931
2026-03-31,5Y,2023-08-24,0.5905
2026-03-31,5Y,2022-05-05,0.59
2026-03-31,5Y,2021-10-08,0.59
2026-03-31,5Y,2023-08-22,0.5891
2026-03-31,5Y,2022-05-03,0.5874
2026-03-31,5Y,2021-10-01,0.5864
2026-03-31,5Y,2021-12-03,0.5752
2026-03-31,5Y,2023-10-12,0.5717
2026-03-31,5Y,2023-10-03,0.5711
2026-03-31,5Y,2021-09-28,0.5691
2026-03-31,5Y,2021-09-29,0.5682
2026-03-31,5Y,2024-12-30,0.5666
2026-03-31,5Y,2022-09-30,0.5617
2026-03-31,5Y,2022-05-20,0.5617
2026-03-31,5Y,2023-08-28,0.5606
2026-03-31,5Y,2023-10-09,0.5588
2026-03-31,5Y,2023-10-10,0.5568
2026-03-31,5Y,2021-10-11,0.5557
2026-03-31,5Y,2026-03-11,0.5551
2026-03-31,5Y,2023-08-23,0.5523
2026-03-31,5Y,2023-10-27,0.5506
2026-03-31,5Y,2021-09-30,0.5493
2026-03-31,5Y,2022-02-03,0.5452
2026-03-31,5Y,2022-09-26,0.5418
2026-03-31,5Y,2021-12-09,0.5405
2026-03-31,5Y,2023-08-25,0.5354
2026-03-31,5Y,2023-10-11,0.5327
2026-03-31,5Y,2022-05-11,0.5312
2026-03-31,5Y,2025-01-08,0.5311
2026-03-31,5Y,2021-10-12,0.5261
2026-03-31,5Y,2022-05-04,0.5248
2026-03-31,5Y,2023-09-29,0.5235
2026-03-31,5Y,2023-10-04,0.522
2026-03-31,5Y,2022-09-23,0.521
2026-03-31,5Y,2022-05-10,0.5192
2026-03-31,5Y,2023-09-28,0.5172
2026-03-31,5Y,2023-10-30,0.5151
2026-03-31,5Y,2025-04-08,0.5148
2026-03-31,5Y,2022-04-28,0.5133
2026-03-31,5Y,2025-04-07,0.5115
2026-03-31,5Y,2026-03-10,0.5089
2026-03-31,5Y,2025-01-07,0.5081
2026-03-31,5Y,2025-01-14,0.5063
2026-03-31,5Y,2022-01-28,0.5045
2026-03-31,5Y,2021-12-07,0.4995
2026-03-31,5Y,2022-01-27,0.4976
2026-03-31,5Y,2022-04-26,0.4955
2026-03-31,5Y,2024-12-27,0.4948
2026-03-31,5Y,2023-10-02,0.4938
2026-03-31,5Y,2024-11-20,0.493
2026-03-31,5Y,2023-08-21,0.4836
2026-03-31,5Y,2021-12-21,0.4832
2026-03-31,5Y,2022-09-27,0.4813
2026-03-31,5Y,2022-03-14,0.4812
2026-03-31,5Y,2022-03-11,0.4808
2026-03-31,5Y,2021-07-13,0.4795
2026-03-31,5Y,2025-04-16,0.4765
2026-03-31,5Y,2022-09-28,0.4721
2026-03-31,5Y,2021-12-08,0.4706
2026-03-31,5Y,2021-07-15,0.4683
2026-03-31,5Y,2022-06-22,0.4682
2026-03-31,5Y,2022-06-30,0.4679
2026-03-31,5Y,2022-09-29,0.4664
2026-03-31,5Y,2022-01-31,0.4618
2026-03-31,5Y,2025-04-04,0.4596
2026-03-31,5Y,2024-12-26,0.4596
2026-03-31,5Y,2024-11-19,0.4588
2026-03-31,5Y,2021-12-01,0.4569
2026-03-31,1Y,2026-03-30,0.9445
2026-03-31,1Y,2026-03-27,0.921
2026-03-31,1Y,2026-03-25,0.8134
2026-03-31,1Y,2026-03-26,0.7999
2026-03-31,1Y,2026-03-20,0.7375
2026-03-31,1Y,2026-03-24,0.7271
2026-03-31,1Y,2026-03-23,0.7248
2026-03-31,1Y,2026-03-18,0.7005
2026-03-31,1Y,2026-03-13,0.6978
2026-03-31,1Y,2026-03-19,0.6923
2026-03-31,1Y,2026-03-12,0.6727
2026-03-31,1Y,2026-03-16,0.6442
2026-03-31,1Y,2026-03-17,0.6137
2026-03-31,1Y,2026-03-11,0.5551
2026-03-31,1Y,2025-04-08,0.5148
2026-03-31,1Y,2025-04-07,0.5115
2026-03-31,1Y,2026-03-10,0.5089
2026-03-31,1Y,2025-04-16,0.4765
2026-03-31,1Y,2025-04-04,0.4596
2026-03-31,1Y,2025-04-17,0.4569
2026-03-31,1Y,2025-11-24,0.4437
2026-03-31,1Y,2025-11-25,0.4256
2026-03-31,1Y,2025-11-26,0.3926
2026-03-31,1Y,2025-04-15,0.388
2026-03-31,1Y,2025-04-10,0.3573
2026-03-31,1Y,2025-11-13,0.354
2026-03-31,1Y,2025-04-14,0.3516
2026-03-31,1Y,2025-11-21,0.3401
2026-03-31,1Y,2026-03-06,0.3118
2026-03-31,1Y,2025-11-14,0.3089
2026-03-31,1Y,2025-04-11,0.3074
2026-03-31,1Y,2025-04-03,0.2929
2026-03-31,1Y,2025-11-28,0.2894
2026-03-31,1Y,2025-11-20,0.2765
2026-03-31,1Y,2025-11-11,0.2591
2026-03-31,1Y,2025-12-01,0.2486
2026-03-31,1Y,2025-11-06,0.2402
2026-03-31,1Y,2025-11-17,0.235
2026-03-31,1Y,2025-11-07,0.2269
2026-03-31,1Y,2025-12-12,0.2149
2026-03-31,1Y,2025-11-12,0.2061
