ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,0.0,10,bearish,1.03,6.52,7.89,14.6,14.86,1.26,2.0,1.79,2.0,,,76,,,76,,,76
ACWI,ACWI,3.5,10,bullish,0.08,3.21,3.34,7.23,5.51,-0.03,1.36,0.99,1.58,,,76,,,76,,,76
ACWX,ACWX,3.2,10,bullish,-0.39,3.81,3.42,4.7,3.76,-0.82,0.61,0.9,1.65,,,76,,,76,,,76
AFK,Africa,0.2,10,bullish,2.27,8.06,6.54,3.89,0.45,-1.44,-0.03,1.07,2.0,,,76,,,76,,,76
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,51,,,51,,,51
AGG,Agg Bond,2.3,10,bullish,-0.27,0.33,-0.52,-0.4,-1.24,-1.34,-0.62,-0.78,0.63,,,96,,,96,,,96
AIA,AIA,0.0,10,bearish,2.11,9.74,11.7,21.04,25.16,1.88,2.0,2.0,2.0,,,77,,,77,,,77
AIQ,AIQ,4.7,10,bullish,4.23,10.05,13.49,27.3,23.65,1.57,2.0,2.0,2.0,,,53,,,53,,,53
AIRR,AIRR,4.8,10,bullish,-1.17,4.1,3.78,8.36,8.76,-0.71,0.55,0.34,0.99,,,62,,,62,,,62
ALAI,ALAI,0.1,10,bearish,0.95,5.34,7.01,18.0,20.23,0.59,1.63,0.99,1.27,,,16,,,16,,,16
AMG,AMG,4.0,10,bullish,-1.55,1.26,3.33,5.58,-1.1,-1.39,0.03,0.2,0.03,,,100,,,100,,,100
AMLP,AMLP,4.6,10,bullish,1.23,-0.89,2.73,2.18,4.89,0.59,0.51,1.15,-0.74,,,70,,,70,,,70
APIE,APIE,3.5,10,bullish,-1.6,2.28,1.71,2.42,-0.73,-1.32,0.1,0.32,0.91,,,23,,,23,,,23
APO,APO,4.9,10,bullish,0.72,0.98,5.78,25.11,-2.61,0.05,2.0,0.84,0.18,,,70,,,70,,,70
ARES,ARES,5.6,10,bullish,0.61,3.86,11.08,24.04,-9.21,-0.2,2.0,1.5,0.76,,,62,,,62,,,62
ARGT,ARGT,4.2,10,bullish,-4.04,0.32,-1.96,-4.31,-5.38,-0.62,-0.53,-0.33,0.01,,,70,,,70,,,70
ARKF,ARKF,6.8,10,bullish,-0.33,-1.05,0.26,10.81,5.98,0.01,0.75,-0.08,-0.31,,,52,,,52,,,52
ARKG,ARKG,5.9,10,bullish,-3.61,-2.09,0.1,12.22,2.96,-0.26,0.93,-0.2,-0.56,,,62,,,62,,,62
ARKK,ARKK,5.4,10,bullish,0.57,2.3,4.55,15.5,10.48,-0.03,1.01,0.37,0.27,,,62,,,62,,,62
ARKQ,ARKQ,5.1,10,bullish,2.41,7.06,5.44,15.12,8.66,-0.5,1.01,0.47,1.33,,,62,,,62,,,62
ARKW,ARKW,5.7,10,bullish,1.98,4.11,7.46,20.57,16.35,0.27,1.43,0.85,0.7,,,62,,,62,,,62
ARKX,ARKX,4.6,10,bullish,3.19,7.35,4.99,11.25,7.22,-0.56,0.61,0.41,1.4,,,31,,,31,,,31
ARTY,ARTY,5.1,10,bullish,2.17,9.22,12.52,32.57,33.98,1.83,2.0,1.61,1.89,,,53,,,53,,,53
ASEA,ASEA,2.4,10,bullish,-0.4,1.7,1.44,-0.15,-1.2,-2.0,-0.6,0.28,0.74,,,70,,,70,,,70
ASHR,ASHR,2.5,10,bullish,1.42,3.99,5.16,7.99,7.07,0.06,1.46,1.44,1.69,,,62,,,62,,,62
AVDE,AVDE,4.4,10,bullish,-0.05,3.49,2.89,2.03,0.93,-1.58,-0.12,0.7,1.56,,,52,,,52,,,52
AVDV,AVDV,4.5,10,bullish,1.54,4.92,5.1,4.13,3.33,-1.48,0.14,1.18,1.92,,,52,,,52,,,52
AVEM,AVEM,3.7,10,bullish,1.11,6.03,7.08,11.48,11.91,0.55,1.65,1.68,2.0,,,52,,,52,,,52
AVES,AVES,0.1,10,bearish,0.56,4.46,5.06,6.78,5.63,-0.44,0.89,1.27,1.77,,,32,,,32,,,32
AVIV,AVIV,2.5,10,bullish,-0.16,3.23,2.87,0.97,0.56,-1.97,-0.48,0.68,1.42,,,32,,,32,,,32
AVNM,AVNM,3.4,10,bullish,0.32,4.05,4.01,4.36,3.64,-1.14,0.38,1.05,1.79,,,23,,,23,,,23
BAI,BAI,3.8,10,bullish,4.81,10.49,13.95,27.33,36.84,1.64,2.0,1.97,2.0,,,11,,,11,,,11
BAM,BAM,5.8,10,bullish,0.6,2.79,4.2,8.98,-4.95,-0.28,1.11,0.88,0.79,,,23,,,23,,,23
BATT,BATT,3.0,10,bullish,2.11,7.26,7.39,12.18,14.92,-0.22,0.83,0.91,1.51,,,53,,,53,,,53
BBCA,BBCA,4.4,10,bullish,0.04,0.51,0.42,2.51,3.04,-1.24,-0.05,-0.35,-0.04,,,53,,,53,,,53
