ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
RVMD,XLF,21.0,85.3,39.0,82.3,,,,,,,5.0,,,89.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Healthcare
STX,XLK,48.0,78.7,37.0,82.5,,,,,,,6.0,,,88.2,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
MU,XLK,49.0,78.2,137.0,77.5,,,,,,,6.0,,,87.0,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
MMTM,SPY,82.0,73.6,146.0,77.2,,,,,,3.5,,,,89.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
WDC,XLK,99.0,72.0,34.0,82.7,,,,,,,5.0,,,89.9,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
EIS,SPY,115.0,70.7,103.0,78.7,,,,,,3.8,,,,88.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
DXJ,VXUS,116.0,70.5,124.0,77.9,,,,,,3.5,,,,89.3,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
VLUE,XLK,122.0,70.0,44.0,81.7,,,,,,3.9,,,,87.1,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
IYW,XLK,126.0,69.5,69.0,80.3,,,,,,3.7,,,,88.1,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
IGM,XLK,139.0,68.8,62.0,80.6,,,,,,3.7,,,,88.2,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
ELA,--,2.0,96.3,26.0,83.7,,,,,,,,,,90.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SNDK,XLK,6.0,91.0,,,,,,,,,6.0,,,89.5,HEALTHY,bullish,3,"['ranker', 'stock_secrot', 'pullback_health']",Technology
AXSM,XLV,10.0,90.4,51.0,81.4,,,,,,,,,,93.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MXL,XLK,11.0,90.0,25.0,83.8,,,,,,,,,,85.8,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
ORA,XLU,13.0,89.7,99.0,78.8,,,,,,,,,,85.3,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
LQDA,--,14.0,89.1,94.0,79.2,,,,,,,,,,92.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MTSI,XLK,18.0,86.7,,,,,,,,,6.0,,,83.3,HEALTHY,bullish,3,"['ranker', 'stock_secrot', 'pullback_health']",Technology
ARWR,SPY,32.0,82.4,123.0,78.0,,,,,,,,,,89.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
AAPL,SPY,33.0,82.3,90.0,79.4,,,,,,,1.0,,,89.4,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
WILC,QQQ,38.0,81.0,52.0,81.3,,,,,,,,,,83.6,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
LLY,XLV,43.0,80.0,60.0,80.7,,,,,,,1.0,,,82.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
MYRG,XLI,45.0,79.6,23.0,83.9,,,,,,,,,,90.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
NWPX,XLI,46.0,79.5,103.0,78.7,,,,,,,,,,85.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ALAI,XLK,53.0,77.4,,,,,,,,4.7,,,,89.0,HEALTHY,bullish,3,"['ranker', 'secrot', 'pullback_health']",
ADM,DBA,60.0,76.0,26.0,83.7,,,,,,,5.0,,,75.2,CAUTION,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Consumer Defensive
FCFS,--,67.0,74.8,5.0,90.8,,,,,,,,,,88.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CLSK,SPY,73.0,74.5,,,,,,,,9.6,,,,83.9,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
ROST,XLY,73.0,74.5,28.0,83.6,,,,,,,3.0,,,85.9,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
SVXY,SPY,76.0,74.3,,,,,,,,4.3,,,,81.9,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
QTOP,QQQ,77.0,74.0,,,,,,,,4.4,,,,88.7,HEALTHY,bullish,3,"['ranker', 'secrot', 'pullback_health']",
VONG,SPY,86.0,73.4,,,,,,,,3.8,2.0,,,89.4,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",Financial Services
^IXIC,QQQ,86.0,73.4,96.0,78.9,,,,,,,,,,89.2,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
VUG,SPY,86.0,73.4,,,,,,,,3.6,,,,89.0,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
IWF,SPY,86.0,73.4,,,,,,,,3.5,,,,89.4,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
HAPI,SPY,90.0,73.0,,,,,,,,4.1,,,,89.2,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
TD,XLI,92.0,72.6,58.0,80.9,,,,,,,3.0,,,89.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
VFLO,SPY,92.0,72.6,,,,,,,,3.8,,,,88.6,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
IHE,XLV,96.0,72.4,,,,,,,,3.2,,,,82.3,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
ITRN,XLK,97.0,72.3,34.0,82.7,,,,,,,,,,84.6,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
JBHT,XLI,100.0,71.8,18.0,85.4,,,,,,,4.0,,,87.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
