ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.5,10,bullish,-0.23,0.49,-4.36,-2.92,7.73,-0.02,-1.23,-1.54,-0.04,,,59.0,,,59.0,,,59.0
ACWI,ACWI,3.6,10,bullish,-1.01,-1.08,-3.45,-2.85,-1.17,-1.06,-1.2,-1.56,-0.69,,,61.0,,,61.0,,,61.0
ACWX,ACWX,3.4,10,bullish,-0.88,-0.69,-4.89,-4.65,2.91,-1.12,-1.9,-1.92,-0.49,,,61.0,,,61.0,,,61.0
AFK,Africa,3.2,10,bullish,-2.01,-3.55,-11.7,-7.84,2.09,-1.94,-2.0,-2.0,-1.32,,,59.0,,,59.0,,,59.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,48.0,,,48.0,,,48.0
AGG,Agg Bond,2.0,10,bearish,-0.07,-0.85,-1.08,-1.07,-0.53,-1.06,-1.67,-1.55,-1.49,,,90.0,,,90.0,,,90.0
AIA,AIA,3.4,10,bullish,-0.18,1.55,-4.29,-0.87,14.81,0.52,-0.69,-1.22,0.2,,,61.0,,,61.0,,,61.0
AIQ,AIQ,3.3,10,bullish,-1.23,-1.05,-1.51,0.19,-4.6,-1.06,-0.28,-0.59,-0.5,,,31.0,,,31.0,,,31.0
AIRR,AIRR,3.4,10,bullish,-1.57,-2.33,-7.53,-5.79,6.96,-0.26,-1.68,-2.0,-1.05,,,41.0,,,41.0,,,41.0
ALAI,ALAI,0.0,10,,-0.55,0.29,0.91,0.44,-8.56,-1.0,-0.27,-0.12,-0.14,,,,,,,,,
AMG,AMG,0.0,10,neutral,-3.38,-3.19,-12.9,-17.15,-2.72,-1.25,-2.0,-2.0,-1.04,,,100.0,,,100.0,,,100.0
APIE,APIE,3.7,10,bullish,-1.16,-0.4,-4.61,-6.27,-1.68,-1.87,-2.0,-1.64,-0.3,,,9.0,,,9.0,,,9.0
APO,APO,6.5,10,bullish,-2.5,-4.34,-2.82,-17.48,-31.18,-2.0,-1.62,-0.3,-0.74,,,47.0,,,47.0,,,47.0
ARES,ARES,6.1,10,bullish,-2.72,-7.53,-11.21,-24.85,-43.09,-2.0,-1.78,-1.21,-1.21,,,41.0,,,41.0,,,41.0
ARGT,ARGT,4.0,10,bullish,-4.39,-1.15,-4.37,-5.99,-5.8,-0.63,-0.67,-0.61,-0.24,,,47.0,,,47.0,,,47.0
ARKF,ARKF,0.0,10,bearish,-0.41,-1.01,2.68,10.82,-18.69,-0.95,0.81,0.25,-0.29,,,28.0,,,28.0,,,28.0
ARKG,ARKG,3.2,10,bullish,-4.05,-7.84,-11.23,-4.67,-13.94,-1.27,-0.61,-1.64,-1.51,,,41.0,,,41.0,,,41.0
ARKK,ARKK,3.6,10,bullish,-1.37,-2.99,-2.9,5.29,-12.17,-0.86,0.2,-0.6,-0.72,,,41.0,,,41.0,,,41.0
ARKQ,ARKQ,3.2,10,bullish,-2.04,-2.23,-3.99,-1.37,1.29,-0.69,-0.62,-1.0,-0.75,,,41.0,,,41.0,,,41.0
ARKW,ARKW,3.1,10,bullish,-0.67,-0.4,1.93,7.34,-18.12,-0.98,0.42,0.08,-0.22,,,41.0,,,41.0,,,41.0
ARKX,ARKX,0.0,10,bearish,-1.23,-2.1,-3.34,0.97,6.11,-0.45,-0.38,-0.88,-0.71,,,21.0,,,21.0,,,21.0
ARTY,ARTY,3.1,10,bullish,-0.46,1.0,-1.74,-2.11,-0.1,-0.55,-0.6,-0.62,0.04,,,31.0,,,31.0,,,31.0
ASEA,ASEA,3.3,10,bullish,-0.83,-0.05,-3.08,-5.28,4.52,-0.08,-1.84,-1.29,-0.22,,,47.0,,,47.0,,,47.0
ASHR,ASHR,3.2,10,bullish,-0.85,0.48,-1.35,-0.53,2.13,-0.58,-0.63,-0.75,0.0,,,41.0,,,41.0,,,41.0
AVDE,AVDE,3.6,10,bullish,-1.52,-1.44,-6.13,-5.67,3.18,-1.23,-2.0,-2.0,-0.83,,,28.0,,,28.0,,,28.0
AVDV,AVDV,3.2,10,bullish,-2.53,-2.22,-8.14,-6.7,6.59,-0.87,-2.0,-2.0,-1.13,,,28.0,,,28.0,,,28.0
AVEM,AVEM,0.1,10,bearish,-0.87,-0.44,-5.63,-4.08,6.48,-0.33,-1.63,-1.99,-0.41,,,28.0,,,28.0,,,28.0
