ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
PL,33.85,0.06,37.6,41.63,93.54,204.68,698.35,639.22,1.11,2.25,2.19,7.47,4,True,True,True,True,True,39.58,46.51,682.38,39.58,44.97,675.56,49.86,55.37,654.25,2.8074,,,3.44,overextended,2.215,confirmed,none,85.49932523616735,99.10931174089069,99.10931174089069,94.6,1
LINC,39.61,5.85,6.28,32.08,65.39,88.8,149.59,1.07,5.11,2.04,1.36,2.29,4,True,True,True,True,True,8.26,36.96,133.63,8.26,35.42,126.8,18.53,45.81,105.49,-0.6245,LQD,0.31,-0.01,clean,1.792,confirmed,none,95.73549257759784,99.10931174089069,83.80566801619433,92.9,2
TNGX,18.96,-2.37,6.04,55.41,124.11,149.47,965.17,-2.55,9.17,2.24,1.2,7.78,4,True,True,True,True,True,8.02,60.29,949.2,8.02,58.75,942.38,18.3,69.15,921.07,0.3824,,,-0.22,clean,1.132,normal,buy_today,82.63157894736842,99.10931174089069,94.65587044534412,92.1,3
TERN,49.59,2.37,7.64,26.41,24.54,558.57,1479.3,3.22,3.46,0.93,22.77,60.29,4,True,True,True,True,True,9.62,31.29,1463.34,9.62,29.75,1456.51,19.9,40.14,1435.2,-0.6318,,,0.63,clean,1.564,confirmed,none,91.00539811066126,99.10931174089069,83.48178137651821,91.2,4
YOU,53.48,11.13,14.39,56.04,39.4,40.91,100.88,1.29,3.9,0.7,1.04,2.56,3,True,True,True,True,True,16.37,60.92,84.92,16.37,59.38,78.09,26.64,69.78,56.78,-0.2394,XLF,0.37,0.9,clean,1.041,normal,none,93.73819163292848,87.36842105263159,89.1497975708502,90.1,5
FPLSF,22.75,6.35,5.71,5.66,73.39,103.47,551.82,0.9,0.99,12.97,1.41,7.52,3,True,True,True,True,True,7.69,10.54,535.86,7.69,9.0,529.03,17.96,19.4,507.72,-0.3748,XLF,0.5,0.19,clean,0.604,thin,none,95.5600539811066,87.36842105263159,87.4493927125506,90.1,5
COP,127.2,0.22,4.85,15.08,37.92,38.38,24.33,21.97,3.11,2.51,1.01,0.64,4,True,True,True,True,True,6.83,19.96,8.36,6.83,18.42,1.54,17.1,28.82,-19.77,0.9188,XLE,0.87,0.58,clean,1.508,confirmed,none,72.51012145748989,99.10931174089069,96.84210526315789,89.5,7
PARR,57.21,-6.81,7.7,33.82,51.07,63.6,287.08,-1.13,4.39,1.51,1.25,5.62,3,True,True,True,True,True,9.68,38.71,271.11,9.68,37.16,264.29,19.95,47.56,242.98,2.6181,XLE,0.41,0.02,clean,1.601,confirmed,none,80.16869095816465,87.36842105263159,99.02834008097166,88.9,8
DOCN,86.0,4.05,19.43,35.16,87.36,135.17,135.29,4.79,1.81,2.49,1.55,1.55,3,True,True,True,True,True,21.41,40.04,119.33,21.41,38.49,112.5,31.68,48.89,91.2,-0.8363,XLK,0.48,0.13,clean,1.426,normal,none,95.45209176788124,87.36842105263159,79.59514170040485,87.5,9
VIST,67.82,-5.88,3.25,14.92,46.43,101.26,46.02,-0.55,4.59,3.11,2.18,0.99,3,True,True,True,True,True,5.23,19.8,30.05,5.23,18.26,23.23,15.5,28.65,1.92,1.5503,,,-0.77,clean,2.007,confirmed,none,74.37246963562752,87.36842105263159,97.97570850202429,86.6,10
DNTH,79.28,1.95,1.64,59.97,89.89,115.73,287.87,0.84,36.54,1.5,1.29,3.2,3,True,True,True,True,True,3.62,64.85,271.9,3.62,63.31,265.08,13.9,73.7,243.77,-0.5818,,,-0.29,clean,1.071,normal,none,88.36707152496626,87.36842105263159,84.12955465587044,86.6,10
NYT,82.7,2.13,3.69,6.03,17.08,41.58,70.15,1.73,1.63,2.83,2.43,4.11,3,True,True,True,True,True,5.68,10.92,54.19,5.67,9.37,47.36,15.95,19.77,26.06,-0.1997,XLC,0.4,0.72,clean,1.132,normal,none,80.6072874493927,87.36842105263159,89.7165991902834,85.9,12
MPC,232.64,0.05,1.62,18.24,38.39,25.44,53.1,34.16,11.28,2.11,0.66,1.38,3,True,True,True,True,True,3.6,23.12,37.14,3.6,21.57,30.31,13.87,31.97,9.0,0.8419,XLE,0.62,-0.67,clean,1.381,normal,none,72.76653171390014,87.36842105263159,96.5991902834008,85.6,13
