date,hyg_price,lqd_price,spy_price,hyglqd_ratio,percentile,change_5d,regime,fwd_5d_avg,fwd_5d_median,fwd_5d_winrate,fwd_5d_n,fwd_10d_avg,fwd_10d_median,fwd_10d_winrate,fwd_10d_n,fwd_20d_avg,fwd_20d_median,fwd_20d_winrate,fwd_20d_n
2026-03-31,79.455,108.85,646.53,0.7299494717501148,41.89359028068706,-0.11,Neutral,0.33,0.4,61.7,1414,0.63,0.77,66.9,1409,1.24,1.64,70.1,1399
