ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
TNGX,19.26,3.1,12.3,55.19,114.94,152.74,988.08,3.97,4.49,2.08,1.33,8.6,5,True,True,True,True,True,13.53,59.33,970.81,13.46,57.74,963.68,21.89,63.05,937.08,1.1478,,,0.32,clean,0.871,normal,none,98.61111111111113,99.87745098039215,97.05882352941177,98.5,1
PRE,21.1,3.13,1.54,5.18,27.26,96.83,385.06,0.49,3.37,5.26,3.55,14.12,4,True,True,True,True,True,2.77,9.32,367.79,2.7,7.74,360.66,11.13,13.04,334.06,1.193,,,-0.47,clean,0.664,thin,none,91.31263616557733,97.99836601307189,97.140522875817,95.5,2
TYRA,37.74,-0.82,4.83,28.36,64.29,210.6,246.86,-5.89,5.87,2.27,3.28,3.84,4,True,True,True,True,True,6.06,32.5,229.59,5.99,30.91,222.46,14.42,36.22,195.86,1.4532,,,-0.11,clean,1.168,normal,buy_today,87.84722222222221,97.99836601307189,97.79411764705883,94.5,3
CIEN,395.03,2.54,17.28,27.04,88.25,189.65,514.07,6.81,1.56,3.26,2.15,5.82,4,True,True,True,True,True,18.51,31.18,496.8,18.44,29.59,489.67,26.87,34.89,463.07,-0.2819,XLK,0.53,0.79,clean,0.917,normal,none,98.16176470588233,97.99836601307189,85.5392156862745,93.9,4
ASTS,91.07,0.36,4.57,7.86,33.2,121.1,246.93,12.57,1.72,4.22,3.65,7.44,4,True,False,True,True,False,5.8,12.0,229.67,5.73,10.42,222.53,14.16,15.72,195.94,0.0242,XLI,0.43,0.06,clean,0.576,thin,none,91.72794117647057,97.99836601307189,90.60457516339869,93.4,5
GPRE,16.4,1.67,1.3,22.66,72.45,70.66,214.78,0.77,17.47,3.2,0.98,2.96,3,True,True,True,True,True,2.53,26.8,197.51,2.46,25.22,190.38,10.89,30.52,163.78,1.1185,XLE,0.4,0.74,clean,0.867,normal,none,92.70833333333333,85.62091503267973,96.89542483660131,91.7,6
TERN,48.46,1.43,9.55,23.16,12.92,554.93,1433.7,6.66,2.43,0.56,42.95,110.97,3,True,True,True,True,True,10.78,27.3,1416.44,10.71,25.72,1409.3,19.14,31.02,1382.71,0.4519,,,0.95,clean,1.209,normal,none,93.96105664488017,85.62091503267973,95.09803921568627,91.6,7
REX,41.1,0.64,3.92,22.65,24.09,36.64,126.07,6.16,5.78,1.06,1.52,5.23,4,True,True,True,True,True,5.15,26.79,108.81,5.08,25.2,101.67,13.51,30.51,75.08,-0.1986,XLF,0.33,0.55,clean,0.941,normal,none,89.37227668845316,97.99836601307189,87.25490196078431,91.5,8
LINC,37.53,-2.87,0.67,25.77,61.7,76.78,150.7,-0.23,38.43,2.39,1.24,2.44,4,True,True,True,True,True,1.9,29.91,133.44,1.83,28.32,126.3,10.26,33.63,99.71,1.869,,,-0.46,clean,1.52,confirmed,none,77.77096949891067,97.99836601307189,98.36601307189542,91.4,9
LBRT,32.15,1.6,6.09,18.53,78.88,195.45,119.87,3.82,3.04,4.26,2.48,1.52,4,True,True,True,True,True,7.32,22.67,102.61,7.25,21.08,95.47,15.68,26.39,68.87,-0.7847,XLI,0.39,0.82,clean,0.805,normal,none,95.06399782135077,97.99836601307189,77.36928104575163,90.1,10
MNMD,18.16,2.95,1.0,4.49,48.12,89.76,181.55,0.34,4.48,10.72,1.87,3.77,4,True,True,True,True,True,2.23,8.63,164.29,2.16,7.04,157.15,10.59,12.35,130.56,-0.6864,,,-0.52,clean,0.699,thin,none,90.95860566448802,97.99836601307189,79.57516339869281,89.5,11
FANG,193.26,1.89,9.18,11.06,29.65,37.58,24.68,4.86,1.21,2.68,1.27,0.83,3,True,True,True,True,True,10.41,15.2,7.42,10.34,13.62,0.29,18.77,18.92,-26.31,0.0636,XLE,0.67,1.6,clean,1.071,normal,none,85.36220043572985,85.62091503267973,91.74836601307189,87.6,12
NYT,81.6,1.49,4.53,8.08,21.25,39.53,67.45,3.04,1.78,2.63,1.86,3.17,4,True,True,True,True,True,5.76,12.22,50.19,5.7,10.63,43.05,14.13,15.94,16.46,-0.8158,XLC,0.34,0.54,clean,0.647,thin,none,87.30255991285402,97.99836601307189,76.79738562091504,87.4,13
PWR,570.2,-0.31,0.58,9.8,30.04,51.64,116.51,-1.84,16.89,3.07,1.72,3.88,4,True,True,True,True,True,1.81,13.94,99.24,1.74,12.35,92.11,10.17,17.66,65.51,-0.7055,XLI,0.56,-0.53,clean,0.992,normal,buy_today,82.90441176470588,97.99836601307189,79.24836601307189,86.7,14
EZPW,26.24,1.49,0.98,4.4,28.73,53.69,88.06,0.66,4.48,6.53,1.87,3.07,4,True,True,True,True,True,2.21,8.54,70.8,2.14,6.95,63.67,10.57,12.26,37.07,-0.8709,XLI,0.55,0.14,clean,0.634,thin,none,86.68981481481482,97.99836601307189,75.49019607843137,86.7,14
WELL,209.54,0.16,1.62,0.46,10.05,26.3,39.72,10.27,0.28,22.07,2.62,3.95,4,True,True,True,True,True,2.85,4.6,22.46,2.78,3.01,15.32,11.21,8.31,-11.27,-0.4359,XLRE,0.54,-0.4,clean,0.801,normal,none,76.57271241830064,97.99836601307189,83.57843137254902,86.0,16
