ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,4.0,10,bullish,-1.95,-3.79,2.01,2.17,18.75,1.65,-0.26,0.11,-1.58,,,61.0,,,61.0,,,61.0
ACWI,ACWI,3.6,10,bullish,-0.88,-2.28,-0.31,-0.8,11.26,1.09,-0.88,-0.53,-1.6,,,61.0,,,61.0,,,61.0
ACWX,ACWX,3.4,10,bullish,-1.45,-2.42,0.38,-0.49,10.14,0.97,-0.72,-0.22,-1.41,,,61.0,,,61.0,,,61.0
AFK,Africa,2.0,10,bearish,-4.47,-6.49,-1.1,-3.16,4.44,-0.65,-0.98,-0.53,-2.0,,,61.0,,,61.0,,,61.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,47.0,,,47.0,,,47.0
AGG,Agg Bond,2.0,10,bearish,0.1,-0.14,0.55,0.38,-0.32,-0.42,0.34,0.76,-0.31,,,84.0,,,84.0,,,84.0
AIA,AIA,3.9,10,bullish,-2.54,-4.72,1.46,2.62,26.9,1.65,-0.42,-0.21,-1.61,,,61.0,,,61.0,,,61.0
AIQ,AIQ,4.2,10,bullish,-1.52,-4.81,-1.69,1.18,30.56,1.63,-0.4,-0.73,-1.62,,,30.0,,,30.0,,,30.0
AIRR,AIRR,3.7,10,bullish,0.21,-0.65,1.08,3.92,17.27,0.38,-0.1,-0.25,-0.58,,,42.0,,,42.0,,,42.0
AIS,AIS,3.2,10,bullish,0.85,-0.85,8.86,14.8,83.08,2.0,0.38,0.57,-0.61,,,4.0,,,4.0,,,4.0
ALAI,ALAI,0.0,10,bearish,-1.54,-2.82,2.71,2.78,33.21,1.26,-0.18,0.19,-1.08,,,6.0,,,6.0,,,6.0
AMG,AMG,3.6,10,bullish,-1.53,-0.77,4.04,15.73,27.22,0.84,1.4,0.26,-0.55,,,98.0,,,98.0,,,98.0
AMLP,AMLP,2.0,10,bearish,2.05,0.8,-1.79,-4.67,-2.75,-0.85,-1.75,-0.95,0.44,,,54.0,,,54.0,,,54.0
APIE,APIE,3.4,10,bullish,-1.22,-2.47,0.77,-0.24,8.67,0.73,-0.48,0.03,-1.36,,,14.0,,,14.0,,,14.0
APO,APO,3.2,10,bullish,-5.98,-4.04,2.38,-0.22,18.25,1.31,-0.06,0.32,-0.91,,,54.0,,,54.0,,,54.0
ARES,ARES,4.1,10,bullish,-5.9,-10.77,-4.8,-2.59,12.75,0.84,-0.1,-0.53,-1.9,,,42.0,,,42.0,,,42.0
ARGT,ARGT,0.0,10,bearish,-4.49,-5.69,0.73,0.53,6.06,0.24,-0.05,0.01,-1.11,,,54.0,,,54.0,,,54.0
ARKF,ARKF,4.2,10,bullish,-1.89,-4.14,0.34,-5.81,-3.52,-0.32,-0.58,0.11,-0.87,,,30.0,,,30.0,,,30.0
ARKG,ARKG,3.9,10,bullish,2.85,2.68,8.72,18.05,35.34,2.0,1.38,0.93,0.31,,,42.0,,,42.0,,,42.0
ARKK,ARKK,3.6,10,bullish,-2.31,-3.7,1.05,0.08,8.12,-0.14,-0.26,0.01,-0.9,,,42.0,,,42.0,,,42.0
ARKQ,ARKQ,3.7,10,bullish,-3.86,-6.18,-4.04,-5.32,7.65,-0.6,-1.14,-0.97,-1.6,,,42.0,,,42.0,,,42.0
ARKW,ARKW,3.9,10,bullish,-2.3,-4.57,-0.24,-3.22,10.67,0.07,-0.48,-0.11,-1.06,,,42.0,,,42.0,,,42.0
ARKX,ARKX,3.3,10,bullish,-4.96,-6.77,-4.57,-4.82,7.05,-0.6,-1.01,-1.0,-1.67,,,22.0,,,22.0,,,22.0
ARMG,ARMG,0.0,10,bearish,-25.18,-23.2,4.85,31.83,414.87,1.99,0.17,-0.14,-1.21,,,4.0,,,4.0,,,4.0
ARTY,ARTY,3.3,10,bullish,-1.66,-3.81,0.72,9.26,51.6,2.0,0.31,-0.33,-1.11,,,30.0,,,30.0,,,30.0
ASEA,ASEA,3.3,10,bullish,-1.72,-1.38,3.08,0.2,3.24,-0.55,-0.45,0.98,-0.98,,,54.0,,,54.0,,,54.0
ASHR,ASHR,3.8,10,bullish,0.39,-0.19,4.49,2.3,12.13,0.73,-0.05,1.2,-0.39,,,45.0,,,45.0,,,45.0
AVDE,AVDE,3.0,10,bullish,-1.4,-1.94,-0.64,-2.28,6.51,-0.02,-1.17,-0.55,-1.19,,,26.0,,,26.0,,,26.0
AVDV,AVDV,3.1,10,bullish,-1.92,-2.7,-1.3,-3.21,7.52,-0.41,-1.4,-0.82,-1.45,,,26.0,,,26.0,,,26.0
AVEM,AVEM,3.1,10,bullish,-2.02,-4.01,1.58,1.71,16.37,1.27,-0.34,0.03,-1.75,,,26.0,,,26.0,,,26.0
AVES,AVES,0.0,10,bearish,-3.11,-5.18,0.49,-0.73,8.58,0.23,-0.72,-0.16,-2.0,,,22.0,,,22.0,,,22.0
AVIV,AVIV,0.0,10,bearish,-1.52,-2.25,-0.9,-2.23,5.77,-0.37,-1.26,-0.72,-1.42,,,22.0,,,22.0,,,22.0
AVNM,AVNM,3.2,10,bullish,-1.84,-2.79,-0.13,-1.23,8.62,0.21,-0.97,-0.43,-1.62,,,12.0,,,12.0,,,12.0
BAGAX,BAGAX,0.6,10,bullish,0.0,-2.39,-1.15,1.83,16.32,1.01,0.36,0.04,-0.23,,,62.0,,,62.0,,,62.0
BAI,BAI,3.2,10,bullish,-0.87,-4.17,4.37,5.12,44.35,1.63,-0.07,0.29,-1.19,,,4.0,,,4.0,,,4.0
BAM,BAM,0.1,10,bearish,-2.13,-2.55,2.15,-3.26,8.33,0.94,-0.31,0.54,-0.64,,,15.0,,,15.0,,,15.0
BATT,BATT,3.7,10,bullish,-4.94,-6.9,-0.19,-5.34,9.36,-0.87,-1.52,-0.51,-1.89,,,30.0,,,30.0,,,30.0
BBCA,BBCA,3.4,10,bullish,-1.25,-2.44,-0.55,-1.26,6.57,-0.17,-1.17,-0.71,-1.8,,,30.0,,,30.0,,,30.0
BBEU,BBEU,3.5,10,bullish,-2.69,-3.14,-0.69,-2.03,6.76,0.51,-0.93,-0.49,-1.72,,,30.0,,,30.0,,,30.0
BBIN,BBIN,3.0,10,bullish,-2.51,-2.82,-0.44,-1.63,6.39,0.37,-0.88,-0.42,-1.58,,,26.0,,,26.0,,,26.0
BBJP,BBJP,0.0,10,bearish,-2.23,-1.89,0.33,0.9,9.81,0.81,-0.25,-0.18,-0.91,,,30.0,,,30.0,,,30.0
BEN,BEN,3.3,10,bullish,1.5,3.94,7.65,9.49,41.38,2.0,0.63,1.07,0.85,,,98.0,,,98.0,,,98.0
BIL,BIL,2.0,10,bearish,0.05,0.08,0.13,0.01,0.0,0.14,0.16,0.83,0.57,,,61.0,,,61.0,,,61.0
BINV,BINV,3.2,10,bullish,-1.17,-2.41,0.0,-2.0,4.51,-0.28,-1.05,-0.29,-1.47,,,9.0,,,9.0,,,9.0
BITO,BITO,4.5,10,bullish,-2.98,-6.41,-1.74,-20.09,-12.86,0.1,-1.23,0.18,-0.84,,,22.0,,,22.0,,,22.0
BITQ,BITQ,3.4,10,bullish,-1.32,-3.49,0.68,-0.37,27.7,0.41,-0.34,-0.14,-0.59,,,22.0,,,22.0,,,22.0
BK,BK,0.0,10,bearish,0.79,1.08,-0.27,5.36,25.0,1.71,0.28,-0.63,0.04,,,98.0,,,98.0,,,98.0
BKCH,BKCH,5.8,10,bullish,-0.91,-3.29,1.34,-3.17,33.58,0.24,-0.49,-0.14,-0.51,,,26.0,,,26.0,,,26.0
BKGI,BKGI,0.0,10,bearish,0.83,-1.14,0.13,-3.05,3.04,-0.64,-1.66,-0.3,-0.95,,,15.0,,,15.0,,,15.0
BKIE,BKIE,3.0,10,bullish,-1.3,-1.71,0.86,-0.29,7.83,0.61,-0.55,0.06,-1.11,,,26.0,,,26.0,,,26.0
BLK,BLK,4.6,10,bullish,-3.98,-2.64,2.07,-4.55,4.18,0.11,-0.79,0.38,-0.86,,,98.0,,,98.0,,,98.0
BLOK,BLOK,4.3,10,bullish,-0.62,-2.01,3.47,1.54,23.4,0.55,-0.1,0.31,-0.49,,,30.0,,,30.0,,,30.0
