ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.7,10,bullish,3.3,0.72,1.04,-2.74,9.71,0.33,-1.18,-0.04,0.04,,,59.0,,,59.0,,,59.0
ACWI,ACWI,3.4,10,bullish,1.11,-0.73,-1.17,-2.7,0.17,-0.83,-1.16,-0.72,-0.53,,,69.0,,,69.0,,,69.0
ACWX,ACWX,3.4,10,bullish,1.65,-0.49,-0.97,-4.51,4.15,-0.76,-1.84,-0.62,-0.4,,,69.0,,,69.0,,,69.0
AFK,Africa,3.2,10,bullish,0.61,-3.18,-4.02,-9.5,4.13,-1.63,-2.0,-1.37,-1.2,,,59.0,,,59.0,,,59.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,45.0,,,45.0,,,45.0
AGG,Agg Bond,0.1,10,bullish,0.48,-0.34,-0.8,-1.21,-0.05,-0.64,-1.84,-1.17,-0.63,,,84.0,,,84.0,,,84.0
AIA,AIA,3.2,10,bullish,4.78,1.63,2.28,-0.91,17.61,0.88,-0.7,0.13,0.22,,,69.0,,,69.0,,,69.0
AIQ,AIQ,3.0,10,bullish,2.02,-0.2,1.56,0.24,-1.88,-0.81,-0.28,0.08,-0.24,,,34.0,,,34.0,,,34.0
AIRR,AIRR,4.4,10,bullish,0.83,-1.85,-5.93,-7.52,9.53,-0.06,-1.99,-1.86,-0.9,,,37.0,,,37.0,,,37.0
ALAI,ALAI,4.4,10,bullish,1.46,0.28,2.77,0.04,-5.98,-0.85,-0.33,0.24,-0.15,,,6.0,,,6.0,,,6.0
AMG,AMG,3.9,10,bullish,3.66,-0.18,-9.66,-15.0,1.05,-1.0,-2.0,-2.0,-0.32,,,100.0,,,100.0,,,100.0
