ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
ADTTF,185.0,10.86,38.14,46.28,145.55,663.2,8751.67,3.51,1.21,3.15,4.56,13.2,4,True,True,True,True,True,124.38,587.59,8481.74,114.61,559.15,8159.32,121.06,533.27,8545.55,0.8844,,,-0.07,clean,,normal,none,strong_buy,86.14054317379126,93.35038363171356,95.71611253196932,6,100.0,93.7,1
ATEX,106.86,61.32,157.56,368.27,332.98,78.13,439.7,2.57,2.34,0.9,0.23,5.63,3,True,True,True,True,True,311.81,2.52,169.76,302.04,-25.92,-152.65,308.49,-51.8,233.58,1.0455,XLK,0.34,2.43,overextended,1.564,confirmed,none,none,93.15856777493607,76.11892583120205,96.9309462915601,6,100.0,92.6,2
VLO,281.25,8.85,17.36,57.77,89.18,260.21,442.64,1.96,3.33,1.54,2.92,1.7,4,True,True,True,True,True,68.0,184.6,172.7,58.24,156.15,-149.71,64.68,130.28,236.52,0.7817,XLE,0.71,0.36,clean,0.952,normal,none,strong_buy,79.84715625380588,93.35038363171356,94.30946291560103,6,100.0,91.5,3
AXSM,248.95,5.87,43.74,44.84,129.64,269.03,3210.51,7.45,1.03,2.89,2.08,11.93,4,True,True,True,True,True,108.46,193.42,2940.57,98.7,164.98,2618.15,105.14,139.1,3004.38,0.423,XLV,0.37,-0.17,clean,1.554,confirmed,none,strong_buy,82.18852758494702,93.35038363171356,89.89769820971867,6,100.0,91.3,4
MPC,283.3,6.44,22.12,66.24,57.45,368.88,693.56,3.44,2.99,0.87,6.42,1.88,4,True,True,True,True,True,36.27,293.28,423.62,26.51,264.83,101.21,32.96,238.95,487.44,0.7979,XLE,0.72,0.25,clean,1.005,normal,none,strong_buy,78.89112166605773,93.35038363171356,94.56521739130434,6,100.0,91.3,4
MUSA,584.74,7.06,17.17,37.26,41.46,338.43,704.87,2.43,2.17,1.11,8.16,2.08,4,True,True,True,True,True,20.28,262.83,434.94,10.52,234.38,112.52,16.97,208.5,498.75,1.2091,XLE,0.41,0.43,clean,1.031,normal,none,strong_buy,75.20703933747411,93.35038363171356,97.9539641943734,6,100.0,90.8,6
WEBC,320.0,4.23,23.08,40.97,72.97,207.69,855.22,5.45,1.78,1.78,2.85,4.12,5,True,True,True,True,True,51.8,132.08,585.29,42.03,103.64,262.87,48.48,77.76,649.1,0.2588,,,-0.07,clean,,normal,none,strong_buy,76.10522469857509,99.55242966751918,86.18925831202046,6,100.0,90.0,7
LLY,1216.95,5.9,27.66,14.37,56.49,430.22,1519.36,4.69,0.52,3.93,7.62,3.53,4,True,True,True,True,True,35.31,354.61,1249.43,25.55,326.16,927.01,31.99,300.28,1313.24,0.84,XLV,0.73,0.2,clean,0.993,normal,none,strong_buy,74.13835099257095,93.35038363171356,95.04475703324809,6,100.0,89.9,8
DVA,229.48,19.47,54.59,100.03,59.58,90.55,207.57,2.8,1.83,0.6,1.52,2.29,3,True,True,True,True,True,38.41,14.94,-62.36,28.64,-13.5,-384.78,35.09,-39.38,1.45,0.7943,,,1.05,clean,0.89,normal,none,strong_buy,85.38241383509927,76.11892583120205,94.50127877237851,6,100.0,89.7,9
CNO,52.93,10.29,23.75,22.21,41.0,124.09,223.53,2.31,0.94,1.85,3.03,1.8,4,True,True,True,True,True,19.82,48.48,-46.4,10.06,20.04,-368.82,16.5,-5.84,17.41,0.6139,XLF,0.71,1.52,clean,1.24,normal,none,strong_buy,74.43216417001582,93.35038363171356,92.13554987212275,6,100.0,89.4,10
