ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
CLMT,28.27,8.81,39.67,62.56,151.07,532.44,118.47,4.5,1.58,2.41,3.52,0.22,4,True,True,True,True,True,129.75,459.66,-115.02,122.87,439.86,-353.22,83.42,344.13,-167.2,1.3202,,,0.1,clean,1.493,normal,none,strong_buy,87.98736323008168,94.29611650485437,98.86731391585761,6,100.0,95.0,1
LINC,37.27,36.52,68.26,89.57,158.1,507.0,1189.62,1.87,1.31,1.77,3.21,2.35,3,True,True,True,True,True,136.79,434.22,956.13,129.91,414.43,717.93,90.46,318.69,903.95,0.2067,,,2.02,overextended,1.938,confirmed,none,none,94.29419016797658,76.17313915857605,89.80582524271846,6,100.0,91.5,2
NOC,736.74,6.0,31.55,27.92,50.17,146.98,294.65,5.26,0.88,1.8,2.93,2.0,4,True,True,True,True,True,28.86,74.2,61.16,21.98,54.4,-177.04,-17.47,-41.33,8.98,0.4058,XLI,0.4,0.24,clean,1.03,normal,none,strong_buy,79.91215903837262,94.29611650485437,92.88025889967638,6,100.0,91.4,3
FTI,63.72,4.39,37.27,59.9,140.45,634.95,192.16,8.49,1.61,2.34,4.52,0.3,4,True,True,True,True,True,119.14,562.17,-41.33,112.26,542.37,-279.53,72.81,446.64,-93.51,-0.178,XLE,0.5,-0.26,clean,1.182,normal,none,strong_buy,86.35768223146864,94.29611650485437,79.44983818770227,6,100.0,90.7,4
FUWAY,94.75,29.72,185.39,204.27,311.96,678.55,951.03,6.24,1.1,1.53,2.18,1.4,3,True,True,True,True,True,290.64,605.77,717.53,283.76,585.98,479.33,244.31,490.24,665.36,-0.1129,,,0.4,clean,,normal,none,strong_buy,96.20126367699183,76.17313915857605,81.47249190938511,6,100.0,90.4,5
LNG,251.38,15.48,31.2,6.48,18.83,252.32,553.44,2.02,0.21,2.91,13.4,2.19,4,True,True,True,True,True,-2.49,179.54,319.95,-9.37,159.74,81.75,-48.82,64.01,267.77,0.6048,XLE,0.51,2.16,overextended,1.428,normal,none,none,73.32793959007552,94.29611650485437,95.71197411003236,6,100.0,90.0,6
NSKFF,42.0,7.5,68.88,32.62,42.71,829.2,1290.73,9.18,0.47,1.31,19.41,1.56,3,True,True,True,True,True,21.4,756.42,1057.24,14.52,736.63,819.04,-24.94,640.89,1005.06,0.5739,,,0.08,clean,,normal,none,strong_buy,84.46601941747574,76.17313915857605,95.46925566343042,6,100.0,89.7,7
PBR,19.18,25.8,57.9,51.9,50.71,163.89,267.53,2.24,0.9,0.98,3.23,1.63,3,True,True,True,True,True,29.39,91.11,34.04,22.51,71.32,-204.16,-16.94,-24.42,-18.14,0.1,XLE,0.56,2.07,overextended,1.277,normal,none,none,87.36323008167669,76.17313915857605,88.59223300970875,6,100.0,89.2,8
EZPW,25.8,6.0,22.68,51.41,96.35,397.11,701.24,3.78,2.27,1.87,4.12,1.77,5,True,True,True,True,True,75.03,324.33,467.75,68.15,304.54,229.55,28.7,208.8,415.57,-0.5412,XLI,0.51,0.02,clean,0.927,normal,none,strong_buy,84.97071967945753,99.51456310679612,69.01294498381877,6,100.0,89.2,8
MPC,228.99,15.64,22.38,27.02,67.12,309.86,521.24,1.43,1.21,2.48,4.62,1.68,3,True,True,True,True,True,45.81,237.08,287.75,38.93,217.29,49.55,-0.53,121.55,235.57,0.5096,XLE,0.67,1.2,clean,1.206,normal,none,strong_buy,83.42194482971182,76.17313915857605,94.41747572815534,6,100.0,89.1,10
