target_date,window,similar_date,correlation
2026-03-26,25Y,2026-03-25,0.8876
2026-03-26,25Y,2026-03-24,0.8796
2026-03-26,25Y,2026-03-23,0.8372
2026-03-26,25Y,2026-03-20,0.7943
2026-03-26,25Y,2026-03-19,0.6991
2026-03-26,25Y,2026-03-17,0.6783
2026-03-26,25Y,2026-03-18,0.6774
2026-03-26,25Y,2022-05-13,0.623
2026-03-26,25Y,2013-06-26,0.607
2026-03-26,25Y,2022-05-06,0.6048
2026-03-26,25Y,2025-01-13,0.5945
2026-03-26,25Y,2004-05-05,0.5941
2026-03-26,25Y,2010-02-12,0.5928
2026-03-26,25Y,2010-02-11,0.5924
2026-03-26,25Y,2022-05-10,0.5923
2026-03-26,25Y,2025-01-14,0.5894
2026-03-26,25Y,2026-03-13,0.5877
2026-03-26,25Y,2025-01-10,0.5816
2026-03-26,25Y,2021-10-05,0.5811
2026-03-26,25Y,2013-06-20,0.5808
2026-03-26,25Y,2025-01-07,0.5795
2026-03-26,25Y,2010-02-10,0.5791
2026-03-26,25Y,2025-01-08,0.5756
2026-03-26,25Y,2013-06-25,0.5751
2026-03-26,25Y,2022-05-09,0.5733
2026-03-26,25Y,2023-10-13,0.571
2026-03-26,25Y,2018-03-01,0.5674
2026-03-26,25Y,2002-10-10,0.567
2026-03-26,25Y,2013-06-19,0.5643
2026-03-26,25Y,2004-03-30,0.563
2026-03-26,25Y,2022-05-11,0.5615
2026-03-26,25Y,2021-10-12,0.5612
2026-03-26,25Y,2005-04-06,0.5585
2026-03-26,25Y,2007-03-20,0.5568
2026-03-26,25Y,2010-02-16,0.5554
2026-03-26,25Y,2022-05-05,0.5547
2026-03-26,25Y,2021-10-01,0.553
2026-03-26,25Y,2010-05-28,0.553
2026-03-26,25Y,2002-10-07,0.551
2026-03-26,25Y,2007-03-15,0.549
2026-03-26,25Y,2005-04-05,0.547
2026-03-26,25Y,2023-10-16,0.547
2026-03-26,25Y,2022-05-12,0.5467
2026-03-26,25Y,2010-06-02,0.5467
2026-03-26,25Y,2010-02-18,0.5463
2026-03-26,25Y,2010-02-09,0.5448
2026-03-26,25Y,2013-06-24,0.5441
2026-03-26,25Y,2018-03-02,0.5435
2026-03-26,25Y,2007-08-10,0.5433
2026-03-26,25Y,2004-05-21,0.5421
2026-03-26,25Y,2022-05-02,0.5412
2026-03-26,25Y,2010-02-05,0.541
2026-03-26,25Y,2005-04-07,0.5395
2026-03-26,25Y,2008-10-20,0.536
2026-03-26,25Y,2013-06-21,0.5352
2026-03-26,25Y,2018-02-21,0.5305
2026-03-26,25Y,2021-10-06,0.5293
2026-03-26,25Y,2004-03-29,0.5282
2026-03-26,25Y,2008-10-21,0.5279
2026-03-26,25Y,2022-04-29,0.5262
2026-03-26,25Y,2007-03-16,0.526
2026-03-26,25Y,2002-10-09,0.5244
2026-03-26,25Y,2016-01-22,0.5241
2026-03-26,25Y,2004-05-24,0.5237
2026-03-26,25Y,2021-10-04,0.5225
2026-03-26,25Y,2008-10-30,0.5221
2026-03-26,25Y,2026-03-16,0.521
2026-03-26,25Y,2022-05-16,0.5206
2026-03-26,25Y,2001-04-02,0.5197
2026-03-26,25Y,2025-01-02,0.5177
2026-03-26,25Y,2008-07-07,0.5171
2026-03-26,25Y,2007-08-20,0.5168
2026-03-26,25Y,2006-06-06,0.5165
2026-03-26,25Y,2025-01-03,0.5162
2026-03-26,25Y,2010-02-17,0.5153
2026-03-26,25Y,2026-03-12,0.5148
2026-03-26,25Y,2008-10-29,0.5145
2026-03-26,25Y,2007-03-26,0.5144
2026-03-26,25Y,2001-10-02,0.5142
2026-03-26,25Y,2020-03-18,0.5134
2026-03-26,25Y,2010-02-08,0.5133
2026-03-26,25Y,2011-06-20,0.5126
2026-03-26,25Y,2001-03-28,0.5115
2026-03-26,25Y,2004-05-04,0.5112
2026-03-26,25Y,2025-01-06,0.5107
2026-03-26,25Y,2016-01-25,0.5105
2026-03-26,25Y,2007-08-13,0.5095
2026-03-26,25Y,2016-01-26,0.5088
2026-03-26,25Y,2004-05-06,0.5079
2026-03-26,25Y,2010-06-01,0.5077
2026-03-26,25Y,2007-08-17,0.5075
2026-03-26,25Y,2004-05-14,0.5069
2026-03-26,25Y,2021-10-08,0.5067
2026-03-26,25Y,2008-10-22,0.5066
2026-03-26,25Y,2018-02-28,0.5065
2026-03-26,25Y,2007-03-23,0.5062
2026-03-26,25Y,2022-06-30,0.506
2026-03-26,25Y,2011-08-25,0.5059
2026-03-26,25Y,2015-09-03,0.5057
2026-03-26,25Y,2011-06-29,0.5055
2026-03-26,5Y,2026-03-25,0.8876
2026-03-26,5Y,2026-03-24,0.8796
2026-03-26,5Y,2026-03-23,0.8372
2026-03-26,5Y,2026-03-20,0.7943
2026-03-26,5Y,2026-03-19,0.6991
