date,lambda_max,lambda_plus,rmt_ratio,n_significant,n_assets,rmt_risk,magnetization,avg_correlation,ising_risk,composite_score,composite_status,score_rmt,score_ising,score_breadth,score_vix,score_credit
2026-03-27,492.3795382844007,2.0348414026747563,241.97440529624478,114,1380,CRITICAL,0.5442335210728951,0.5267603390978105,NORMAL,71.8253787143509,WARNING,100.0,32.05189357175447,100.0,69.23333333333333,0.5999999999999339
