ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,4.1,10,bullish,-4.95,-1.71,2.43,2.73,21.25,2.0,-0.15,0.22,-0.87,,,62.0,,,62.0,,,62.0
ACWI,ACWI,3.7,10,bullish,-2.23,-1.98,-0.24,-1.13,11.73,1.18,-0.98,-0.5,-1.41,,,62.0,,,62.0,,,62.0
ACWX,ACWX,3.5,10,bullish,-2.89,-2.03,0.19,-0.29,10.92,1.17,-0.67,-0.29,-1.22,,,62.0,,,62.0,,,62.0
AFK,Africa,2.0,10,bearish,-3.84,-8.39,-2.15,-5.02,1.51,-0.94,-1.26,-0.76,-2.0,,,62.0,,,62.0,,,62.0
AGF,AGF,0.2,10,bullish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,47.0,,,47.0,,,47.0
AGG,Agg Bond,0.0,10,bearish,0.29,0.22,0.83,0.76,0.44,0.13,0.79,1.18,0.41,,,85.0,,,85.0,,,85.0
AIA,AIA,4.0,10,bullish,-6.22,-1.51,2.42,4.22,29.57,2.0,-0.17,-0.01,-0.75,,,62.0,,,62.0,,,62.0
AIQ,AIQ,4.6,10,bullish,-5.1,-1.93,0.36,0.92,33.14,1.83,-0.44,-0.3,-0.81,,,34.0,,,34.0,,,34.0
AIRR,AIRR,4.0,10,bullish,-0.32,0.16,2.16,4.33,16.23,0.23,-0.02,0.02,-0.3,,,46.0,,,46.0,,,46.0
AIS,AIS,3.3,10,bullish,-6.19,2.82,10.16,12.41,81.98,2.0,0.17,0.75,0.07,,,5.0,,,5.0,,,5.0
ALAI,ALAI,3.3,10,bullish,-5.63,-3.31,2.08,1.26,31.98,1.17,-0.39,0.06,-1.21,,,5.0,,,5.0,,,5.0
AMG,AMG,3.7,10,bullish,-3.91,-5.15,-0.88,12.3,23.06,0.52,0.92,-0.71,-1.64,,,98.0,,,98.0,,,98.0
AMLP,AMLP,2.0,10,bearish,-0.55,-1.16,-3.34,-7.58,-5.87,-1.39,-2.0,-1.66,-0.78,,,58.0,,,58.0,,,58.0
