ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
LINC,39.99,34.01,72.3,88.37,167.13,518.08,1354.18,2.13,1.22,1.89,3.1,2.61,4,True,True,True,True,True,149.74,450.95,1124.11,142.52,430.62,889.15,115.13,353.33,1099.45,0.0254,,,1.8,clean,1.852,confirmed,none,strong_buy,94.67351944866255,96.4022894521668,88.63450531479967,6,100.0,95.4,1
FUWAY,91.0,33.43,203.33,192.23,295.65,647.74,909.43,6.08,0.95,1.54,2.19,1.4,3,True,True,True,True,True,278.26,580.6,679.36,271.03,560.28,444.4,243.65,482.99,654.7,0.0012,,,0.5,clean,,normal,none,strong_buy,96.2971615465483,81.60261651676205,87.4080130825838,6,100.0,92.7,2
NSKFF,45.0,15.18,81.74,39.32,40.62,895.58,1390.07,5.39,0.48,1.03,22.04,1.55,3,True,True,True,True,True,23.23,828.44,1160.0,16.01,808.12,925.04,-11.37,730.82,1135.34,0.8672,,,0.52,clean,,normal,none,strong_buy,88.38531324222248,81.60261651676205,97.87408013082583,6,100.0,92.4,3
CLMT,29.74,0.81,51.72,58.43,131.42,499.55,166.95,64.19,1.13,2.25,3.8,0.33,3,True,True,True,True,True,114.02,432.41,-63.12,106.8,412.09,-298.08,79.42,334.8,-87.78,1.5034,,,-0.37,clean,1.318,normal,none,strong_buy,86.85122454541916,81.60261651676205,98.85527391659853,6,100.0,92.1,4
MPC,240.38,20.45,35.97,30.16,64.65,316.25,561.49,1.76,0.84,2.14,4.89,1.78,3,True,True,True,True,True,47.25,249.11,331.42,40.03,228.79,96.46,12.65,151.5,306.76,0.6848,XLE,0.67,1.63,clean,1.216,normal,none,strong_buy,87.1354592532025,81.60261651676205,97.05641864268193,6,100.0,91.9,5
PBR,19.95,30.48,69.21,54.41,43.73,145.69,272.9,2.27,0.79,0.8,3.33,1.87,3,True,True,True,True,True,26.34,78.55,42.83,19.11,58.23,-192.13,-8.27,-19.06,18.17,0.207,XLE,0.56,2.37,overextended,1.304,normal,none,none,88.20620644005761,81.60261651676205,91.65985282093213,6,100.0,91.1,6
EZPW,26.14,4.04,28.29,53.16,87.42,367.71,820.6,7.0,1.88,1.64,4.21,2.23,5,True,True,True,True,True,70.02,300.57,590.53,62.8,280.25,355.57,35.42,202.96,565.87,-0.4265,XLI,0.5,-0.19,clean,0.842,normal,none,strong_buy,86.72662850913055,99.79558462796402,74.9795584627964,6,100.0,91.0,7
COP,124.62,12.76,37.29,32.83,23.96,110.54,219.29,2.92,0.88,0.73,4.61,1.98,3,True,True,True,True,True,6.57,43.41,-10.78,-0.65,23.08,-245.74,-28.04,-54.21,-35.43,0.6608,XLE,0.88,1.58,clean,1.233,normal,none,strong_buy,80.96406183078302,81.60261651676205,96.64758789860997,6,100.0,89.9,8
AEP,130.99,2.92,14.33,21.83,23.59,61.63,104.25,4.9,1.52,1.08,2.61,1.69,4,True,True,True,True,True,6.19,-5.5,-125.81,-1.03,-25.83,-360.78,-28.41,-103.12,-150.47,0.3247,XLU,0.68,0.17,clean,0.956,normal,none,strong_buy,71.13654946852003,96.4022894521668,93.37694194603434,6,100.0,89.3,9
FTI,66.07,6.1,50.78,68.46,135.04,654.22,218.26,8.32,1.35,1.97,4.84,0.33,3,True,True,True,True,True,117.64,587.09,-11.81,110.42,566.76,-246.77,83.04,489.47,-36.47,-0.2847,XLE,0.51,-0.12,clean,1.156,normal,none,strong_buy,89.72082700619087,81.60261651676205,79.31316434995912,6,100.0,89.1,10
NYT,80.99,7.27,20.34,38.49,66.2,59.78,541.76,2.8,1.89,1.72,0.9,9.06,4,True,True,True,True,True,48.8,-7.36,311.69,41.58,-27.68,76.73,14.2,-104.98,287.03,-0.3969,,,0.46,clean,1.078,normal,none,strong_buy,81.73889343145272,96.4022894521668,75.8789860997547,6,100.0,89.0,11
ISSC,27.95,18.84,134.89,156.44,305.1,357.11,950.83,7.16,1.16,1.95,1.17,2.66,3,True,True,True,True,True,287.7,289.97,720.76,280.48,269.65,485.8,253.1,192.35,696.1,-0.596,XLI,0.4,0.09,clean,1.335,normal,none,strong_buy,95.0628820620644,81.60261651676205,69.50122649223222,6,100.0,88.7,12
LITE,713.86,20.13,125.8,337.04,983.57,704.62,2817.27,6.25,2.68,2.92,0.72,4.0,4,True,True,True,True,True,966.17,637.48,2587.2,958.95,617.16,2352.24,931.57,539.87,2562.54,-0.9191,XLK,0.46,-0.1,clean,1.279,normal,none,strong_buy,96.2543316590741,96.4022894521668,51.59443990188062,6,100.0,88.5,13
SII,135.59,9.36,42.02,90.33,207.67,203.2,742.17,4.49,2.15,2.3,0.98,3.65,4,False,True,True,True,False,190.27,136.06,512.1,183.05,115.74,277.14,155.67,38.45,487.45,-0.8274,IAU,0.61,-0.2,clean,1.186,normal,none,none,91.50410777557138,96.4022894521668,58.46279640228945,6,100.0,88.4,14
WELL,209.95,0.65,10.27,26.54,39.99,183.25,222.35,15.8,2.59,1.51,4.58,1.21,4,True,True,True,True,True,22.59,116.11,-7.72,15.37,95.79,-242.68,-12.01,18.5,-32.38,-0.1876,XLRE,0.55,-0.4,clean,0.835,normal,none,strong_buy,75.20538877856949,96.4022894521668,82.42027800490597,6,100.0,88.3,15
NOC,713.62,-1.55,25.48,23.66,45.69,136.46,282.13,-16.48,0.93,1.93,2.99,2.07,3,False,True,True,True,False,28.3,69.33,52.06,21.08,49.0,-182.9,-6.31,-28.29,27.4,0.4691,XLI,0.4,-0.75,clean,0.975,normal,none,none,76.10092278939376,81.60261651676205,95.17579721995094,6,100.0,88.2,16
NBTX,31.81,18.59,42.5,211.82,701.16,96.21,,2.29,4.98,3.31,0.14,,3,True,True,True,True,True,683.76,29.08,,676.54,8.75,,649.16,-68.54,,0.3788,,,-0.13,clean,0.81,normal,none,none,93.29322898415295,81.60261651676205,93.94930498773508,5,83.33333333333334,88.1,17
